Setup title,"I/V Sweep_check"
0.13,0.000122378
0.12,0.000112786
0.11,0.000103393
0.1,9.43257E-05
0.09,8.4712E-05
0.08,7.5406E-05
0.07,6.60509E-05
0.06,5.66759E-05
0.05,4.73036E-05
0.04,3.79903E-05
0.03,2.86297E-05
0.02,1.90965E-05
0.01,9.6365E-06
0,-1.58242E-07
