Setup title,"I/V dark_-0.2 to 0.2V"
-0.227,-2.00237E-07
-0.226,-1.89035E-07
-0.225,-1.55719E-07
-0.224,-1.49037E-07
-0.223,-1.37105E-07
-0.222,-1.59976E-07
-0.221,-1.74186E-07
-0.22,-1.64673E-07
-0.219,-3.13516E-07
-0.218,-3.26249E-07
-0.217,-3.83793E-07
-0.216,-4.96272E-07
-0.215,-5.06008E-07
-0.214,-4.71904E-07
-0.213,-4.9019E-07
-0.212,-6.52688E-07
-0.211,-8.03024E-07
-0.21,-6.03138E-07
-0.209,-2.42535E-07
-0.208,-1.9375E-07
-0.207,-2.43081E-07
-0.206,-2.54376E-07
-0.205,-2.30158E-07
-0.204,-1.9117E-07
-0.203,-1.92139E-07
-0.202,-2.14768E-07
-0.201,-2.23446E-07
-0.2,-1.84931E-07
-0.199,-1.80379E-07
-0.198,-1.91259E-07
-0.197,-1.66511E-07
-0.196,-1.57408E-07
-0.195,-1.4043E-07
-0.194,-1.41724E-07
-0.193,-1.51245E-07
-0.192,-1.45496E-07
-0.191,-1.68216E-07
-0.19,-1.61216E-07
-0.189,-1.5162E-07
-0.188,-1.49137E-07
-0.187,-1.37719E-07
-0.186,-1.39732E-07
-0.185,-1.35676E-07
-0.184,-1.29324E-07
-0.183,-1.27513E-07
-0.182,-1.48325E-07
-0.181,-1.3828E-07
-0.18,-1.49481E-07
-0.179,-1.48693E-07
-0.178,-1.5612E-07
-0.177,-1.65593E-07
-0.176,-1.69751E-07
-0.175,-1.68452E-07
-0.174,-1.83628E-07
-0.173,-2.32195E-07
-0.172,-5.00032E-05
-0.171,-5.0003E-05
-0.17,-5.00031E-05
-0.169,-5.0003E-05
-0.168,-5.0003E-05
-0.167,-5.00029E-05
-0.166,-5.00029E-05
-0.165,-5.00029E-05
-0.164,-5.00029E-05
-0.163,-5.00028E-05
-0.162,-5.00031E-05
-0.161,-5.0003E-05
-0.16,-5.00029E-05
-0.159,-5.00029E-05
-0.158,-5.0003E-05
-0.157,-5.0003E-05
-0.156,-5.00029E-05
-0.155,-5.0003E-05
-0.154,-5.0003E-05
-0.153,-5.0003E-05
-0.152,-5.00029E-05
-0.151,-5.00029E-05
-0.15,-5.00029E-05
-0.149,-5.0003E-05
-0.148,-5.0003E-05
-0.147,-5.0003E-05
-0.146,-5.00029E-05
-0.145,-5.00029E-05
-0.144,-5.0003E-05
-0.143,-5.00029E-05
-0.142,-5.0003E-05
-0.141,-5.00029E-05
-0.14,-5.00029E-05
-0.139,-5.00029E-05
-0.138,-5.00029E-05
-0.137,-5.00029E-05
-0.136,-5.00029E-05
-0.135,-5.00029E-05
-0.134,-5.00029E-05
-0.133,-5.00029E-05
-0.132,-5.00029E-05
-0.131,-5.0003E-05
-0.13,-5.0003E-05
-0.129,-5.0003E-05
-0.128,-5.00029E-05
-0.127,-5.0003E-05
-0.126,-5.00029E-05
-0.125,-5.0003E-05
-0.124,-5.00029E-05
-0.123,-5.0003E-05
-0.122,-5.0003E-05
-0.121,-5.00029E-05
-0.12,-5.00029E-05
-0.119,-5.0003E-05
-0.118,-5.0003E-05
-0.117,-5.00029E-05
-0.116,-5.0003E-05
-0.115,-5.00029E-05
-0.114,-5.00029E-05
-0.113,-5.0003E-05
-0.112,-5.0003E-05
-0.111,-5.00029E-05
-0.11,-2.71674E-05
-0.109,-2.70772E-05
-0.108,-2.69321E-05
-0.107,-2.64873E-05
-0.106,-2.59642E-05
-0.105,-2.56733E-05
-0.104,-2.47689E-05
-0.103,-2.27594E-05
-0.102,-2.06066E-05
-0.101,-1.9036E-05
-0.1,-1.79131E-05
-0.099,-1.73144E-05
-0.098,-1.72516E-05
-0.097,-1.74515E-05
-0.096,-1.75057E-05
-0.095,-1.74265E-05
-0.094,-1.75307E-05
-0.093,-1.77963E-05
-0.092,-1.79499E-05
-0.091,-1.80409E-05
-0.09,-1.79936E-05
-0.089,-1.79403E-05
-0.088,-1.79187E-05
-0.087,-1.79038E-05
-0.086,-1.77309E-05
-0.085,-1.76829E-05
-0.084,-1.76303E-05
-0.083,-1.76274E-05
-0.082,-1.76432E-05
-0.081,-1.77306E-05
-0.08,-1.86843E-05
-0.079,-1.89369E-05
-0.078,-1.9176E-05
-0.077,-1.9156E-05
-0.076,-1.9135E-05
-0.075,-1.90481E-05
-0.074,-1.89622E-05
-0.073,-1.88845E-05
-0.072,-1.8868E-05
-0.071,-1.88661E-05
-0.07,-1.8774E-05
-0.069,-1.88349E-05
-0.068,-1.88303E-05
-0.067,-1.87534E-05
-0.066,-1.88704E-05
-0.065,-1.90137E-05
-0.064,-1.90612E-05
-0.063,-1.91036E-05
-0.062,-1.91265E-05
-0.061,-1.90934E-05
-0.06,-1.90961E-05
-0.059,-1.91505E-05
-0.058,-1.91792E-05
-0.057,-1.92786E-05
-0.056,-1.93417E-05
-0.055,-1.93423E-05
-0.054,-1.95106E-05
-0.053,-1.95732E-05
-0.052,-1.9591E-05
-0.051,-1.96145E-05
-0.05,-1.95691E-05
-0.049,-1.9557E-05
-0.048,-1.95824E-05
-0.047,-1.95252E-05
-0.046,-1.9556E-05
-0.045,-1.94863E-05
-0.044,-1.93899E-05
-0.043,-1.92907E-05
-0.042,-1.91823E-05
-0.041,-1.90359E-05
-0.04,-1.89753E-05
-0.039,-1.89178E-05
-0.038,-1.89294E-05
-0.037,-1.88708E-05
-0.036,-1.89585E-05
-0.035,-1.91504E-05
-0.034,-1.92107E-05
-0.033,-1.94827E-05
-0.032,-1.96417E-05
-0.031,-1.9519E-05
-0.03,-1.94175E-05
-0.029,-1.93427E-05
-0.028,-1.92266E-05
-0.027,-1.90867E-05
-0.026,-1.89949E-05
-0.025,-1.8941E-05
-0.024,-1.88845E-05
-0.023,-1.88687E-05
-0.022,-1.88668E-05
-0.021,-1.87454E-05
-0.02,-1.86274E-05
-0.019,-1.86709E-05
-0.018,-1.86894E-05
-0.017,-1.86644E-05
-0.016,-1.86964E-05
-0.015,-1.86898E-05
-0.014,-1.8648E-05
-0.013,-1.86595E-05
-0.012,-1.86283E-05
-0.011,-1.86025E-05
-0.01,-1.86198E-05
-0.009,-1.85906E-05
-0.008,-1.85298E-05
-0.007,-1.84567E-05
-0.006,-1.84573E-05
-0.005,-1.84807E-05
-0.004,-1.84899E-05
-0.003,-1.85453E-05
-0.002,-1.88302E-05
-0.001,-1.92685E-05
0,-1.9836E-05
0.001,-2.03923E-05
0.002,-2.08268E-05
0.003,-2.10301E-05
0.004,-2.12162E-05
0.005,-2.11927E-05
0.006,-2.10867E-05
0.007,-2.09806E-05
0.008,-2.08772E-05
0.009,-2.06126E-05
0.01,-2.02999E-05
0.011,-2.01367E-05
0.012,-2.01492E-05
0.013,-2.01591E-05
0.014,-2.003E-05
0.015,-1.97467E-05
0.016,-1.93531E-05
0.017,-1.89847E-05
0.018,-1.69462E-05
0.019,-1.60124E-05
0.02,-1.59634E-05
0.021,-1.6049E-05
0.022,-1.59934E-05
0.023,-1.58395E-05
0.024,-1.55881E-05
0.025,-1.57585E-05
0.026,-1.55754E-05
0.027,-1.55249E-05
0.028,-1.53939E-05
0.029,-1.54032E-05
0.03,-1.51692E-05
0.031,-1.50868E-05
0.032,-1.51017E-05
0.033,-1.45504E-05
0.034,-1.40395E-05
0.035,-1.31652E-05
0.036,-1.22639E-05
0.037,-1.14061E-05
0.038,-1.02676E-05
0.039,-8.80862E-06
0.04,-7.6456E-06
0.041,-7.02349E-06
0.042,-6.56847E-06
0.043,-6.23114E-06
0.044,-6.10779E-06
0.045,-6.10132E-06
0.046,-6.14801E-06
0.047,-6.0116E-06
0.048,-5.54602E-06
0.049,-5.02597E-06
0.05,-4.50903E-06
0.051,-4.22498E-06
0.052,-4.15769E-06
0.053,-4.11684E-06
0.054,-4.07294E-06
0.055,-4.02314E-06
0.056,-3.99392E-06
0.057,-3.95133E-06
0.058,-3.95605E-06
0.059,-3.97105E-06
0.06,-3.77672E-06
0.061,-3.37498E-06
0.062,-3.06724E-06
0.063,-2.85663E-06
0.064,-2.6748E-06
0.065,-2.46845E-06
0.066,-2.25669E-06
0.067,-2.14792E-06
0.068,-2.04561E-06
0.069,-1.51812E-06
0.07,-4.4157E-09
0.071,-7.5496E-09
0.072,-7.791E-09
0.073,7.6982E-09
0.074,3.38332E-09
0.075,2.42294E-09
0.076,9.0188E-10
0.077,-2.7442E-10
0.078,-6.8996E-10
0.079,-3.4918E-10
0.08,-5.978E-10
0.081,-1.20444E-09
0.082,-2.37119E-09
0.083,-4.66938E-09
0.084,-1.12316E-08
0.085,-7.4955E-09
0.086,-1.2065E-10
0.087,1.68933E-08
0.088,1.93023E-08
0.089,2.06419E-08
0.09,2.67412E-08
0.091,2.91681E-08
0.092,2.58768E-08
0.093,2.26906E-08
0.094,2.59154E-08
0.095,2.11035E-08
0.096,2.11336E-08
0.097,1.48134E-07
0.098,1.78488E-07
0.099,1.73785E-07
0.1,1.26285E-07
0.101,3.57674E-07
0.102,3.35077E-07
0.103,3.44242E-07
0.104,3.27706E-07
0.105,3.8107E-07
0.106,4.1047E-07
0.107,4.24341E-07
0.108,4.5831E-07
0.109,4.29783E-07
0.11,4.3367E-07
0.111,1.74148E-07
0.112,1.65947E-07
0.113,1.77333E-07
0.114,1.78774E-07
0.115,1.89168E-07
0.116,1.91494E-07
0.117,1.81802E-07
0.118,1.86748E-07
0.119,1.88229E-07
0.12,2.00524E-07
0.121,2.0058E-07
0.122,2.00336E-07
0.123,1.90625E-07
0.124,2.40968E-07
0.125,2.44731E-07
0.126,2.33859E-07
0.127,2.24647E-07
0.128,2.34162E-07
0.129,2.32494E-07
0.13,1.93137E-07
0.131,1.52712E-07
0.132,1.59491E-07
0.133,1.61238E-07
0.134,1.17721E-07
0.135,1.53901E-07
0.136,1.28517E-07
0.137,1.23963E-07
0.138,1.19084E-07
0.139,1.27793E-07
