Setup title,"C-V 3v_100s_dark"
-0.77,1.93221E-10
-0.76,1.9349E-10
-0.75,1.93758E-10
-0.74,1.9347E-10
-0.73,1.93744E-10
-0.72,1.93814E-10
-0.71,1.93848E-10
-0.7,1.93973E-10
-0.69,1.93682E-10
-0.68,1.93986E-10
-0.67,1.93907E-10
-0.66,1.94102E-10
-0.65,1.94123E-10
-0.64,1.94163E-10
-0.63,1.94316E-10
-0.62,1.94169E-10
-0.61,1.94416E-10
-0.6,1.94427E-10
-0.59,1.94074E-10
-0.58,1.94335E-10
-0.57,1.94247E-10
-0.56,1.94419E-10
-0.55,1.94444E-10
-0.54,1.94315E-10
-0.53,1.94635E-10
-0.52,1.94339E-10
-0.51,1.94556E-10
-0.5,1.94632E-10
-0.49,1.94441E-10
-0.48,1.94748E-10
-0.47,1.94404E-10
-0.46,1.94664E-10
-0.45,1.94459E-10
-0.44,1.94553E-10
-0.43,1.94934E-10
-0.42,1.94866E-10
-0.41,1.9475E-10
-0.4,1.9462E-10
-0.39,1.94742E-10
-0.38,1.94824E-10
-0.37,1.94671E-10
-0.36,1.95255E-10
-0.35,1.95034E-10
-0.34,1.94952E-10
-0.33,1.95067E-10
-0.32,1.94682E-10
-0.31,1.95062E-10
-0.3,1.95037E-10
-0.29,1.94951E-10
-0.28,1.95374E-10
-0.27,1.94803E-10
-0.26,1.95294E-10
-0.25,1.95382E-10
-0.24,1.95059E-10
-0.23,1.95425E-10
-0.22,1.9521E-10
-0.21,1.95673E-10
-0.2,1.95507E-10
-0.19,1.95368E-10
-0.18,1.95467E-10
-0.17,1.9563E-10
-0.16,1.95807E-10
-0.15,1.95573E-10
-0.14,1.95656E-10
-0.13,1.95827E-10
-0.12,1.95626E-10
-0.11,1.9593E-10
-0.1,1.9584E-10
-0.09,1.96244E-10
-0.08,1.96083E-10
-0.07,1.95873E-10
-0.06,1.96396E-10
-0.05,1.96209E-10
-0.04,1.96397E-10
-0.03,1.96439E-10
-0.02,1.96535E-10
-0.01,1.96711E-10
0,1.96534E-10
0.01,1.96721E-10
0.02,1.96636E-10
0.03,1.97148E-10
0.04,1.9719E-10
0.05,1.9693E-10
0.06,1.97509E-10
0.07,1.97532E-10
0.08,1.97809E-10
0.09,1.97958E-10
0.1,1.98056E-10
0.11,1.98431E-10
0.12,1.98456E-10
0.13,1.98825E-10
0.14,1.99541E-10
0.15,1.99389E-10
0.16,2.00015E-10
0.17,2.00304E-10
0.18,2.00775E-10
0.19,2.01637E-10
0.2,2.01719E-10
0.21,2.02513E-10
0.22,2.03204E-10
0.23,2.03945E-10
0.24,2.04776E-10
0.25,2.05244E-10
0.26,2.06608E-10
0.27,2.07268E-10
0.28,2.08032E-10
0.29,2.09154E-10
0.3,2.09922E-10
0.31,2.11256E-10
0.32,2.12229E-10
0.33,2.1313E-10
0.34,2.14276E-10
0.35,2.15085E-10
0.36,2.16776E-10
0.37,2.17642E-10
0.38,2.18694E-10
0.39,2.20271E-10
0.4,2.21087E-10
0.41,2.22776E-10
0.42,2.23751E-10
0.43,2.2504E-10
0.44,2.26835E-10
0.45,2.27635E-10
0.46,2.29433E-10
0.47,2.30404E-10
0.48,2.32182E-10
0.49,2.33681E-10
0.5,2.35191E-10
0.51,2.36722E-10
0.52,2.38116E-10
0.53,2.39797E-10
0.54,2.41586E-10
0.55,2.42905E-10
0.56,2.45049E-10
0.57,2.46074E-10
0.58,2.48645E-10
0.59,2.49832E-10
0.6,2.51824E-10
0.61,2.5407E-10
0.62,2.5545E-10
0.63,2.58313E-10
0.64,2.5981E-10
0.65,2.62121E-10
0.66,2.64234E-10
0.67,2.66354E-10
0.68,2.68975E-10
0.69,2.70876E-10
0.7,2.73393E-10
0.71,2.75438E-10
0.72,2.77893E-10
0.73,2.80785E-10
0.74,2.82707E-10
0.75,2.85706E-10
0.76,2.87819E-10
0.77,2.90486E-10
0.78,2.93222E-10
0.79,2.95323E-10
0.8,2.98675E-10
0.81,3.00832E-10
0.82,3.03871E-10
0.83,3.06301E-10
0.84,3.08831E-10
0.85,3.12302E-10
0.86,3.14134E-10
0.87,3.17363E-10
0.88,3.19792E-10
0.89,3.21979E-10
0.9,3.25155E-10
0.91,3.26987E-10
0.92,3.29536E-10
0.93,3.32368E-10
0.94,3.33804E-10
0.95,3.36689E-10
0.96,3.38354E-10
0.97,3.41024E-10
0.98,3.43174E-10
0.99,3.44646E-10
1,3.46991E-10
1.01,3.48438E-10
1.02,3.5065E-10
1.03,3.52442E-10
1.04,3.53885E-10
1.05,3.55753E-10
1.06,3.57039E-10
1.07,3.59052E-10
1.08,3.60409E-10
1.09,3.61664E-10
1.1,3.63165E-10
1.11,3.643E-10
1.12,3.65777E-10
1.13,3.66859E-10
1.14,3.6836E-10
1.15,3.69535E-10
1.16,3.70421E-10
1.17,3.71694E-10
1.18,3.72627E-10
1.19,3.73761E-10
1.2,3.74678E-10
1.21,3.75466E-10
1.22,3.76502E-10
1.23,3.77213E-10
1.24,3.78156E-10
1.25,3.78909E-10
1.26,3.79813E-10
1.27,3.80458E-10
1.28,3.81063E-10
1.29,3.82218E-10
1.3,3.82586E-10
1.31,3.83302E-10
1.32,3.84594E-10
1.33,3.84569E-10
1.34,3.85186E-10
1.35,3.85986E-10
1.36,3.86208E-10
1.37,3.87107E-10
1.38,3.87487E-10
1.39,3.88135E-10
1.4,3.88511E-10
1.41,3.88865E-10
1.42,3.89465E-10
1.43,3.90049E-10
1.44,3.90466E-10
1.45,3.90816E-10
1.46,3.91238E-10
1.47,3.91651E-10
1.48,3.91845E-10
1.49,3.92504E-10
1.5,3.92905E-10
1.51,3.93053E-10
1.52,3.93577E-10
1.53,3.93587E-10
1.54,3.93978E-10
1.55,3.9436E-10
1.56,3.94693E-10
1.57,3.94741E-10
1.58,3.95386E-10
1.59,3.95638E-10
1.6,3.95631E-10
1.61,3.96309E-10
1.62,3.96284E-10
1.63,3.96557E-10
1.64,3.96961E-10
1.65,3.97047E-10
1.66,3.97576E-10
1.67,3.97401E-10
1.68,3.97694E-10
1.69,3.98231E-10
1.7,3.9793E-10
1.71,3.98465E-10
1.72,3.98739E-10
1.73,3.98886E-10
1.74,3.99227E-10
1.75,3.99181E-10
1.76,3.99628E-10
1.77,3.99588E-10
1.78,3.99867E-10
1.79,4.00102E-10
1.8,3.99956E-10
1.81,4.00391E-10
1.82,4.00243E-10
1.83,4.00586E-10
1.84,4.00743E-10
1.85,4.00668E-10
1.86,4.01201E-10
1.87,4.01126E-10
1.88,4.01486E-10
1.89,4.01442E-10
1.9,4.01786E-10
1.91,4.01866E-10
1.92,4.01767E-10
1.93,4.02192E-10
1.94,4.02342E-10
1.95,4.02429E-10
1.96,4.02761E-10
1.97,4.0264E-10
1.98,4.02767E-10
1.99,4.03064E-10
2,4.02929E-10
2,4.03257E-10
1.99,4.02857E-10
1.98,4.03082E-10
1.97,4.03304E-10
1.96,4.03276E-10
1.95,4.03289E-10
1.94,4.03216E-10
1.93,4.0318E-10
1.92,4.03309E-10
1.91,4.02999E-10
1.9,4.03446E-10
1.89,4.03196E-10
1.88,4.03007E-10
1.87,4.02962E-10
1.86,4.03184E-10
1.85,4.03259E-10
1.84,4.03363E-10
1.83,4.03361E-10
1.82,4.02965E-10
1.81,4.03003E-10
1.8,4.03566E-10
1.79,4.03001E-10
1.78,4.0319E-10
1.77,4.03215E-10
1.76,4.03202E-10
1.75,4.03266E-10
1.74,4.03275E-10
1.73,4.03162E-10
1.72,4.03148E-10
1.71,4.03211E-10
1.7,4.0338E-10
1.69,4.03199E-10
1.68,4.03107E-10
1.67,4.02958E-10
1.66,4.03122E-10
1.65,4.02899E-10
1.64,4.02987E-10
1.63,4.03017E-10
1.62,4.02826E-10
1.61,4.03032E-10
1.6,4.03008E-10
1.59,4.02863E-10
1.58,4.02865E-10
1.57,4.03029E-10
1.56,4.02864E-10
1.55,4.0273E-10
1.54,4.02918E-10
1.53,4.02898E-10
1.52,4.02851E-10
1.51,4.0268E-10
1.5,4.02308E-10
1.49,4.02383E-10
1.48,4.02767E-10
1.47,4.02364E-10
1.46,4.02686E-10
1.45,4.0244E-10
1.44,4.02461E-10
1.43,4.02175E-10
1.42,4.02452E-10
1.41,4.02545E-10
1.4,4.02284E-10
1.39,4.02195E-10
1.38,4.02345E-10
1.37,4.02406E-10
1.36,4.02277E-10
1.35,4.0217E-10
1.34,4.02143E-10
1.33,4.01796E-10
1.32,4.01894E-10
1.31,4.01966E-10
1.3,4.01769E-10
1.29,4.0197E-10
1.28,4.01938E-10
1.27,4.01829E-10
1.26,4.01979E-10
1.25,4.01664E-10
1.24,4.01796E-10
1.23,4.01564E-10
1.22,4.01649E-10
1.21,4.01813E-10
1.2,4.01489E-10
1.19,4.01419E-10
1.18,4.01398E-10
1.17,4.01307E-10
1.16,4.01123E-10
1.15,4.01107E-10
1.14,4.01241E-10
1.13,4.01136E-10
1.12,4.01075E-10
1.11,4.00983E-10
1.1,4.0067E-10
1.09,4.00677E-10
1.08,4.00813E-10
1.07,4.00911E-10
1.06,4.00614E-10
1.05,4.00642E-10
1.04,4.00554E-10
1.03,4.00593E-10
1.02,4.00396E-10
1.01,4.00357E-10
1,4.00047E-10
0.99,4.00336E-10
0.98,4.00341E-10
0.97,3.9986E-10
0.96,4.00025E-10
0.95,3.99732E-10
0.94,3.99928E-10
0.93,3.99891E-10
0.92,3.99391E-10
0.91,3.99599E-10
0.9,3.99519E-10
0.89,3.99745E-10
0.88,3.99412E-10
0.87,3.99261E-10
0.86,3.99278E-10
0.85,3.98993E-10
0.84,3.99087E-10
0.83,3.98606E-10
0.82,3.9899E-10
0.81,3.9869E-10
0.8,3.98414E-10
0.79,3.98602E-10
0.78,3.98307E-10
0.77,3.98488E-10
0.76,3.98015E-10
0.75,3.98163E-10
0.74,3.97845E-10
0.73,3.97835E-10
0.72,3.97941E-10
0.71,3.9758E-10
0.7,3.97632E-10
0.69,3.97816E-10
0.68,3.97324E-10
0.67,3.97422E-10
0.66,3.96909E-10
0.65,3.96975E-10
0.64,3.96924E-10
0.63,3.96575E-10
0.62,3.9691E-10
0.61,3.96386E-10
0.6,3.96213E-10
0.59,3.96157E-10
0.58,3.95968E-10
0.57,3.96005E-10
0.56,3.95899E-10
0.55,3.95573E-10
0.54,3.95567E-10
0.53,3.95213E-10
0.52,3.95172E-10
0.51,3.95056E-10
0.5,3.94931E-10
0.49,3.94648E-10
0.48,3.94514E-10
0.47,3.94336E-10
0.46,3.94276E-10
0.45,3.9397E-10
0.44,3.94053E-10
0.43,3.93501E-10
0.42,3.93519E-10
0.41,3.93122E-10
0.4,3.93144E-10
0.39,3.93015E-10
0.38,3.92589E-10
0.37,3.92509E-10
0.36,3.9237E-10
0.35,3.91928E-10
0.34,3.91825E-10
0.33,3.9138E-10
0.32,3.91312E-10
0.31,3.90893E-10
0.3,3.90833E-10
0.29,3.90551E-10
0.28,3.90376E-10
0.27,3.90258E-10
0.26,3.89861E-10
0.25,3.8966E-10
0.24,3.89318E-10
0.23,3.89065E-10
0.22,3.88904E-10
0.21,3.88259E-10
0.2,3.8802E-10
0.19,3.88088E-10
0.18,3.87403E-10
0.17,3.86947E-10
0.16,3.86802E-10
0.15,3.86263E-10
0.14,3.85897E-10
0.13,3.85553E-10
0.12,3.85252E-10
0.11,3.84722E-10
0.1,3.84276E-10
0.09,3.83769E-10
0.08,3.83401E-10
0.07,3.83117E-10
0.06,3.82522E-10
0.05,3.82268E-10
0.04,3.81293E-10
0.03,3.81354E-10
0.02,3.80553E-10
0.01,3.80159E-10
0,3.79633E-10
-0.01,3.7882E-10
-0.02,3.784E-10
-0.03,3.77877E-10
-0.04,3.76959E-10
-0.05,3.7676E-10
-0.06,3.75647E-10
-0.07,3.7531E-10
-0.08,3.74518E-10
-0.09,3.73776E-10
-0.1,3.73264E-10
-0.11,3.72109E-10
-0.12,3.71688E-10
-0.13,3.70762E-10
-0.14,3.69853E-10
-0.15,3.69011E-10
-0.16,3.67869E-10
-0.17,3.6717E-10
-0.18,3.6605E-10
-0.19,3.65033E-10
-0.2,3.64079E-10
-0.21,3.6256E-10
-0.22,3.62008E-10
-0.23,3.60373E-10
-0.24,3.594E-10
-0.25,3.58205E-10
-0.26,3.56576E-10
-0.27,3.55716E-10
-0.28,3.54249E-10
-0.29,3.52272E-10
-0.3,3.51372E-10
-0.31,3.49527E-10
-0.32,3.48119E-10
-0.33,3.46734E-10
-0.34,3.44556E-10
-0.35,3.43048E-10
-0.36,3.40458E-10
-0.37,3.3909E-10
-0.38,3.37076E-10
-0.39,3.34514E-10
-0.4,3.32656E-10
-0.41,3.29625E-10
-0.42,3.28048E-10
-0.43,3.24967E-10
-0.44,3.21688E-10
-0.45,3.18087E-10
-0.46,3.13707E-10
-0.47,3.11079E-10
-0.48,3.06431E-10
-0.49,3.02772E-10
-0.5,2.9964E-10
-0.51,2.95242E-10
-0.52,2.92452E-10
-0.53,2.87996E-10
-0.54,2.84148E-10
-0.55,2.81311E-10
-0.56,2.77137E-10
-0.57,2.7491E-10
-0.58,2.7107E-10
-0.59,2.68022E-10
-0.6,2.6507E-10
-0.61,2.61546E-10
-0.62,2.59435E-10
-0.63,2.56193E-10
-0.64,2.53611E-10
-0.65,2.51321E-10
-0.66,2.4849E-10
-0.67,2.46336E-10
-0.68,2.43813E-10
-0.69,2.41871E-10
-0.7,2.39659E-10
-0.71,2.37045E-10
-0.72,2.35553E-10
-0.73,2.33241E-10
-0.74,2.31852E-10
-0.75,2.29685E-10
-0.76,2.27732E-10
-0.77,2.2651E-10
-0.78,2.24348E-10
-0.79,2.22758E-10
-0.8,2.21276E-10
-0.81,2.19733E-10
-0.82,2.18698E-10
-0.83,2.16497E-10
-0.84,2.15458E-10
-0.85,2.13854E-10
-0.86,2.12427E-10
-0.87,2.11344E-10
-0.88,2.09548E-10
-0.89,2.08635E-10
-0.9,2.07421E-10
-0.91,2.0618E-10
-0.92,2.05146E-10
-0.93,2.03715E-10
-0.94,2.027E-10
-0.95,2.01309E-10
-0.96,1.9987E-10
-0.97,1.99521E-10
-0.98,1.97713E-10
-0.99,1.9721E-10
-1,1.95914E-10
-1.01,1.94878E-10
-1.02,1.94045E-10
-1.03,1.92884E-10
-1.04,1.92232E-10
-1.05,1.91152E-10
-1.06,1.90051E-10
-1.07,1.89291E-10
-1.08,1.88227E-10
-1.09,1.87701E-10
-1.1,1.86421E-10
-1.11,1.85915E-10
-1.12,1.8518E-10
-1.13,1.8395E-10
-1.14,1.83353E-10
-1.15,1.82665E-10
-1.16,1.81859E-10
-1.17,1.81077E-10
-1.18,1.80112E-10
-1.19,1.79594E-10
-1.2,1.78631E-10
-1.21,1.78168E-10
-1.22,1.77381E-10
-1.23,1.76642E-10
-1.24,1.76009E-10
-1.25,1.75423E-10
-1.26,1.74514E-10
-1.27,1.7404E-10
-1.28,1.73224E-10
-1.29,1.7275E-10
-1.3,1.71986E-10
-1.31,1.71265E-10
-1.32,1.70916E-10
-1.33,1.70078E-10
-1.34,1.69401E-10
-1.35,1.69206E-10
-1.36,1.68479E-10
-1.37,1.67739E-10
-1.38,1.67237E-10
-1.39,1.66767E-10
-1.4,1.66114E-10
-1.41,1.65616E-10
-1.42,1.65152E-10
-1.43,1.64539E-10
-1.44,1.64138E-10
-1.45,1.63534E-10
-1.46,1.63075E-10
-1.47,1.62538E-10
-1.48,1.61989E-10
-1.49,1.61657E-10
-1.5,1.61015E-10
-1.51,1.60497E-10
-1.52,1.60164E-10
-1.53,1.59528E-10
-1.54,1.58956E-10
-1.55,1.58609E-10
-1.56,1.57968E-10
-1.57,1.57647E-10
-1.58,1.57335E-10
-1.59,1.56854E-10
-1.6,1.56473E-10
-1.61,1.55911E-10
-1.62,1.5551E-10
-1.63,1.551E-10
-1.64,1.54808E-10
-1.65,1.54349E-10
-1.66,1.53932E-10
-1.67,1.53568E-10
-1.68,1.5313E-10
-1.69,1.52782E-10
-1.7,1.52438E-10
-1.71,1.51977E-10
-1.72,1.5147E-10
-1.73,1.51229E-10
-1.74,1.50849E-10
-1.75,1.50282E-10
-1.76,1.50117E-10
-1.77,1.49593E-10
-1.78,1.49453E-10
-1.79,1.48834E-10
-1.8,1.48514E-10
-1.81,1.48332E-10
-1.82,1.4806E-10
-1.83,1.4776E-10
-1.84,1.47169E-10
-1.85,1.46968E-10
-1.86,1.46471E-10
-1.87,1.46137E-10
-1.88,1.45846E-10
-1.89,1.45374E-10
-1.9,1.45081E-10
-1.91,1.44771E-10
-1.92,1.44409E-10
-1.93,1.44263E-10
-1.94,1.43983E-10
-1.95,1.43749E-10
-1.96,1.43398E-10
-1.97,1.42923E-10
-1.98,1.42923E-10
-1.99,1.42308E-10
-2,1.42156E-10
-2,1.43301E-10
-1.99,1.44256E-10
-1.98,1.44396E-10
-1.97,1.44967E-10
-1.96,1.44957E-10
-1.95,1.45414E-10
-1.94,1.46536E-10
-1.93,1.4659E-10
-1.92,1.46903E-10
-1.91,1.47188E-10
-1.9,1.48279E-10
-1.89,1.482E-10
-1.88,1.48794E-10
-1.87,1.49514E-10
-1.86,1.49695E-10
-1.85,1.49506E-10
-1.84,1.50806E-10
-1.83,1.51548E-10
-1.82,1.51733E-10
-1.81,1.51967E-10
-1.8,1.53082E-10
-1.79,1.53771E-10
-1.78,1.53189E-10
-1.77,1.53598E-10
-1.76,1.55067E-10
-1.75,1.55741E-10
-1.74,1.55531E-10
-1.73,1.56661E-10
-1.72,1.57123E-10
-1.71,1.57971E-10
-1.7,1.58257E-10
-1.69,1.59035E-10
-1.68,1.59237E-10
-1.67,1.59468E-10
-1.66,1.608E-10
-1.65,1.61669E-10
-1.64,1.61777E-10
-1.63,1.62482E-10
-1.62,1.63479E-10
-1.61,1.64119E-10
-1.6,1.63748E-10
-1.59,1.65178E-10
-1.58,1.65249E-10
-1.57,1.6665E-10
-1.56,1.67512E-10
-1.55,1.67906E-10
-1.54,1.68497E-10
-1.53,1.69288E-10
-1.52,1.69715E-10
-1.51,1.70578E-10
-1.5,1.71486E-10
-1.49,1.72637E-10
-1.48,1.72731E-10
-1.47,1.73702E-10
-1.46,1.74871E-10
-1.45,1.75234E-10
-1.44,1.75905E-10
-1.43,1.77291E-10
-1.42,1.78784E-10
-1.41,1.79605E-10
-1.4,1.80986E-10
-1.39,1.83516E-10
-1.38,1.84227E-10
-1.37,1.84613E-10
-1.36,1.86106E-10
-1.35,1.87067E-10
-1.34,1.86864E-10
-1.33,1.87819E-10
-1.32,1.87827E-10
-1.31,1.88106E-10
-1.3,1.8822E-10
-1.29,1.87967E-10
-1.28,1.88143E-10
-1.27,1.88688E-10
-1.26,1.88922E-10
-1.25,1.88189E-10
-1.24,1.89405E-10
-1.23,1.88875E-10
-1.22,1.88975E-10
-1.21,1.88909E-10
-1.2,1.89076E-10
-1.19,1.88825E-10
-1.18,1.8946E-10
-1.17,1.89051E-10
-1.16,1.88896E-10
-1.15,1.88926E-10
-1.14,1.88847E-10
-1.13,1.89201E-10
-1.12,1.89472E-10
-1.11,1.89239E-10
-1.1,1.89139E-10
-1.09,1.89325E-10
-1.08,1.88629E-10
-1.07,1.89594E-10
-1.06,1.89173E-10
-1.05,1.8876E-10
-1.04,1.89627E-10
-1.03,1.89815E-10
-1.02,1.89318E-10
-1.01,1.89516E-10
-1,1.89303E-10
-0.99,1.89874E-10
-0.98,1.89196E-10
-0.97,1.89503E-10
-0.96,1.89449E-10
-0.95,1.89622E-10
-0.94,1.89758E-10
-0.93,1.8929E-10
-0.92,1.89188E-10
-0.91,1.90131E-10
-0.9,1.89517E-10
-0.89,1.89739E-10
-0.88,1.89589E-10
-0.87,1.8992E-10
-0.86,1.89632E-10
-0.85,1.89804E-10
-0.84,1.89253E-10
-0.83,1.90506E-10
-0.82,1.89829E-10
-0.81,1.89419E-10
-0.8,1.90136E-10
-0.79,1.89912E-10
-0.78,1.89858E-10
-0.77,1.90074E-10
-0.76,1.9002E-10
-0.75,1.9013E-10
-0.74,1.89784E-10
-0.73,1.89632E-10
-0.72,1.90254E-10
-0.71,1.89897E-10
-0.7,1.90257E-10
-0.69,1.90197E-10
-0.68,1.90694E-10
-0.67,1.90508E-10
-0.66,1.9119E-10
-0.65,1.90416E-10
-0.64,1.90913E-10
-0.63,1.90488E-10
-0.62,1.91186E-10
-0.61,1.91351E-10
-0.6,1.91736E-10
-0.59,1.91575E-10
-0.58,1.9199E-10
-0.57,1.925E-10
-0.56,1.92582E-10
-0.55,1.93237E-10
-0.54,1.93676E-10
-0.53,1.94665E-10
-0.52,1.95192E-10
-0.51,1.95752E-10
-0.5,1.9716E-10
-0.49,1.98138E-10
-0.48,1.99353E-10
-0.47,2.00805E-10
-0.46,2.02144E-10
-0.45,2.02639E-10
-0.44,2.04429E-10
-0.43,2.05974E-10
-0.42,2.07002E-10
-0.41,2.08456E-10
-0.4,2.10045E-10
-0.39,2.10991E-10
-0.38,2.12672E-10
-0.37,2.14501E-10
-0.36,2.14967E-10
-0.35,2.17215E-10
-0.34,2.18794E-10
-0.33,2.20275E-10
-0.32,2.20967E-10
-0.31,2.23701E-10
-0.3,2.24777E-10
-0.29,2.27296E-10
-0.28,2.29056E-10
-0.27,2.3019E-10
-0.26,2.3219E-10
-0.25,2.34637E-10
-0.24,2.35654E-10
-0.23,2.37942E-10
-0.22,2.40212E-10
-0.21,2.42573E-10
-0.2,2.44369E-10
-0.19,2.47105E-10
-0.18,2.49102E-10
-0.17,2.51426E-10
-0.16,2.53023E-10
-0.15,2.5552E-10
-0.14,2.57928E-10
-0.13,2.6013E-10
-0.12,2.62243E-10
-0.11,2.65191E-10
-0.1,2.6796E-10
-0.09,2.70624E-10
-0.08,2.72729E-10
-0.07,2.75872E-10
-0.06,2.78702E-10
-0.05,2.82208E-10
-0.04,2.84566E-10
-0.03,2.87166E-10
-0.02,2.91217E-10
-0.01,2.94062E-10
0,2.97443E-10
0.01,2.99821E-10
0.02,3.03318E-10
0.03,3.06797E-10
0.04,3.10887E-10
0.05,3.12735E-10
0.06,3.16206E-10
0.07,3.20047E-10
0.08,3.23648E-10
0.09,3.25764E-10
0.1,3.28619E-10
0.11,3.31813E-10
0.12,3.35891E-10
0.13,3.39853E-10
0.14,3.42989E-10
0.15,3.45579E-10
0.16,3.4808E-10
0.17,3.51439E-10
0.18,3.54641E-10
0.19,3.57145E-10
0.2,3.6018E-10
0.21,3.62414E-10
0.22,3.64895E-10
0.23,3.67365E-10
0.24,3.69758E-10
0.25,3.71959E-10
0.26,3.74161E-10
0.27,3.75686E-10
0.28,3.76669E-10
0.29,3.78829E-10
0.3,3.80114E-10
0.31,3.82438E-10
0.32,3.84398E-10
0.33,3.84735E-10
0.34,3.86817E-10
0.35,3.88351E-10
0.36,3.9012E-10
0.37,3.89601E-10
0.38,3.91829E-10
0.39,3.92351E-10
0.4,3.92926E-10
0.41,3.93513E-10
0.42,3.95323E-10
0.43,3.95006E-10
0.44,3.97629E-10
0.45,3.97579E-10
0.46,3.9896E-10
0.47,3.98107E-10
0.48,3.986E-10
0.49,3.99316E-10
0.5,3.99731E-10
0.51,4.00285E-10
0.52,4.01871E-10
0.53,4.02096E-10
0.54,4.02405E-10
0.55,4.03111E-10
0.56,4.03349E-10
0.57,4.04081E-10
0.58,4.03764E-10
0.59,4.05363E-10
0.6,4.05008E-10
0.61,4.05534E-10
0.62,4.05024E-10
0.63,4.0498E-10
0.64,4.06244E-10
0.65,4.07169E-10
0.66,4.06313E-10
0.67,4.06257E-10
0.68,4.06397E-10
0.69,4.07355E-10
0.7,4.08387E-10
0.71,4.09179E-10
0.72,4.08444E-10
0.73,4.09539E-10
0.74,4.09235E-10
0.75,4.08957E-10
0.76,4.0946E-10
0.77,4.09593E-10
0.78,4.09706E-10
0.79,4.09094E-10
0.8,4.09891E-10
0.81,4.09912E-10
0.82,4.09879E-10
0.83,4.10725E-10
0.84,4.10618E-10
0.85,4.11662E-10
0.86,4.11979E-10
0.87,4.10938E-10
0.88,4.1221E-10
0.89,4.11944E-10
0.9,4.11809E-10
0.91,4.1162E-10
0.92,4.12116E-10
0.93,4.11755E-10
0.94,4.11142E-10
0.95,4.12071E-10
0.96,4.12325E-10
0.97,4.12344E-10
0.98,4.13538E-10
0.99,4.13726E-10
1,4.13258E-10
1.01,4.135E-10
1.02,4.13063E-10
1.03,4.13698E-10
1.04,4.14038E-10
1.05,4.13805E-10
1.06,4.14164E-10
1.07,4.13333E-10
1.08,4.14221E-10
1.09,4.14688E-10
1.1,4.13849E-10
1.11,4.13473E-10
1.12,4.14471E-10
1.13,4.13592E-10
1.14,4.14671E-10
1.15,4.14752E-10
1.16,4.14532E-10
1.17,4.15028E-10
1.18,4.14621E-10
1.19,4.15488E-10
1.2,4.15968E-10
1.21,4.15857E-10
1.22,4.1552E-10
1.23,4.15753E-10
1.24,4.15238E-10
1.25,4.14659E-10
1.26,4.14752E-10
1.27,4.1498E-10
1.28,4.14832E-10
1.29,4.15652E-10
1.3,4.15083E-10
1.31,4.15445E-10
1.32,4.15877E-10
1.33,4.16212E-10
1.34,4.16203E-10
1.35,4.16936E-10
1.36,4.16669E-10
1.37,4.15862E-10
1.38,4.15929E-10
1.39,4.15799E-10
1.4,4.16321E-10
1.41,4.163E-10
1.42,4.15798E-10
1.43,4.16149E-10
1.44,4.15886E-10
1.45,4.1639E-10
1.46,4.17259E-10
1.47,4.17281E-10
1.48,4.17471E-10
1.49,4.1714E-10
1.5,4.17E-10
1.51,4.17435E-10
1.52,4.17013E-10
1.53,4.16293E-10
1.54,4.15539E-10
1.55,4.16587E-10
1.56,4.16007E-10
1.57,4.16328E-10
1.58,4.16317E-10
1.59,4.16912E-10
1.6,4.16851E-10
1.61,4.16711E-10
1.62,4.17723E-10
1.63,4.16893E-10
1.64,4.17934E-10
1.65,4.17204E-10
1.66,4.17075E-10
1.67,4.18149E-10
1.68,4.17724E-10
1.69,4.1795E-10
1.7,4.17255E-10
1.71,4.179E-10
1.72,4.17674E-10
1.73,4.16232E-10
1.74,4.16737E-10
1.75,4.17505E-10
1.76,4.16914E-10
1.77,4.16495E-10
1.78,4.16934E-10
1.79,4.16351E-10
1.8,4.16507E-10
1.81,4.1736E-10
1.82,4.17645E-10
1.83,4.16832E-10
1.84,4.1728E-10
1.85,4.17911E-10
1.86,4.1826E-10
1.87,4.17955E-10
1.88,4.18223E-10
1.89,4.1745E-10
1.9,4.18666E-10
1.91,4.18208E-10
1.92,4.18134E-10
1.93,4.1795E-10
1.94,4.17966E-10
1.95,4.18703E-10
1.96,4.17586E-10
1.97,4.17995E-10
1.98,4.18118E-10
1.99,4.1855E-10
2,4.18138E-10
2,4.18272E-10
1.99,4.18075E-10
1.98,4.18133E-10
1.97,4.1812E-10
1.96,4.17785E-10
1.95,4.185E-10
1.94,4.18434E-10
1.93,4.18335E-10
1.92,4.18068E-10
1.91,4.17546E-10
1.9,4.18006E-10
1.89,4.17435E-10
1.88,4.17981E-10
1.87,4.18382E-10
1.86,4.17312E-10
1.85,4.17174E-10
1.84,4.1781E-10
1.83,4.17471E-10
1.82,4.17661E-10
1.81,4.17989E-10
1.8,4.17451E-10
1.79,4.17234E-10
1.78,4.16892E-10
1.77,4.17317E-10
1.76,4.16801E-10
1.75,4.17687E-10
1.74,4.17144E-10
1.73,4.17753E-10
1.72,4.17404E-10
1.71,4.17346E-10
1.7,4.17412E-10
1.69,4.17198E-10
1.68,4.17477E-10
1.67,4.17553E-10
1.66,4.17444E-10
1.65,4.17874E-10
1.64,4.17725E-10
1.63,4.17458E-10
1.62,4.18068E-10
1.61,4.18114E-10
1.6,4.18254E-10
1.59,4.18273E-10
1.58,4.18387E-10
1.57,4.18048E-10
1.56,4.18426E-10
1.55,4.18435E-10
1.54,4.18405E-10
1.53,4.18051E-10
