Setup title,"C-V 3v_500s_dark"
-0.77,1.93401E-10
-0.76,1.93618E-10
-0.75,1.93989E-10
-0.74,1.9375E-10
-0.73,1.9401E-10
-0.72,1.94102E-10
-0.71,1.94275E-10
-0.7,1.94168E-10
-0.69,1.94197E-10
-0.68,1.94599E-10
-0.67,1.94292E-10
-0.66,1.94506E-10
-0.65,1.94897E-10
-0.64,1.948E-10
-0.63,1.94673E-10
-0.62,1.94626E-10
-0.61,1.94804E-10
-0.6,1.94956E-10
-0.59,1.94931E-10
-0.58,1.95158E-10
-0.57,1.9488E-10
-0.56,1.94875E-10
-0.55,1.94656E-10
-0.54,1.95103E-10
-0.53,1.95101E-10
-0.52,1.9493E-10
-0.51,1.9523E-10
-0.5,1.9505E-10
-0.49,1.95141E-10
-0.48,1.95232E-10
-0.47,1.94891E-10
-0.46,1.95216E-10
-0.45,1.95234E-10
-0.44,1.95232E-10
-0.43,1.95289E-10
-0.42,1.95286E-10
-0.41,1.95432E-10
-0.4,1.95389E-10
-0.39,1.95688E-10
-0.38,1.95408E-10
-0.37,1.95419E-10
-0.36,1.95847E-10
-0.35,1.95514E-10
-0.34,1.95755E-10
-0.33,1.95693E-10
-0.32,1.95857E-10
-0.31,1.95944E-10
-0.3,1.95807E-10
-0.29,1.95835E-10
-0.28,1.95862E-10
-0.27,1.9587E-10
-0.26,1.96156E-10
-0.25,1.956E-10
-0.24,1.96238E-10
-0.23,1.96119E-10
-0.22,1.96242E-10
-0.21,1.9655E-10
-0.2,1.95946E-10
-0.19,1.96498E-10
-0.18,1.96379E-10
-0.17,1.96543E-10
-0.16,1.96483E-10
-0.15,1.96219E-10
-0.14,1.96846E-10
-0.13,1.96696E-10
-0.12,1.9677E-10
-0.11,1.9701E-10
-0.1,1.96903E-10
-0.09,1.97198E-10
-0.08,1.97106E-10
-0.07,1.96923E-10
-0.06,1.97241E-10
-0.05,1.97148E-10
-0.04,1.97618E-10
-0.03,1.97285E-10
-0.02,1.97499E-10
-0.01,1.9762E-10
0,1.97584E-10
0.01,1.9816E-10
0.02,1.98113E-10
0.03,1.98157E-10
0.04,1.98597E-10
0.05,1.98504E-10
0.06,1.9912E-10
0.07,1.98748E-10
0.08,1.99223E-10
0.09,1.99506E-10
0.1,1.99519E-10
0.11,2.00349E-10
0.12,2.00366E-10
0.13,2.00931E-10
0.14,2.01365E-10
0.15,2.01568E-10
0.16,2.02193E-10
0.17,2.02632E-10
0.18,2.03364E-10
0.19,2.04062E-10
0.2,2.04973E-10
0.21,2.05941E-10
0.22,2.06538E-10
0.23,2.07868E-10
0.24,2.08534E-10
0.25,2.09648E-10
0.26,2.11052E-10
0.27,2.11785E-10
0.28,2.1319E-10
0.29,2.13936E-10
0.3,2.15243E-10
0.31,2.16939E-10
0.32,2.17633E-10
0.33,2.19215E-10
0.34,2.20284E-10
0.35,2.21694E-10
0.36,2.23314E-10
0.37,2.24337E-10
0.38,2.26209E-10
0.39,2.27379E-10
0.4,2.29069E-10
0.41,2.30529E-10
0.42,2.31909E-10
0.43,2.34157E-10
0.44,2.35229E-10
0.45,2.371E-10
0.46,2.3884E-10
0.47,2.40285E-10
0.48,2.42371E-10
0.49,2.43811E-10
0.5,2.45915E-10
0.51,2.48123E-10
0.52,2.49527E-10
0.53,2.52003E-10
0.54,2.53244E-10
0.55,2.56033E-10
0.56,2.58112E-10
0.57,2.60255E-10
0.58,2.62766E-10
0.59,2.64464E-10
0.6,2.67519E-10
0.61,2.69428E-10
0.62,2.71601E-10
0.63,2.74777E-10
0.64,2.76302E-10
0.65,2.79581E-10
0.66,2.81851E-10
0.67,2.8506E-10
0.68,2.87791E-10
0.69,2.89878E-10
0.7,2.93352E-10
0.71,2.95801E-10
0.72,2.98779E-10
0.73,3.01388E-10
0.74,3.04119E-10
0.75,3.07677E-10
0.76,3.09893E-10
0.77,3.13128E-10
0.78,3.15568E-10
0.79,3.18141E-10
0.8,3.21902E-10
0.81,3.23718E-10
0.82,3.26877E-10
0.83,3.29327E-10
0.84,3.31498E-10
0.85,3.34399E-10
0.86,3.36499E-10
0.87,3.39167E-10
0.88,3.41315E-10
0.89,3.43411E-10
0.9,3.45924E-10
0.91,3.4759E-10
0.92,3.50075E-10
0.93,3.51594E-10
0.94,3.53668E-10
0.95,3.55523E-10
0.96,3.56671E-10
0.97,3.59167E-10
0.98,3.60427E-10
0.99,3.62277E-10
1,3.64043E-10
1.01,3.65028E-10
1.02,3.66919E-10
1.03,3.67717E-10
1.04,3.69035E-10
1.05,3.7093E-10
1.06,3.71827E-10
1.07,3.73281E-10
1.08,3.74219E-10
1.09,3.75069E-10
1.1,3.7632E-10
1.11,3.77062E-10
1.12,3.78386E-10
1.13,3.78935E-10
1.14,3.79862E-10
1.15,3.80873E-10
1.16,3.8135E-10
1.17,3.82715E-10
1.18,3.83187E-10
1.19,3.839E-10
1.2,3.84481E-10
1.21,3.85334E-10
1.22,3.86032E-10
1.23,3.8658E-10
1.24,3.87289E-10
1.25,3.87936E-10
1.26,3.88244E-10
1.27,3.89084E-10
1.28,3.89332E-10
1.29,3.90245E-10
1.3,3.9068E-10
1.31,3.9108E-10
1.32,3.9162E-10
1.33,3.91389E-10
1.34,3.92397E-10
1.35,3.92911E-10
1.36,3.9324E-10
1.37,3.93394E-10
1.38,3.93623E-10
1.39,3.94263E-10
1.4,3.94404E-10
1.41,3.95047E-10
1.42,3.95231E-10
1.43,3.95688E-10
1.44,3.96041E-10
1.45,3.96643E-10
1.46,3.967E-10
1.47,3.97105E-10
1.48,3.97222E-10
1.49,3.97489E-10
1.5,3.97588E-10
1.51,3.98013E-10
1.52,3.98383E-10
1.53,3.98573E-10
1.54,3.98578E-10
1.55,3.99114E-10
1.56,3.99015E-10
1.57,3.99389E-10
1.58,3.99433E-10
1.59,3.99736E-10
1.6,4.00013E-10
1.61,4.00057E-10
1.62,4.00293E-10
1.63,4.00753E-10
1.64,4.00658E-10
1.65,4.00993E-10
1.66,4.01296E-10
1.67,4.01127E-10
1.68,4.0141E-10
1.69,4.01791E-10
1.7,4.01569E-10
1.71,4.0203E-10
1.72,4.01934E-10
1.73,4.02187E-10
1.74,4.02255E-10
1.75,4.02264E-10
1.76,4.0248E-10
1.77,4.02641E-10
1.78,4.0284E-10
1.79,4.02946E-10
1.8,4.03425E-10
1.81,4.03061E-10
1.82,4.03353E-10
1.83,4.03604E-10
1.84,4.03896E-10
1.85,4.03843E-10
1.86,4.03804E-10
1.87,4.03884E-10
1.88,4.0427E-10
1.89,4.04296E-10
1.9,4.04211E-10
1.91,4.04503E-10
1.92,4.0445E-10
1.93,4.04508E-10
1.94,4.04471E-10
1.95,4.04841E-10
1.96,4.04861E-10
1.97,4.05269E-10
1.98,4.05179E-10
1.99,4.05074E-10
2,4.05325E-10
2,4.05549E-10
1.99,4.05321E-10
1.98,4.05313E-10
1.97,4.05352E-10
1.96,4.05111E-10
1.95,4.0524E-10
1.94,4.05097E-10
1.93,4.05302E-10
1.92,4.05003E-10
1.91,4.05399E-10
1.9,4.05358E-10
1.89,4.05317E-10
1.88,4.05455E-10
1.87,4.0548E-10
1.86,4.05634E-10
1.85,4.05264E-10
1.84,4.05353E-10
1.83,4.05689E-10
1.82,4.05346E-10
1.81,4.05517E-10
1.8,4.0547E-10
1.79,4.05365E-10
1.78,4.05597E-10
1.77,4.05202E-10
1.76,4.05439E-10
1.75,4.05501E-10
1.74,4.05307E-10
1.73,4.05252E-10
1.72,4.05064E-10
1.71,4.05494E-10
1.7,4.05183E-10
1.69,4.05366E-10
1.68,4.05152E-10
1.67,4.05228E-10
1.66,4.05435E-10
1.65,4.0507E-10
1.64,4.05394E-10
1.63,4.05185E-10
1.62,4.05161E-10
1.61,4.05213E-10
1.6,4.04939E-10
1.59,4.05084E-10
1.58,4.05258E-10
1.57,4.04977E-10
1.56,4.05092E-10
1.55,4.04764E-10
1.54,4.04988E-10
1.53,4.05145E-10
1.52,4.04855E-10
1.51,4.05043E-10
1.5,4.04892E-10
1.49,4.04705E-10
1.48,4.05218E-10
1.47,4.04937E-10
1.46,4.05034E-10
1.45,4.04846E-10
1.44,4.04895E-10
1.43,4.04743E-10
1.42,4.04763E-10
1.41,4.04642E-10
1.4,4.04752E-10
1.39,4.04693E-10
1.38,4.04591E-10
1.37,4.04633E-10
1.36,4.04404E-10
1.35,4.04355E-10
1.34,4.04397E-10
1.33,4.04514E-10
1.32,4.04264E-10
1.31,4.04369E-10
1.3,4.04127E-10
1.29,4.0422E-10
1.28,4.04057E-10
1.27,4.04353E-10
1.26,4.04161E-10
1.25,4.04185E-10
1.24,4.04106E-10
1.23,4.04107E-10
1.22,4.04199E-10
1.21,4.04306E-10
1.2,4.03646E-10
1.19,4.04154E-10
1.18,4.03867E-10
1.17,4.03845E-10
1.16,4.03879E-10
1.15,4.03462E-10
1.14,4.0389E-10
1.13,4.03662E-10
1.12,4.03746E-10
1.11,4.03658E-10
1.1,4.03407E-10
1.09,4.03637E-10
1.08,4.03474E-10
1.07,4.03684E-10
1.06,4.03347E-10
1.05,4.03336E-10
1.04,4.034E-10
1.03,4.03038E-10
1.02,4.03273E-10
1.01,4.02963E-10
1,4.03106E-10
0.99,4.03325E-10
0.98,4.02734E-10
0.97,4.02657E-10
0.96,4.02897E-10
0.95,4.02636E-10
0.94,4.02907E-10
0.93,4.02741E-10
0.92,4.02552E-10
0.91,4.02686E-10
0.9,4.02425E-10
0.89,4.02474E-10
0.88,4.02394E-10
0.87,4.02249E-10
0.86,4.02335E-10
0.85,4.02231E-10
0.84,4.0229E-10
0.83,4.01921E-10
0.82,4.01732E-10
0.81,4.02157E-10
0.8,4.02056E-10
0.79,4.02043E-10
0.78,4.01663E-10
0.77,4.01586E-10
0.76,4.01425E-10
0.75,4.0131E-10
0.74,4.0158E-10
0.73,4.01484E-10
0.72,4.01309E-10
0.71,4.01206E-10
0.7,4.00988E-10
0.69,4.01166E-10
0.68,4.00952E-10
0.67,4.00813E-10
0.66,4.00931E-10
0.65,4.00687E-10
0.64,4.00766E-10
0.63,4.00541E-10
0.62,4.00293E-10
0.61,4.00496E-10
0.6,3.99984E-10
0.59,4.0034E-10
0.58,4.00038E-10
0.57,3.99926E-10
0.56,3.99805E-10
0.55,3.99464E-10
0.54,3.99633E-10
0.53,3.9934E-10
0.52,3.9935E-10
0.51,3.99239E-10
0.5,3.99011E-10
0.49,3.98947E-10
0.48,3.98874E-10
0.47,3.98851E-10
0.46,3.98519E-10
0.45,3.98536E-10
0.44,3.98614E-10
0.43,3.98019E-10
0.42,3.98233E-10
0.41,3.98065E-10
0.4,3.98016E-10
0.39,3.97786E-10
0.38,3.97625E-10
0.37,3.97274E-10
0.36,3.97511E-10
0.35,3.97065E-10
0.34,3.97053E-10
0.33,3.96559E-10
0.32,3.96591E-10
0.31,3.96507E-10
0.3,3.96332E-10
0.29,3.9612E-10
0.28,3.96223E-10
0.27,3.95819E-10
0.26,3.95869E-10
0.25,3.95687E-10
0.24,3.95463E-10
0.23,3.95195E-10
0.22,3.94784E-10
0.21,3.94787E-10
0.2,3.94397E-10
0.19,3.94502E-10
0.18,3.93938E-10
0.17,3.94056E-10
0.16,3.93567E-10
0.15,3.93169E-10
0.14,3.93258E-10
0.13,3.93017E-10
0.12,3.92539E-10
0.11,3.9214E-10
0.1,3.92247E-10
0.09,3.9192E-10
0.08,3.91436E-10
0.07,3.91344E-10
0.06,3.90889E-10
0.05,3.90796E-10
0.04,3.90532E-10
0.03,3.90112E-10
0.02,3.89855E-10
0.01,3.89418E-10
0,3.89265E-10
-0.01,3.89039E-10
-0.02,3.88434E-10
-0.03,3.8819E-10
-0.04,3.8792E-10
-0.05,3.87264E-10
-0.06,3.86965E-10
-0.07,3.86496E-10
-0.08,3.86259E-10
-0.09,3.85414E-10
-0.1,3.85069E-10
-0.11,3.84495E-10
-0.12,3.84056E-10
-0.13,3.83792E-10
-0.14,3.83365E-10
-0.15,3.82708E-10
-0.16,3.82274E-10
-0.17,3.81472E-10
-0.18,3.81111E-10
-0.19,3.80288E-10
-0.2,3.79812E-10
-0.21,3.79245E-10
-0.22,3.78414E-10
-0.23,3.77726E-10
-0.24,3.76888E-10
-0.25,3.76214E-10
-0.26,3.75812E-10
-0.27,3.7465E-10
-0.28,3.74015E-10
-0.29,3.73294E-10
-0.3,3.72204E-10
-0.31,3.7142E-10
-0.32,3.70201E-10
-0.33,3.69847E-10
-0.34,3.6814E-10
-0.35,3.67352E-10
-0.36,3.66342E-10
-0.37,3.6492E-10
-0.38,3.64064E-10
-0.39,3.62354E-10
-0.4,3.61352E-10
-0.41,3.59739E-10
-0.42,3.57909E-10
-0.43,3.5676E-10
-0.44,3.54857E-10
-0.45,3.53341E-10
-0.46,3.5151E-10
-0.47,3.49524E-10
-0.48,3.47834E-10
-0.49,3.45369E-10
-0.5,3.44088E-10
-0.51,3.4146E-10
-0.52,3.39189E-10
-0.53,3.37151E-10
-0.54,3.34721E-10
-0.55,3.32649E-10
-0.56,3.29361E-10
-0.57,3.27186E-10
-0.58,3.24891E-10
-0.59,3.21668E-10
-0.6,3.19408E-10
-0.61,3.15778E-10
-0.62,3.13635E-10
-0.63,3.10809E-10
-0.64,3.07322E-10
-0.65,3.04983E-10
-0.66,3.01523E-10
-0.67,2.99201E-10
-0.68,2.95792E-10
-0.69,2.92552E-10
-0.7,2.90495E-10
-0.71,2.86835E-10
-0.72,2.84965E-10
-0.73,2.82035E-10
-0.74,2.78977E-10
-0.75,2.77128E-10
-0.76,2.74063E-10
-0.77,2.71587E-10
-0.78,2.69234E-10
-0.79,2.66573E-10
-0.8,2.64771E-10
-0.81,2.61753E-10
-0.82,2.59953E-10
-0.83,2.57584E-10
-0.84,2.55228E-10
-0.85,2.53516E-10
-0.86,2.50851E-10
-0.87,2.49535E-10
-0.88,2.47198E-10
-0.89,2.45462E-10
-0.9,2.43676E-10
-0.91,2.41535E-10
-0.92,2.4038E-10
-0.93,2.37975E-10
-0.94,2.36633E-10
-0.95,2.35273E-10
-0.96,2.33504E-10
-0.97,2.32381E-10
-0.98,2.3049E-10
-0.99,2.29038E-10
-1,2.27924E-10
-1.01,2.26241E-10
-1.02,2.25269E-10
-1.03,2.23927E-10
-1.04,2.22715E-10
-1.05,2.21473E-10
-1.06,2.1992E-10
-1.07,2.19038E-10
-1.08,2.17647E-10
-1.09,2.16526E-10
-1.1,2.15268E-10
-1.11,2.1405E-10
-1.12,2.13266E-10
-1.13,2.11994E-10
-1.14,2.11069E-10
-1.15,2.09922E-10
-1.16,2.08822E-10
-1.17,2.08246E-10
-1.18,2.06964E-10
-1.19,2.06222E-10
-1.2,2.05092E-10
-1.21,2.04102E-10
-1.22,2.03312E-10
-1.23,2.02154E-10
-1.24,2.01411E-10
-1.25,2.00615E-10
-1.26,1.99567E-10
-1.27,1.98885E-10
-1.28,1.97739E-10
-1.29,1.97162E-10
-1.3,1.96129E-10
-1.31,1.95213E-10
-1.32,1.94647E-10
-1.33,1.93762E-10
-1.34,1.92869E-10
-1.35,1.92361E-10
-1.36,1.91122E-10
-1.37,1.90542E-10
-1.38,1.89743E-10
-1.39,1.89107E-10
-1.4,1.88297E-10
-1.41,1.87221E-10
-1.42,1.86635E-10
-1.43,1.85449E-10
-1.44,1.85163E-10
-1.45,1.84142E-10
-1.46,1.83481E-10
-1.47,1.83027E-10
-1.48,1.82069E-10
-1.49,1.81282E-10
-1.5,1.80561E-10
-1.51,1.79856E-10
-1.52,1.79073E-10
-1.53,1.78538E-10
-1.54,1.779E-10
-1.55,1.77092E-10
-1.56,1.76674E-10
-1.57,1.75801E-10
-1.58,1.74935E-10
-1.59,1.74595E-10
-1.6,1.73685E-10
-1.61,1.73267E-10
-1.62,1.72613E-10
-1.63,1.71938E-10
-1.64,1.71703E-10
-1.65,1.71014E-10
-1.66,1.70236E-10
-1.67,1.7004E-10
-1.68,1.69151E-10
-1.69,1.68661E-10
-1.7,1.68356E-10
-1.71,1.67808E-10
-1.72,1.67371E-10
-1.73,1.66472E-10
-1.74,1.66098E-10
-1.75,1.65338E-10
-1.76,1.65175E-10
-1.77,1.64467E-10
-1.78,1.63939E-10
-1.79,1.636E-10
-1.8,1.63123E-10
-1.81,1.6255E-10
-1.82,1.61946E-10
-1.83,1.61658E-10
-1.84,1.61464E-10
-1.85,1.60702E-10
-1.86,1.60384E-10
-1.87,1.5978E-10
-1.88,1.59258E-10
-1.89,1.58641E-10
-1.9,1.58283E-10
-1.91,1.57938E-10
-1.92,1.57553E-10
-1.93,1.57031E-10
-1.94,1.56576E-10
-1.95,1.56438E-10
-1.96,1.55795E-10
-1.97,1.55442E-10
-1.98,1.55097E-10
-1.99,1.5455E-10
-2,1.54417E-10
-2,1.48675E-10
-1.99,1.49735E-10
-1.98,1.4985E-10
-1.97,1.50391E-10
-1.96,1.50284E-10
-1.95,1.50733E-10
-1.94,1.50443E-10
-1.93,1.50743E-10
-1.92,1.50622E-10
-1.91,1.50763E-10
-1.9,1.51465E-10
-1.89,1.52428E-10
-1.88,1.53282E-10
-1.87,1.53909E-10
-1.86,1.54369E-10
-1.85,1.54302E-10
-1.84,1.55555E-10
-1.83,1.55919E-10
-1.82,1.56797E-10
-1.81,1.57652E-10
-1.8,1.58851E-10
-1.79,1.59715E-10
-1.78,1.6057E-10
-1.77,1.61563E-10
-1.76,1.62132E-10
-1.75,1.63056E-10
-1.74,1.63091E-10
-1.73,1.63245E-10
-1.72,1.63173E-10
-1.71,1.64152E-10
-1.7,1.64737E-10
-1.69,1.65516E-10
-1.68,1.66127E-10
-1.67,1.665E-10
-1.66,1.6715E-10
-1.65,1.68129E-10
-1.64,1.68347E-10
-1.63,1.69036E-10
-1.62,1.69874E-10
-1.61,1.71865E-10
-1.6,1.72595E-10
-1.59,1.73381E-10
-1.58,1.73671E-10
-1.57,1.73374E-10
-1.56,1.74004E-10
-1.55,1.74371E-10
-1.54,1.749E-10
-1.53,1.75845E-10
-1.52,1.76402E-10
-1.51,1.78187E-10
-1.5,1.78793E-10
-1.49,1.80256E-10
-1.48,1.80085E-10
-1.47,1.81004E-10
-1.46,1.81097E-10
-1.45,1.82125E-10
-1.44,1.81883E-10
-1.43,1.82767E-10
-1.42,1.82984E-10
-1.41,1.84536E-10
-1.4,1.85198E-10
-1.39,1.85713E-10
-1.38,1.86879E-10
-1.37,1.87425E-10
-1.36,1.88408E-10
-1.35,1.8829E-10
-1.34,1.88063E-10
-1.33,1.87703E-10
-1.32,1.87757E-10
-1.31,1.87853E-10
-1.3,1.88463E-10
-1.29,1.88071E-10
-1.28,1.87789E-10
-1.27,1.88859E-10
-1.26,1.88991E-10
-1.25,1.89184E-10
-1.24,1.88874E-10
-1.23,1.88758E-10
-1.22,1.88736E-10
-1.21,1.88906E-10
-1.2,1.89474E-10
-1.19,1.89263E-10
-1.18,1.89364E-10
-1.17,1.88432E-10
-1.16,1.88655E-10
-1.15,1.89027E-10
-1.14,1.89266E-10
-1.13,1.89726E-10
-1.12,1.89897E-10
-1.11,1.90357E-10
-1.1,1.89939E-10
-1.09,1.9022E-10
-1.08,1.89431E-10
-1.07,1.88883E-10
-1.06,1.88561E-10
-1.05,1.88511E-10
-1.04,1.8838E-10
-1.03,1.88692E-10
-1.02,1.893E-10
-1.01,1.89128E-10
-1,1.89214E-10
-0.99,1.89699E-10
-0.98,1.9005E-10
-0.97,1.90184E-10
-0.96,1.90249E-10
-0.95,1.90774E-10
-0.94,1.90302E-10
-0.93,1.89055E-10
-0.92,1.8938E-10
-0.91,1.8966E-10
-0.9,1.89946E-10
-0.89,1.9019E-10
-0.88,1.90124E-10
-0.87,1.90931E-10
-0.86,1.90318E-10
-0.85,1.90695E-10
-0.84,1.90165E-10
-0.83,1.89838E-10
-0.82,1.90124E-10
-0.81,1.89813E-10
-0.8,1.8979E-10
-0.79,1.90848E-10
-0.78,1.90689E-10
-0.77,1.90488E-10
-0.76,1.90133E-10
-0.75,1.89707E-10
-0.74,1.90437E-10
-0.73,1.89941E-10
-0.72,1.91473E-10
-0.71,1.9082E-10
-0.7,1.91306E-10
-0.69,1.90447E-10
-0.68,1.90292E-10
-0.67,1.89947E-10
-0.66,1.89948E-10
-0.65,1.89956E-10
-0.64,1.89433E-10
-0.63,1.90443E-10
-0.62,1.90793E-10
-0.61,1.90946E-10
-0.6,1.90883E-10
-0.59,1.90448E-10
-0.58,1.90898E-10
-0.57,1.91011E-10
-0.56,1.91306E-10
-0.55,1.91789E-10
-0.54,1.92534E-10
-0.53,1.92687E-10
-0.52,1.92396E-10
-0.51,1.92301E-10
-0.5,1.92546E-10
-0.49,1.93384E-10
-0.48,1.93968E-10
-0.47,1.95156E-10
-0.46,1.96195E-10
-0.45,1.96922E-10
-0.44,1.97615E-10
-0.43,1.98277E-10
-0.42,1.99852E-10
-0.41,2.01059E-10
-0.4,2.01627E-10
-0.39,2.04841E-10
-0.38,2.0547E-10
-0.37,2.06927E-10
-0.36,2.08083E-10
-0.35,2.09759E-10
-0.34,2.11418E-10
-0.33,2.13208E-10
-0.32,2.15181E-10
-0.31,2.16212E-10
-0.3,2.17312E-10
-0.29,2.1863E-10
-0.28,2.22036E-10
-0.27,2.24594E-10
-0.26,2.28045E-10
-0.25,2.29596E-10
-0.24,2.33083E-10
-0.23,2.35523E-10
-0.22,2.38957E-10
-0.21,2.41094E-10
-0.2,2.42952E-10
-0.19,2.44826E-10
-0.18,2.47883E-10
-0.17,2.50418E-10
-0.16,2.54016E-10
-0.15,2.56617E-10
-0.14,2.58916E-10
-0.13,2.61968E-10
-0.12,2.65554E-10
-0.11,2.68745E-10
-0.1,2.71508E-10
-0.09,2.74763E-10
-0.08,2.77421E-10
-0.07,2.81369E-10
-0.06,2.84836E-10
-0.05,2.88232E-10
-0.04,2.9177E-10
-0.03,2.94878E-10
-0.02,2.97908E-10
-0.01,3.0103E-10
0,3.04951E-10
0.01,3.08516E-10
0.02,3.12045E-10
0.03,3.15042E-10
0.04,3.18941E-10
0.05,3.23012E-10
0.06,3.25926E-10
0.07,3.30833E-10
0.08,3.33342E-10
0.09,3.37799E-10
0.1,3.39776E-10
0.11,3.4334E-10
0.12,3.45908E-10
0.13,3.49808E-10
0.14,3.51542E-10
0.15,3.54875E-10
0.16,3.57552E-10
0.17,3.58949E-10
0.18,3.61541E-10
0.19,3.63279E-10
0.2,3.66135E-10
0.21,3.68381E-10
0.22,3.71803E-10
0.23,3.72663E-10
0.24,3.74842E-10
0.25,3.76273E-10
0.26,3.77739E-10
0.27,3.78926E-10
0.28,3.80702E-10
0.29,3.82626E-10
0.3,3.84381E-10
0.31,3.86094E-10
0.32,3.86935E-10
0.33,3.87895E-10
0.34,3.88474E-10
0.35,3.89965E-10
0.36,3.90748E-10
0.37,3.9248E-10
0.38,3.93263E-10
0.39,3.94523E-10
0.4,3.9557E-10
0.41,3.95675E-10
0.42,3.97696E-10
0.43,3.97894E-10
0.44,3.99048E-10
0.45,3.9902E-10
0.46,3.99004E-10
0.47,3.99838E-10
0.48,4.00746E-10
0.49,4.0113E-10
0.5,4.01188E-10
0.51,4.02728E-10
0.52,4.03753E-10
0.53,4.03006E-10
0.54,4.0407E-10
0.55,4.05337E-10
0.56,4.05751E-10
0.57,4.04864E-10
0.58,4.05876E-10
0.59,4.06576E-10
0.6,4.06674E-10
0.61,4.07519E-10
0.62,4.07359E-10
0.63,4.07533E-10
0.64,4.08013E-10
0.65,4.08118E-10
0.66,4.08762E-10
0.67,4.0955E-10
0.68,4.09479E-10
0.69,4.09254E-10
0.7,4.1062E-10
0.71,4.10671E-10
0.72,4.111E-10
0.73,4.11352E-10
0.74,4.11771E-10
0.75,4.11275E-10
0.76,4.11363E-10
0.77,4.10897E-10
0.78,4.10242E-10
0.79,4.11795E-10
0.8,4.12136E-10
0.81,4.11647E-10
0.82,4.12122E-10
0.83,4.12148E-10
0.84,4.13522E-10
0.85,4.12622E-10
0.86,4.12942E-10
0.87,4.13312E-10
0.88,4.13664E-10
0.89,4.13167E-10
0.9,4.1234E-10
0.91,4.13113E-10
0.92,4.13427E-10
0.93,4.1374E-10
0.94,4.13923E-10
0.95,4.14884E-10
0.96,4.14559E-10
0.97,4.14858E-10
0.98,4.15102E-10
0.99,4.14886E-10
1,4.14643E-10
1.01,4.14285E-10
1.02,4.14741E-10
1.03,4.14492E-10
1.04,4.15087E-10
1.05,4.16068E-10
1.06,4.15956E-10
1.07,4.15491E-10
1.08,4.15414E-10
1.09,4.15506E-10
1.1,4.15593E-10
1.11,4.15932E-10
1.12,4.16263E-10
1.13,4.16166E-10
1.14,4.16456E-10
1.15,4.16709E-10
1.16,4.17401E-10
1.17,4.1758E-10
1.18,4.16571E-10
1.19,4.16851E-10
1.2,4.18268E-10
1.21,4.17467E-10
1.22,4.17399E-10
1.23,4.18186E-10
1.24,4.16675E-10
1.25,4.16244E-10
1.26,4.16611E-10
1.27,4.17544E-10
1.28,4.18702E-10
1.29,4.18323E-10
1.3,4.18222E-10
1.31,4.18279E-10
1.32,4.185E-10
1.33,4.18956E-10
1.34,4.17515E-10
1.35,4.17396E-10
1.36,4.18796E-10
1.37,4.18941E-10
1.38,4.18388E-10
1.39,4.17191E-10
1.4,4.17896E-10
1.41,4.18273E-10
1.42,4.19103E-10
1.43,4.18167E-10
1.44,4.18967E-10
1.45,4.18108E-10
1.46,4.18447E-10
1.47,4.18602E-10
1.48,4.18894E-10
1.49,4.19088E-10
1.5,4.17861E-10
1.51,4.19274E-10
1.52,4.19311E-10
1.53,4.19299E-10
1.54,4.19025E-10
1.55,4.19245E-10
1.56,4.19161E-10
1.57,4.1979E-10
1.58,4.19636E-10
1.59,4.18789E-10
1.6,4.20341E-10
1.61,4.19809E-10
1.62,4.19402E-10
1.63,4.19948E-10
1.64,4.19571E-10
1.65,4.19214E-10
1.66,4.18928E-10
1.67,4.20165E-10
1.68,4.1994E-10
1.69,4.19089E-10
1.7,4.18653E-10
1.71,4.19631E-10
1.72,4.19811E-10
1.73,4.18881E-10
1.74,4.19035E-10
1.75,4.19956E-10
1.76,4.19642E-10
1.77,4.19286E-10
1.78,4.19609E-10
1.79,4.20423E-10
1.8,4.19271E-10
1.81,4.19426E-10
1.82,4.20798E-10
1.83,4.19898E-10
1.84,4.20266E-10
1.85,4.20492E-10
1.86,4.20385E-10
1.87,4.20685E-10
1.88,4.19765E-10
1.89,4.1937E-10
1.9,4.20055E-10
1.91,4.20687E-10
1.92,4.20943E-10
1.93,4.20146E-10
1.94,4.20388E-10
1.95,4.20759E-10
1.96,4.19801E-10
1.97,4.19728E-10
1.98,4.19965E-10
1.99,4.20271E-10
2,4.19192E-10
2,4.20341E-10
1.99,4.20638E-10
1.98,4.20089E-10
1.97,4.20975E-10
1.96,4.20425E-10
1.95,4.20171E-10
1.94,4.20803E-10
1.93,4.20784E-10
1.92,4.21123E-10
1.91,4.2029E-10
1.9,4.19979E-10
1.89,4.20615E-10
1.88,4.21004E-10
1.87,4.20023E-10
1.86,4.20047E-10
1.85,4.20787E-10
1.84,4.20705E-10
1.83,4.20289E-10
1.82,4.20286E-10
1.81,4.20725E-10
1.8,4.20288E-10
1.79,4.20153E-10
1.78,4.20502E-10
1.77,4.20127E-10
1.76,4.19885E-10
1.75,4.19404E-10
1.74,4.208E-10
1.73,4.206E-10
1.72,4.19997E-10
1.71,4.19988E-10
1.7,4.20949E-10
1.69,4.21009E-10
1.68,4.2019E-10
1.67,4.20621E-10
1.66,4.20725E-10
1.65,4.19823E-10
1.64,4.19895E-10
1.63,4.20357E-10
1.62,4.20467E-10
1.61,4.19721E-10
1.6,4.20198E-10
1.59,4.20473E-10
1.58,4.20144E-10
1.57,4.1974E-10
1.56,4.19656E-10
1.55,4.20406E-10
1.54,4.19607E-10
1.53,4.20039E-10
