Setup title,"C-V 3v_1000s_dark"
-0.77,1.91732E-10
-0.76,1.92694E-10
-0.75,1.92904E-10
-0.74,1.93291E-10
-0.73,1.94014E-10
-0.72,1.94319E-10
-0.71,1.94938E-10
-0.7,1.95273E-10
-0.69,1.95665E-10
-0.68,1.95866E-10
-0.67,1.95994E-10
-0.66,1.96612E-10
-0.65,1.96432E-10
-0.64,1.97184E-10
-0.63,1.97047E-10
-0.62,1.97276E-10
-0.61,1.9751E-10
-0.6,1.97423E-10
-0.59,1.97943E-10
-0.58,1.97856E-10
-0.57,1.97875E-10
-0.56,1.98267E-10
-0.55,1.98081E-10
-0.54,1.98427E-10
-0.53,1.98362E-10
-0.52,1.98381E-10
-0.51,1.98673E-10
-0.5,1.98454E-10
-0.49,1.98674E-10
-0.48,1.98696E-10
-0.47,1.98576E-10
-0.46,1.98852E-10
-0.45,1.98538E-10
-0.44,1.98946E-10
-0.43,1.98722E-10
-0.42,1.99179E-10
-0.41,1.99219E-10
-0.4,1.98899E-10
-0.39,1.99101E-10
-0.38,1.9914E-10
-0.37,1.99337E-10
-0.36,1.99434E-10
-0.35,1.9914E-10
-0.34,1.99552E-10
-0.33,1.99535E-10
-0.32,1.993E-10
-0.31,1.99726E-10
-0.3,1.99383E-10
-0.29,1.99767E-10
-0.28,1.99737E-10
-0.27,1.99627E-10
-0.26,1.99991E-10
-0.25,2.00121E-10
-0.24,2.00206E-10
-0.23,2.00129E-10
-0.22,2.00388E-10
-0.21,2.00519E-10
-0.2,2.00272E-10
-0.19,2.00763E-10
-0.18,2.00551E-10
-0.17,2.00796E-10
-0.16,2.01144E-10
-0.15,2.00975E-10
-0.14,2.01344E-10
-0.13,2.01194E-10
-0.12,2.01186E-10
-0.11,2.01612E-10
-0.1,2.01321E-10
-0.09,2.01814E-10
-0.08,2.01819E-10
-0.07,2.01891E-10
-0.06,2.02039E-10
-0.05,2.02219E-10
-0.04,2.02466E-10
-0.03,2.02473E-10
-0.02,2.02879E-10
-0.01,2.03019E-10
0,2.0323E-10
0.01,2.03365E-10
0.02,2.03576E-10
0.03,2.0402E-10
0.04,2.04073E-10
0.05,2.04459E-10
0.06,2.0501E-10
0.07,2.05167E-10
0.08,2.0573E-10
0.09,2.06211E-10
0.1,2.06474E-10
0.11,2.07332E-10
0.12,2.07502E-10
0.13,2.08324E-10
0.14,2.09086E-10
0.15,2.09802E-10
0.16,2.11394E-10
0.17,2.1186E-10
0.18,2.12926E-10
0.19,2.13855E-10
0.2,2.14783E-10
0.21,2.1643E-10
0.22,2.17293E-10
0.23,2.18872E-10
0.24,2.2E-10
0.25,2.21324E-10
0.26,2.23001E-10
0.27,2.24133E-10
0.28,2.26167E-10
0.29,2.2726E-10
0.3,2.29047E-10
0.31,2.31004E-10
0.32,2.31927E-10
0.33,2.33985E-10
0.34,2.3575E-10
0.35,2.37206E-10
0.36,2.39622E-10
0.37,2.40795E-10
0.38,2.43128E-10
0.39,2.44791E-10
0.4,2.46612E-10
0.41,2.49086E-10
0.42,2.50488E-10
0.43,2.5326E-10
0.44,2.55246E-10
0.45,2.57378E-10
0.46,2.59691E-10
0.47,2.61748E-10
0.48,2.64768E-10
0.49,2.66715E-10
0.5,2.69116E-10
0.51,2.72236E-10
0.52,2.7393E-10
0.53,2.77286E-10
0.54,2.79183E-10
0.55,2.82289E-10
0.56,2.8574E-10
0.57,2.8783E-10
0.58,2.91435E-10
0.59,2.93591E-10
0.6,2.9663E-10
0.61,2.99884E-10
0.62,3.02042E-10
0.63,3.05538E-10
0.64,3.07995E-10
0.65,3.11765E-10
0.66,3.14433E-10
0.67,3.17333E-10
0.68,3.20928E-10
0.69,3.22926E-10
0.7,3.2605E-10
0.71,3.28725E-10
0.72,3.31183E-10
0.73,3.3445E-10
0.74,3.36482E-10
0.75,3.39027E-10
0.76,3.4138E-10
0.77,3.43455E-10
0.78,3.46144E-10
0.79,3.47684E-10
0.8,3.50537E-10
0.81,3.52441E-10
0.82,3.54241E-10
0.83,3.56407E-10
0.84,3.57789E-10
0.85,3.59662E-10
0.86,3.61522E-10
0.87,3.63113E-10
0.88,3.64872E-10
0.89,3.66024E-10
0.9,3.67931E-10
0.91,3.69315E-10
0.92,3.70127E-10
0.93,3.72169E-10
0.94,3.72813E-10
0.95,3.74189E-10
0.96,3.75456E-10
0.97,3.76441E-10
0.98,3.77694E-10
0.99,3.78784E-10
1,3.79626E-10
1.01,3.80522E-10
1.02,3.81803E-10
1.03,3.82382E-10
1.04,3.83075E-10
1.05,3.83991E-10
1.06,3.84917E-10
1.07,3.85347E-10
1.08,3.8642E-10
1.09,3.86848E-10
1.1,3.87677E-10
1.11,3.88386E-10
1.12,3.89071E-10
1.13,3.8978E-10
1.14,3.89914E-10
1.15,3.90945E-10
1.16,3.91002E-10
1.17,3.91911E-10
1.18,3.92311E-10
1.19,3.92771E-10
1.2,3.93118E-10
1.21,3.93473E-10
1.22,3.93981E-10
1.23,3.94607E-10
1.24,3.94835E-10
1.25,3.95378E-10
1.26,3.95566E-10
1.27,3.96075E-10
1.28,3.96588E-10
1.29,3.96883E-10
1.3,3.97147E-10
1.31,3.97226E-10
1.32,3.977E-10
1.33,3.98244E-10
1.34,3.98324E-10
1.35,3.98665E-10
1.36,3.99039E-10
1.37,3.99118E-10
1.38,3.99287E-10
1.39,3.99673E-10
1.4,4.00002E-10
1.41,4.00337E-10
1.42,4.00407E-10
1.43,4.01024E-10
1.44,4.01105E-10
1.45,4.01339E-10
1.46,4.01512E-10
1.47,4.01687E-10
1.48,4.01679E-10
1.49,4.02006E-10
1.5,4.02146E-10
1.51,4.02465E-10
1.52,4.02494E-10
1.53,4.02789E-10
1.54,4.02916E-10
1.55,4.02985E-10
1.56,4.02992E-10
1.57,4.03372E-10
1.58,4.03583E-10
1.59,4.03828E-10
1.6,4.03836E-10
1.61,4.04087E-10
1.62,4.0428E-10
1.63,4.04261E-10
1.64,4.04278E-10
1.65,4.04427E-10
1.66,4.04701E-10
1.67,4.04756E-10
1.68,4.04982E-10
1.69,4.05053E-10
1.7,4.05248E-10
1.71,4.05236E-10
1.72,4.05386E-10
1.73,4.05604E-10
1.74,4.05426E-10
1.75,4.05656E-10
1.76,4.05752E-10
1.77,4.06282E-10
1.78,4.06031E-10
1.79,4.05927E-10
1.8,4.06128E-10
1.81,4.06146E-10
1.82,4.06836E-10
1.83,4.06555E-10
1.84,4.06663E-10
1.85,4.06731E-10
1.86,4.06675E-10
1.87,4.06897E-10
1.88,4.07103E-10
1.89,4.07059E-10
1.9,4.06915E-10
1.91,4.07074E-10
1.92,4.0745E-10
1.93,4.07479E-10
1.94,4.07359E-10
1.95,4.07817E-10
1.96,4.07464E-10
1.97,4.07646E-10
1.98,4.07459E-10
1.99,4.07781E-10
2,4.07783E-10
2,4.07738E-10
1.99,4.07878E-10
1.98,4.07996E-10
1.97,4.08139E-10
1.96,4.08035E-10
1.95,4.07789E-10
1.94,4.08119E-10
1.93,4.0784E-10
1.92,4.08093E-10
1.91,4.08272E-10
1.9,4.08008E-10
1.89,4.08211E-10
1.88,4.08237E-10
1.87,4.08065E-10
1.86,4.07905E-10
1.85,4.08017E-10
1.84,4.08296E-10
1.83,4.07995E-10
1.82,4.08098E-10
1.81,4.08209E-10
1.8,4.07902E-10
1.79,4.08116E-10
1.78,4.079E-10
1.77,4.08132E-10
1.76,4.07963E-10
1.75,4.08066E-10
1.74,4.08202E-10
1.73,4.079E-10
1.72,4.08128E-10
1.71,4.07858E-10
1.7,4.0798E-10
1.69,4.08147E-10
1.68,4.07799E-10
1.67,4.08051E-10
1.66,4.07878E-10
1.65,4.07786E-10
1.64,4.08112E-10
1.63,4.07921E-10
1.62,4.08073E-10
1.61,4.08112E-10
1.6,4.07789E-10
1.59,4.07899E-10
1.58,4.07716E-10
1.57,4.07839E-10
1.56,4.07575E-10
1.55,4.07847E-10
1.54,4.07964E-10
1.53,4.07789E-10
1.52,4.07856E-10
1.51,4.07494E-10
1.5,4.078E-10
1.49,4.07456E-10
1.48,4.07409E-10
1.47,4.0759E-10
1.46,4.07344E-10
1.45,4.07481E-10
1.44,4.0767E-10
1.43,4.07608E-10
1.42,4.07623E-10
1.41,4.07652E-10
1.4,4.07633E-10
1.39,4.0761E-10
1.38,4.07401E-10
1.37,4.07848E-10
1.36,4.07277E-10
1.35,4.07567E-10
1.34,4.07471E-10
1.33,4.07331E-10
1.32,4.07312E-10
1.31,4.0736E-10
1.3,4.07524E-10
1.29,4.07472E-10
1.28,4.07429E-10
1.27,4.07383E-10
1.26,4.07482E-10
1.25,4.07315E-10
1.24,4.07249E-10
1.23,4.07134E-10
1.22,4.07228E-10
1.21,4.07094E-10
1.2,4.07007E-10
1.19,4.06971E-10
1.18,4.07053E-10
1.17,4.07142E-10
1.16,4.06992E-10
1.15,4.06951E-10
1.14,4.07161E-10
1.13,4.06974E-10
1.12,4.07027E-10
1.11,4.0693E-10
1.1,4.06791E-10
1.09,4.06964E-10
1.08,4.06919E-10
1.07,4.06857E-10
1.06,4.06707E-10
1.05,4.06965E-10
1.04,4.06495E-10
1.03,4.06826E-10
1.02,4.06519E-10
1.01,4.06516E-10
1,4.06697E-10
0.99,4.06663E-10
0.98,4.06673E-10
0.97,4.0648E-10
0.96,4.06439E-10
0.95,4.06238E-10
0.94,4.06501E-10
0.93,4.06216E-10
0.92,4.06424E-10
0.91,4.06461E-10
0.9,4.06224E-10
0.89,4.06078E-10
0.88,4.05996E-10
0.87,4.06092E-10
0.86,4.06249E-10
0.85,4.06163E-10
0.84,4.05992E-10
0.83,4.05807E-10
0.82,4.05853E-10
0.81,4.05785E-10
0.8,4.05567E-10
0.79,4.05733E-10
0.78,4.05817E-10
0.77,4.05786E-10
0.76,4.05665E-10
0.75,4.05605E-10
0.74,4.05374E-10
0.73,4.05803E-10
0.72,4.05683E-10
0.71,4.05453E-10
0.7,4.05611E-10
0.69,4.05299E-10
0.68,4.05362E-10
0.67,4.05287E-10
0.66,4.05283E-10
0.65,4.05364E-10
0.64,4.05063E-10
0.63,4.04931E-10
0.62,4.05057E-10
0.61,4.05082E-10
0.6,4.05214E-10
0.59,4.04798E-10
0.58,4.04908E-10
0.57,4.04609E-10
0.56,4.0482E-10
0.55,4.04921E-10
0.54,4.04554E-10
0.53,4.04759E-10
0.52,4.04445E-10
0.51,4.04449E-10
0.5,4.04213E-10
0.49,4.04228E-10
0.48,4.0417E-10
0.47,4.04006E-10
0.46,4.03762E-10
0.45,4.04158E-10
0.44,4.03799E-10
0.43,4.03955E-10
0.42,4.03453E-10
0.41,4.03598E-10
0.4,4.03613E-10
0.39,4.03593E-10
0.38,4.03435E-10
0.37,4.03231E-10
0.36,4.03319E-10
0.35,4.03262E-10
0.34,4.03059E-10
0.33,4.02766E-10
0.32,4.02776E-10
0.31,4.02798E-10
0.3,4.0248E-10
0.29,4.02584E-10
0.28,4.02791E-10
0.27,4.02563E-10
0.26,4.02432E-10
0.25,4.02163E-10
0.24,4.02248E-10
0.23,4.01934E-10
0.22,4.01753E-10
0.21,4.01532E-10
0.2,4.01756E-10
0.19,4.0144E-10
0.18,4.0155E-10
0.17,4.011E-10
0.16,4.00932E-10
0.15,4.00977E-10
0.14,4.00982E-10
0.13,4.00633E-10
0.12,4.0054E-10
0.11,4.0032E-10
0.1,4.00264E-10
0.09,3.99741E-10
0.08,3.99673E-10
0.07,3.994E-10
0.06,3.99427E-10
0.05,3.99464E-10
0.04,3.98999E-10
0.03,3.98713E-10
0.02,3.9875E-10
0.01,3.98446E-10
0,3.98059E-10
-0.01,3.97782E-10
-0.02,3.9758E-10
-0.03,3.97329E-10
-0.04,3.9692E-10
-0.05,3.96741E-10
-0.06,3.96612E-10
-0.07,3.96452E-10
-0.08,3.95793E-10
-0.09,3.95811E-10
-0.1,3.95521E-10
-0.11,3.95056E-10
-0.12,3.94981E-10
-0.13,3.94321E-10
-0.14,3.94142E-10
-0.15,3.93868E-10
-0.16,3.93524E-10
-0.17,3.9317E-10
-0.18,3.92617E-10
-0.19,3.92361E-10
-0.2,3.92063E-10
-0.21,3.91304E-10
-0.22,3.9126E-10
-0.23,3.90851E-10
-0.24,3.90089E-10
-0.25,3.89771E-10
-0.26,3.89043E-10
-0.27,3.88747E-10
-0.28,3.88075E-10
-0.29,3.87564E-10
-0.3,3.8696E-10
-0.31,3.8629E-10
-0.32,3.85745E-10
-0.33,3.85308E-10
-0.34,3.8434E-10
-0.35,3.83836E-10
-0.36,3.8297E-10
-0.37,3.82003E-10
-0.38,3.8133E-10
-0.39,3.80281E-10
-0.4,3.796E-10
-0.41,3.7864E-10
-0.42,3.77756E-10
-0.43,3.76625E-10
-0.44,3.75457E-10
-0.45,3.74529E-10
-0.46,3.73249E-10
-0.47,3.72307E-10
-0.48,3.70663E-10
-0.49,3.69472E-10
-0.5,3.67905E-10
-0.51,3.66314E-10
-0.52,3.65285E-10
-0.53,3.63132E-10
-0.54,3.61909E-10
-0.55,3.60028E-10
-0.56,3.57559E-10
-0.57,3.5637E-10
-0.58,3.54028E-10
-0.59,3.52056E-10
-0.6,3.49925E-10
-0.61,3.47747E-10
-0.62,3.45592E-10
-0.63,3.43033E-10
-0.64,3.40484E-10
-0.65,3.37493E-10
-0.66,3.34706E-10
-0.67,3.32468E-10
-0.68,3.28453E-10
-0.69,3.26113E-10
-0.7,3.22506E-10
-0.71,3.19259E-10
-0.72,3.16526E-10
-0.73,3.12315E-10
-0.74,3.09771E-10
-0.75,3.05825E-10
-0.76,3.02127E-10
-0.77,2.9918E-10
-0.78,2.95006E-10
-0.79,2.92077E-10
-0.8,2.88899E-10
-0.81,2.85101E-10
-0.82,2.82709E-10
-0.83,2.78676E-10
-0.84,2.76353E-10
-0.85,2.72991E-10
-0.86,2.6968E-10
-0.87,2.67275E-10
-0.88,2.63712E-10
-0.89,2.61511E-10
-0.9,2.58649E-10
-0.91,2.56139E-10
-0.92,2.53751E-10
-0.93,2.50613E-10
-0.94,2.49073E-10
-0.95,2.46353E-10
-0.96,2.44305E-10
-0.97,2.42217E-10
-0.98,2.39536E-10
-0.99,2.38073E-10
-1,2.36165E-10
-1.01,2.34082E-10
-1.02,2.32446E-10
-1.03,2.30348E-10
-1.04,2.2891E-10
-1.05,2.27037E-10
-1.06,2.2541E-10
-1.07,2.24073E-10
-1.08,2.22196E-10
-1.09,2.20926E-10
-1.1,2.19181E-10
-1.11,2.17924E-10
-1.12,2.16205E-10
-1.13,2.14934E-10
-1.14,2.13735E-10
-1.15,2.12559E-10
-1.16,2.11091E-10
-1.17,2.09907E-10
-1.18,2.08406E-10
-1.19,2.07516E-10
-1.2,2.057E-10
-1.21,2.04887E-10
-1.22,2.03797E-10
-1.23,2.02306E-10
-1.24,2.01585E-10
-1.25,2.00297E-10
-1.26,1.99412E-10
-1.27,1.98237E-10
-1.28,1.97141E-10
-1.29,1.9634E-10
-1.3,1.95158E-10
-1.31,1.94211E-10
-1.32,1.93191E-10
-1.33,1.9221E-10
-1.34,1.91375E-10
-1.35,1.90324E-10
-1.36,1.89497E-10
-1.37,1.88749E-10
-1.38,1.87733E-10
-1.39,1.87152E-10
-1.4,1.85714E-10
-1.41,1.85238E-10
-1.42,1.84298E-10
-1.43,1.8375E-10
-1.44,1.82996E-10
-1.45,1.81917E-10
-1.46,1.81184E-10
-1.47,1.80428E-10
-1.48,1.79704E-10
-1.49,1.79057E-10
-1.5,1.78297E-10
-1.51,1.77673E-10
-1.52,1.76834E-10
-1.53,1.76104E-10
-1.54,1.75349E-10
-1.55,1.7472E-10
-1.56,1.74281E-10
-1.57,1.73403E-10
-1.58,1.729E-10
-1.59,1.72302E-10
-1.6,1.71415E-10
-1.61,1.71089E-10
-1.62,1.70537E-10
-1.63,1.69748E-10
-1.64,1.69054E-10
-1.65,1.68549E-10
-1.66,1.6823E-10
-1.67,1.67637E-10
-1.68,1.66769E-10
-1.69,1.66511E-10
-1.7,1.65806E-10
-1.71,1.6547E-10
-1.72,1.64549E-10
-1.73,1.64241E-10
-1.74,1.63502E-10
-1.75,1.63192E-10
-1.76,1.62781E-10
-1.77,1.62323E-10
-1.78,1.61593E-10
-1.79,1.61063E-10
-1.8,1.60717E-10
-1.81,1.605E-10
-1.82,1.59581E-10
-1.83,1.59108E-10
-1.84,1.58489E-10
-1.85,1.58225E-10
-1.86,1.57606E-10
-1.87,1.57359E-10
-1.88,1.56765E-10
-1.89,1.56364E-10
-1.9,1.56122E-10
-1.91,1.55552E-10
-1.92,1.55384E-10
-1.93,1.54569E-10
-1.94,1.54181E-10
-1.95,1.54149E-10
-1.96,1.53287E-10
-1.97,1.52982E-10
-1.98,1.5277E-10
-1.99,1.52223E-10
-2,1.51946E-10
-2,1.44759E-10
-1.99,1.44991E-10
-1.98,1.47415E-10
-1.97,1.46874E-10
-1.96,1.45352E-10
-1.95,1.46751E-10
-1.94,1.49548E-10
-1.93,1.49681E-10
-1.92,1.50279E-10
-1.91,1.5025E-10
-1.9,1.49643E-10
-1.89,1.51464E-10
-1.88,1.52348E-10
-1.87,1.51281E-10
-1.86,1.52251E-10
-1.85,1.51079E-10
-1.84,1.52301E-10
-1.83,1.53704E-10
-1.82,1.53401E-10
-1.81,1.52145E-10
-1.8,1.53947E-10
-1.79,1.55458E-10
-1.78,1.55041E-10
-1.77,1.56757E-10
-1.76,1.55341E-10
-1.75,1.55868E-10
-1.74,1.58542E-10
-1.73,1.57545E-10
-1.72,1.5871E-10
-1.71,1.58288E-10
-1.7,1.58472E-10
-1.69,1.60377E-10
-1.68,1.61004E-10
-1.67,1.60495E-10
-1.66,1.6261E-10
-1.65,1.64382E-10
-1.64,1.64628E-10
-1.63,1.64453E-10
-1.62,1.64594E-10
-1.61,1.67534E-10
-1.6,1.67881E-10
-1.59,1.66756E-10
-1.58,1.69977E-10
-1.57,1.69716E-10
-1.56,1.69656E-10
-1.55,1.70179E-10
-1.54,1.72018E-10
-1.53,1.7323E-10
-1.52,1.71783E-10
-1.51,1.7397E-10
-1.5,1.753E-10
-1.49,1.73913E-10
-1.48,1.76816E-10
-1.47,1.76992E-10
-1.46,1.77962E-10
-1.45,1.76778E-10
-1.44,1.79444E-10
-1.43,1.80344E-10
-1.42,1.79532E-10
-1.41,1.82541E-10
-1.4,1.83328E-10
-1.39,1.83353E-10
-1.38,1.82519E-10
-1.37,1.85454E-10
-1.36,1.84969E-10
-1.35,1.84922E-10
-1.34,1.87708E-10
-1.33,1.87721E-10
-1.32,1.8646E-10
-1.31,1.87642E-10
-1.3,1.88465E-10
-1.29,1.87467E-10
-1.28,1.89256E-10
-1.27,1.89307E-10
-1.26,1.89864E-10
-1.25,1.88909E-10
-1.24,1.91324E-10
-1.23,1.89107E-10
-1.22,1.9003E-10
-1.21,1.91236E-10
-1.2,1.88171E-10
-1.19,1.89214E-10
-1.18,1.90556E-10
-1.17,1.90028E-10
-1.16,1.88014E-10
-1.15,1.89477E-10
-1.14,1.8703E-10
-1.13,1.88054E-10
-1.12,1.8964E-10
-1.11,1.87302E-10
-1.1,1.90204E-10
-1.09,1.89524E-10
-1.08,1.89721E-10
-1.07,1.89058E-10
-1.06,1.91602E-10
-1.05,1.8891E-10
-1.04,1.89571E-10
-1.03,1.90205E-10
-1.02,1.91101E-10
-1.01,1.89158E-10
-1,1.91677E-10
-0.99,1.91374E-10
-0.98,1.90396E-10
-0.97,1.92797E-10
-0.96,1.90927E-10
-0.95,1.9087E-10
-0.94,1.91844E-10
-0.93,1.92481E-10
-0.92,1.90453E-10
-0.91,1.92904E-10
-0.9,1.90183E-10
-0.89,1.90834E-10
-0.88,1.91571E-10
-0.87,1.92599E-10
-0.86,1.90961E-10
-0.85,1.93129E-10
-0.84,1.90308E-10
-0.83,1.92775E-10
-0.82,1.91961E-10
-0.81,1.91866E-10
-0.8,1.91338E-10
-0.79,1.92526E-10
-0.78,1.90192E-10
-0.77,1.91994E-10
-0.76,1.90102E-10
-0.75,1.93647E-10
-0.74,1.92572E-10
-0.73,1.91757E-10
-0.72,1.92697E-10
-0.71,1.92267E-10
-0.7,1.91946E-10
-0.69,1.92586E-10
-0.68,1.92207E-10
-0.67,1.92581E-10
-0.66,1.93023E-10
-0.65,1.92505E-10
-0.64,1.93613E-10
-0.63,1.9263E-10
-0.62,1.93707E-10
-0.61,1.9301E-10
-0.6,1.93754E-10
-0.59,1.93627E-10
-0.58,1.94207E-10
-0.57,1.94469E-10
-0.56,1.953E-10
-0.55,1.93964E-10
-0.54,1.9463E-10
-0.53,1.96019E-10
-0.52,1.94961E-10
-0.51,1.98251E-10
-0.5,1.95353E-10
-0.49,1.9928E-10
-0.48,1.97242E-10
-0.47,2.01281E-10
-0.46,2.00977E-10
-0.45,2.02757E-10
-0.44,2.02142E-10
-0.43,2.05519E-10
-0.42,2.04424E-10
-0.41,2.08489E-10
-0.4,2.07386E-10
-0.39,2.10042E-10
-0.38,2.10626E-10
-0.37,2.13502E-10
-0.36,2.12183E-10
-0.35,2.17331E-10
-0.34,2.16337E-10
-0.33,2.19421E-10
-0.32,2.19816E-10
-0.31,2.23817E-10
-0.3,2.22137E-10
-0.29,2.26601E-10
-0.28,2.26815E-10
-0.27,2.28471E-10
-0.26,2.29598E-10
-0.25,2.33814E-10
-0.24,2.32767E-10
-0.23,2.36577E-10
-0.22,2.38875E-10
-0.21,2.41525E-10
-0.2,2.40822E-10
-0.19,2.45015E-10
-0.18,2.46567E-10
-0.17,2.46247E-10
-0.16,2.52523E-10
-0.15,2.52757E-10
-0.14,2.55489E-10
-0.13,2.5558E-10
-0.12,2.60981E-10
-0.11,2.60341E-10
-0.1,2.64564E-10
-0.09,2.66727E-10
-0.08,2.6795E-10
-0.07,2.70658E-10
-0.06,2.74466E-10
-0.05,2.78831E-10
-0.04,2.78088E-10
-0.03,2.84052E-10
-0.02,2.85114E-10
-0.01,2.88328E-10
0,2.90234E-10
0.01,2.96182E-10
0.02,2.97528E-10
0.03,3.00698E-10
0.04,3.05338E-10
0.05,3.08707E-10
0.06,3.08663E-10
0.07,3.13284E-10
0.08,3.1818E-10
0.09,3.1795E-10
0.1,3.25074E-10
0.11,3.25902E-10
0.12,3.30595E-10
0.13,3.31068E-10
0.14,3.36391E-10
0.15,3.37526E-10
0.16,3.41041E-10
0.17,3.43604E-10
0.18,3.4839E-10
0.19,3.49935E-10
0.2,3.52343E-10
0.21,3.56897E-10
0.22,3.56135E-10
0.23,3.61378E-10
0.24,3.62485E-10
0.25,3.65186E-10
0.26,3.6605E-10
0.27,3.70909E-10
0.28,3.71905E-10
0.29,3.72231E-10
0.3,3.76595E-10
0.31,3.7546E-10
0.32,3.77477E-10
0.33,3.79838E-10
0.34,3.83244E-10
0.35,3.81786E-10
0.36,3.85123E-10
0.37,3.84379E-10
0.38,3.88678E-10
0.39,3.87011E-10
0.4,3.89982E-10
0.41,3.92385E-10
0.42,3.90206E-10
0.43,3.93395E-10
0.44,3.93166E-10
0.45,3.95474E-10
0.46,3.94764E-10
0.47,3.95825E-10
0.48,3.99331E-10
0.49,3.98634E-10
0.5,3.99824E-10
0.51,3.98721E-10
0.52,4.01642E-10
0.53,4.007E-10
0.54,4.0034E-10
0.55,4.0458E-10
0.56,4.03277E-10
0.57,4.04748E-10
0.58,4.02338E-10
0.59,4.04457E-10
0.6,4.07434E-10
0.61,4.04013E-10
0.62,4.0586E-10
0.63,4.0522E-10
0.64,4.07238E-10
0.65,4.07071E-10
0.66,4.05965E-10
0.67,4.08749E-10
0.68,4.08724E-10
0.69,4.07449E-10
0.7,4.08931E-10
0.71,4.08156E-10
0.72,4.11809E-10
0.73,4.10475E-10
0.74,4.09583E-10
0.75,4.10669E-10
0.76,4.09116E-10
0.77,4.12536E-10
0.78,4.12727E-10
0.79,4.10122E-10
0.8,4.1235E-10
0.81,4.10598E-10
0.82,4.13027E-10
0.83,4.15384E-10
0.84,4.12011E-10
0.85,4.1214E-10
0.86,4.11741E-10
0.87,4.13712E-10
0.88,4.14982E-10
0.89,4.11924E-10
0.9,4.12668E-10
0.91,4.1389E-10
0.92,4.14841E-10
0.93,4.16142E-10
0.94,4.13915E-10
0.95,4.13511E-10
0.96,4.16221E-10
0.97,4.15988E-10
0.98,4.14332E-10
0.99,4.15533E-10
1,4.14189E-10
1.01,4.16805E-10
1.02,4.17307E-10
1.03,4.14834E-10
1.04,4.15011E-10
1.05,4.14979E-10
1.06,4.15993E-10
1.07,4.19022E-10
1.08,4.16534E-10
1.09,4.1443E-10
1.1,4.1738E-10
1.11,4.15382E-10
1.12,4.18059E-10
1.13,4.18916E-10
1.14,4.16654E-10
1.15,4.1649E-10
1.16,4.16012E-10
1.17,4.15757E-10
1.18,4.17738E-10
1.19,4.19571E-10
1.2,4.16322E-10
1.21,4.19181E-10
1.22,4.17118E-10
1.23,4.16653E-10
1.24,4.19089E-10
1.25,4.19489E-10
1.26,4.17128E-10
1.27,4.17704E-10
1.28,4.17674E-10
1.29,4.17201E-10
1.3,4.19383E-10
1.31,4.21094E-10
1.32,4.18069E-10
1.33,4.16343E-10
1.34,4.1999E-10
1.35,4.18064E-10
1.36,4.17179E-10
1.37,4.19785E-10
1.38,4.21571E-10
1.39,4.19444E-10
1.4,4.20266E-10
1.41,4.20731E-10
1.42,4.19988E-10
1.43,4.18054E-10
1.44,4.1914E-10
1.45,4.19982E-10
1.46,4.18166E-10
1.47,4.18721E-10
1.48,4.1951E-10
1.49,4.21401E-10
1.5,4.18771E-10
1.51,4.18578E-10
1.52,4.21038E-10
1.53,4.22721E-10
1.54,4.20378E-10
1.55,4.19665E-10
1.56,4.21631E-10
1.57,4.21415E-10
1.58,4.21228E-10
1.59,4.1892E-10
1.6,4.18029E-10
1.61,4.19815E-10
1.62,4.20426E-10
1.63,4.20561E-10
1.64,4.18794E-10
1.65,4.19412E-10
1.66,4.21377E-10
1.67,4.22152E-10
1.68,4.18664E-10
1.69,4.18989E-10
1.7,4.20786E-10
1.71,4.22029E-10
1.72,4.22786E-10
1.73,4.19144E-10
1.74,4.21776E-10
1.75,4.22442E-10
1.76,4.22254E-10
1.77,4.21577E-10
1.78,4.21406E-10
1.79,4.22479E-10
1.8,4.22102E-10
1.81,4.19931E-10
1.82,4.19805E-10
1.83,4.22959E-10
1.84,4.20839E-10
1.85,4.20545E-10
1.86,4.19701E-10
1.87,4.21293E-10
1.88,4.23361E-10
1.89,4.1927E-10
1.9,4.20534E-10
1.91,4.22395E-10
1.92,4.24106E-10
1.93,4.21399E-10
1.94,4.21633E-10
1.95,4.23313E-10
1.96,4.22174E-10
1.97,4.21304E-10
1.98,4.20002E-10
1.99,4.20525E-10
2,4.21543E-10
2,4.23253E-10
1.99,4.1909E-10
1.98,4.21966E-10
1.97,4.2333E-10
1.96,4.23134E-10
1.95,4.2212E-10
1.94,4.21666E-10
1.93,4.22986E-10
1.92,4.2444E-10
1.91,4.20987E-10
1.9,4.20056E-10
1.89,4.23574E-10
1.88,4.21388E-10
1.87,4.209E-10
1.86,4.20214E-10
1.85,4.21089E-10
1.84,4.2078E-10
1.83,4.20593E-10
1.82,4.2028E-10
1.81,4.22795E-10
1.8,4.23437E-10
1.79,4.21224E-10
1.78,4.22095E-10
1.77,4.22878E-10
1.76,4.216E-10
1.75,4.20831E-10
1.74,4.20584E-10
1.73,4.21671E-10
1.72,4.20884E-10
1.71,4.20473E-10
1.7,4.20946E-10
1.69,4.23286E-10
1.68,4.23156E-10
1.67,4.21097E-10
1.66,4.22376E-10
1.65,4.23008E-10
1.64,4.20323E-10
1.63,4.18647E-10
1.62,4.21542E-10
1.61,4.22356E-10
1.6,4.19663E-10
1.59,4.22309E-10
1.58,4.23253E-10
1.57,4.2165E-10
1.56,4.19865E-10
1.55,4.23247E-10
1.54,4.20691E-10
1.53,4.19467E-10
