Setup title,"C-V 3v_500s_dark"
-0.77,1.9283E-10
-0.76,1.93065E-10
-0.75,1.93368E-10
-0.74,1.93229E-10
-0.73,1.93768E-10
-0.72,1.93564E-10
-0.71,1.93816E-10
-0.7,1.93784E-10
-0.69,1.94117E-10
-0.68,1.93948E-10
-0.67,1.93866E-10
-0.66,1.94421E-10
-0.65,1.94194E-10
-0.64,1.94247E-10
-0.63,1.9438E-10
-0.62,1.94259E-10
-0.61,1.94705E-10
-0.6,1.94207E-10
-0.59,1.94238E-10
-0.58,1.94547E-10
-0.57,1.94413E-10
-0.56,1.94929E-10
-0.55,1.94471E-10
-0.54,1.94713E-10
-0.53,1.94626E-10
-0.52,1.94508E-10
-0.51,1.94566E-10
-0.5,1.94773E-10
-0.49,1.94743E-10
-0.48,1.94802E-10
-0.47,1.94585E-10
-0.46,1.94756E-10
-0.45,1.94728E-10
-0.44,1.9519E-10
-0.43,1.95014E-10
-0.42,1.94902E-10
-0.41,1.95026E-10
-0.4,1.94927E-10
-0.39,1.95119E-10
-0.38,1.95006E-10
-0.37,1.95153E-10
-0.36,1.95161E-10
-0.35,1.94929E-10
-0.34,1.95163E-10
-0.33,1.95099E-10
-0.32,1.95121E-10
-0.31,1.95234E-10
-0.3,1.95252E-10
-0.29,1.95523E-10
-0.28,1.95228E-10
-0.27,1.95428E-10
-0.26,1.95275E-10
-0.25,1.95344E-10
-0.24,1.95573E-10
-0.23,1.9532E-10
-0.22,1.95478E-10
-0.21,1.95762E-10
-0.2,1.95801E-10
-0.19,1.95768E-10
-0.18,1.95374E-10
-0.17,1.95961E-10
-0.16,1.95671E-10
-0.15,1.95731E-10
-0.14,1.95874E-10
-0.13,1.95799E-10
-0.12,1.96281E-10
-0.11,1.95987E-10
-0.1,1.96022E-10
-0.09,1.96176E-10
-0.08,1.95955E-10
-0.07,1.96392E-10
-0.06,1.96373E-10
-0.05,1.96396E-10
-0.04,1.96518E-10
-0.03,1.96306E-10
-0.02,1.96465E-10
-0.01,1.96618E-10
0,1.96694E-10
0.01,1.96731E-10
0.02,1.96936E-10
0.03,1.97154E-10
0.04,1.97048E-10
0.05,1.97378E-10
0.06,1.97377E-10
0.07,1.97448E-10
0.08,1.97958E-10
0.09,1.97798E-10
0.1,1.98312E-10
0.11,1.98408E-10
0.12,1.98456E-10
0.13,1.9898E-10
0.14,1.99138E-10
0.15,1.99497E-10
0.16,1.99929E-10
0.17,2.00061E-10
0.18,2.00776E-10
0.19,2.01128E-10
0.2,2.0173E-10
0.21,2.02252E-10
0.22,2.0295E-10
0.23,2.03927E-10
0.24,2.04378E-10
0.25,2.05348E-10
0.26,2.06121E-10
0.27,2.06855E-10
0.28,2.08177E-10
0.29,2.08589E-10
0.3,2.10115E-10
0.31,2.10682E-10
0.32,2.12002E-10
0.33,2.13021E-10
0.34,2.13907E-10
0.35,2.15228E-10
0.36,2.16299E-10
0.37,2.17562E-10
0.38,2.18876E-10
0.39,2.19499E-10
0.4,2.21337E-10
0.41,2.22319E-10
0.42,2.23629E-10
0.43,2.25362E-10
0.44,2.26271E-10
0.45,2.27864E-10
0.46,2.29002E-10
0.47,2.30681E-10
0.48,2.3225E-10
0.49,2.33329E-10
0.5,2.35215E-10
0.51,2.36591E-10
0.52,2.38379E-10
0.53,2.40105E-10
0.54,2.41402E-10
0.55,2.43606E-10
0.56,2.44751E-10
0.57,2.47009E-10
0.58,2.48496E-10
0.59,2.50607E-10
0.6,2.52541E-10
0.61,2.53901E-10
0.62,2.56829E-10
0.63,2.5834E-10
0.64,2.60553E-10
0.65,2.6315E-10
0.66,2.6487E-10
0.67,2.67812E-10
0.68,2.69743E-10
0.69,2.71832E-10
0.7,2.74723E-10
0.71,2.76532E-10
0.72,2.79719E-10
0.73,2.81841E-10
0.74,2.83951E-10
0.75,2.87007E-10
0.76,2.8884E-10
0.77,2.92331E-10
0.78,2.9475E-10
0.79,2.97097E-10
0.8,2.99824E-10
0.81,3.022E-10
0.82,3.05582E-10
0.83,3.07789E-10
0.84,3.10849E-10
0.85,3.13471E-10
0.86,3.15715E-10
0.87,3.18787E-10
0.88,3.20755E-10
0.89,3.24242E-10
0.9,3.26341E-10
0.91,3.28581E-10
0.92,3.3158E-10
0.93,3.33287E-10
0.94,3.36016E-10
0.95,3.37966E-10
0.96,3.39943E-10
0.97,3.42613E-10
0.98,3.4372E-10
0.99,3.46293E-10
1,3.48038E-10
1.01,3.50266E-10
1.02,3.52166E-10
1.03,3.53398E-10
1.04,3.55378E-10
1.05,3.56465E-10
1.06,3.58271E-10
1.07,3.60087E-10
1.08,3.61107E-10
1.09,3.62889E-10
1.1,3.64009E-10
1.11,3.65568E-10
1.12,3.66764E-10
1.13,3.67834E-10
1.14,3.69258E-10
1.15,3.70292E-10
1.16,3.71273E-10
1.17,3.72613E-10
1.18,3.73367E-10
1.19,3.74827E-10
1.2,3.75406E-10
1.21,3.76364E-10
1.22,3.77412E-10
1.23,3.78175E-10
1.24,3.79165E-10
1.25,3.79783E-10
1.26,3.80365E-10
1.27,3.81187E-10
1.28,3.81898E-10
1.29,3.83121E-10
1.3,3.83393E-10
1.31,3.84037E-10
1.32,3.84524E-10
1.33,3.85091E-10
1.34,3.85869E-10
1.35,3.86298E-10
1.36,3.8703E-10
1.37,3.87588E-10
1.38,3.87982E-10
1.39,3.88686E-10
1.4,3.88852E-10
1.41,3.89575E-10
1.42,3.89886E-10
1.43,3.90384E-10
1.44,3.90751E-10
1.45,3.9109E-10
1.46,3.91609E-10
1.47,3.92198E-10
1.48,3.92465E-10
1.49,3.9271E-10
1.5,3.9316E-10
1.51,3.93694E-10
1.52,3.94088E-10
1.53,3.94187E-10
1.54,3.94562E-10
1.55,3.94742E-10
1.56,3.95208E-10
1.57,3.9536E-10
1.58,3.95599E-10
1.59,3.96219E-10
1.6,3.96369E-10
1.61,3.96494E-10
1.62,3.96891E-10
1.63,3.96969E-10
1.64,3.9736E-10
1.65,3.97403E-10
1.66,3.97868E-10
1.67,3.97781E-10
1.68,3.9811E-10
1.69,3.9821E-10
1.7,3.98859E-10
1.71,3.98968E-10
1.72,3.99112E-10
1.73,3.99309E-10
1.74,3.9945E-10
1.75,3.99831E-10
1.76,4.00007E-10
1.77,4.002E-10
1.78,4.00314E-10
1.79,4.00163E-10
1.8,4.00479E-10
1.81,4.00646E-10
1.82,4.00751E-10
1.83,4.01101E-10
1.84,4.01466E-10
1.85,4.01402E-10
1.86,4.01838E-10
1.87,4.01621E-10
1.88,4.01937E-10
1.89,4.01809E-10
1.9,4.01988E-10
1.91,4.02328E-10
1.92,4.0222E-10
1.93,4.0259E-10
1.94,4.02719E-10
1.95,4.02757E-10
1.96,4.03094E-10
1.97,4.03164E-10
1.98,4.03206E-10
1.99,4.03195E-10
2,4.03231E-10
2,4.03545E-10
1.99,4.03424E-10
1.98,4.0388E-10
1.97,4.03598E-10
1.96,4.0354E-10
1.95,4.0359E-10
1.94,4.03201E-10
1.93,4.03553E-10
1.92,4.03368E-10
1.91,4.03636E-10
1.9,4.03561E-10
1.89,4.03545E-10
1.88,4.03731E-10
1.87,4.03639E-10
1.86,4.03649E-10
1.85,4.03678E-10
1.84,4.03872E-10
1.83,4.0384E-10
1.82,4.03697E-10
1.81,4.03624E-10
1.8,4.03513E-10
1.79,4.03661E-10
1.78,4.0385E-10
1.77,4.03432E-10
1.76,4.03823E-10
1.75,4.03557E-10
1.74,4.03571E-10
1.73,4.03555E-10
1.72,4.03442E-10
1.71,4.03876E-10
1.7,4.03448E-10
1.69,4.03637E-10
1.68,4.03521E-10
1.67,4.03276E-10
1.66,4.0357E-10
1.65,4.03452E-10
1.64,4.03603E-10
1.63,4.03555E-10
1.62,4.03398E-10
1.61,4.03413E-10
1.6,4.03154E-10
1.59,4.03467E-10
1.58,4.03432E-10
1.57,4.03198E-10
1.56,4.03039E-10
1.55,4.031E-10
1.54,4.03231E-10
1.53,4.0321E-10
1.52,4.0332E-10
1.51,4.03167E-10
1.5,4.03077E-10
1.49,4.02938E-10
1.48,4.02955E-10
1.47,4.02866E-10
1.46,4.03088E-10
1.45,4.02925E-10
1.44,4.03097E-10
1.43,4.02854E-10
1.42,4.03001E-10
1.41,4.0271E-10
1.4,4.02837E-10
1.39,4.03082E-10
1.38,4.02758E-10
1.37,4.02578E-10
1.36,4.02854E-10
1.35,4.02548E-10
1.34,4.02646E-10
1.33,4.02609E-10
1.32,4.027E-10
1.31,4.02312E-10
1.3,4.02357E-10
1.29,4.02445E-10
1.28,4.02232E-10
1.27,4.02341E-10
1.26,4.01882E-10
1.25,4.01968E-10
1.24,4.02223E-10
1.23,4.02186E-10
1.22,4.01857E-10
1.21,4.01903E-10
1.2,4.01952E-10
1.19,4.0177E-10
1.18,4.0185E-10
1.17,4.01821E-10
1.16,4.01772E-10
1.15,4.01477E-10
1.14,4.01736E-10
1.13,4.01202E-10
1.12,4.01505E-10
1.11,4.01335E-10
1.1,4.01445E-10
1.09,4.01455E-10
1.08,4.01327E-10
1.07,4.01337E-10
1.06,4.00926E-10
1.05,4.00904E-10
1.04,4.01117E-10
1.03,4.00723E-10
1.02,4.00925E-10
1.01,4.00463E-10
1,4.00856E-10
0.99,4.00768E-10
0.98,4.00605E-10
0.97,4.00186E-10
0.96,4.00508E-10
0.95,4.00242E-10
0.94,4.0021E-10
0.93,4.00193E-10
0.92,4.00202E-10
0.91,4.00204E-10
0.9,3.9983E-10
0.89,4.00245E-10
0.88,3.99453E-10
0.87,3.99588E-10
0.86,3.99458E-10
0.85,3.99492E-10
0.84,3.99606E-10
0.83,3.99509E-10
0.82,3.99312E-10
0.81,3.98923E-10
0.8,3.99149E-10
0.79,3.99133E-10
0.78,3.98979E-10
0.77,3.98822E-10
0.76,3.98894E-10
0.75,3.98431E-10
0.74,3.98558E-10
0.73,3.98437E-10
0.72,3.98345E-10
0.71,3.97978E-10
0.7,3.97888E-10
0.69,3.97747E-10
0.68,3.97852E-10
0.67,3.97652E-10
0.66,3.97633E-10
0.65,3.97408E-10
0.64,3.97487E-10
0.63,3.96917E-10
0.62,3.97197E-10
0.61,3.96875E-10
0.6,3.96875E-10
0.59,3.96569E-10
0.58,3.96402E-10
0.57,3.96474E-10
0.56,3.9629E-10
0.55,3.95872E-10
0.54,3.95725E-10
0.53,3.9574E-10
0.52,3.95613E-10
0.51,3.94997E-10
0.5,3.9506E-10
0.49,3.95033E-10
0.48,3.9485E-10
0.47,3.94761E-10
0.46,3.94345E-10
0.45,3.94244E-10
0.44,3.94249E-10
0.43,3.93629E-10
0.42,3.93654E-10
0.41,3.93456E-10
0.4,3.93454E-10
0.39,3.93373E-10
0.38,3.92765E-10
0.37,3.92901E-10
0.36,3.92211E-10
0.35,3.92311E-10
0.34,3.92125E-10
0.33,3.91754E-10
0.32,3.91891E-10
0.31,3.91373E-10
0.3,3.91177E-10
0.29,3.90844E-10
0.28,3.90463E-10
0.27,3.90369E-10
0.26,3.8974E-10
0.25,3.89721E-10
0.24,3.89565E-10
0.23,3.89083E-10
0.22,3.89066E-10
0.21,3.88348E-10
0.2,3.88101E-10
0.19,3.877E-10
0.18,3.87444E-10
0.17,3.87091E-10
0.16,3.86722E-10
0.15,3.86532E-10
0.14,3.85982E-10
0.13,3.85538E-10
0.12,3.85185E-10
0.11,3.84458E-10
0.1,3.84464E-10
0.09,3.83731E-10
0.08,3.83052E-10
0.07,3.83084E-10
0.06,3.82417E-10
0.05,3.82251E-10
0.04,3.81357E-10
0.03,3.80865E-10
0.02,3.80411E-10
0.01,3.79776E-10
0,3.79428E-10
-0.01,3.78863E-10
-0.02,3.77681E-10
-0.03,3.77595E-10
-0.04,3.76597E-10
-0.05,3.76344E-10
-0.06,3.75394E-10
-0.07,3.74689E-10
-0.08,3.7413E-10
-0.09,3.72876E-10
-0.1,3.72396E-10
-0.11,3.71549E-10
-0.12,3.70532E-10
-0.13,3.6985E-10
-0.14,3.68412E-10
-0.15,3.67606E-10
-0.16,3.66825E-10
-0.17,3.65709E-10
-0.18,3.64974E-10
-0.19,3.63629E-10
-0.2,3.62747E-10
-0.21,3.61305E-10
-0.22,3.59943E-10
-0.23,3.5924E-10
-0.24,3.57265E-10
-0.25,3.56791E-10
-0.26,3.55119E-10
-0.27,3.53522E-10
-0.28,3.52302E-10
-0.29,3.50203E-10
-0.3,3.49103E-10
-0.31,3.47529E-10
-0.32,3.45725E-10
-0.33,3.44128E-10
-0.34,3.41631E-10
-0.35,3.40517E-10
-0.36,3.38247E-10
-0.37,3.36135E-10
-0.38,3.34665E-10
-0.39,3.32192E-10
-0.4,3.30322E-10
-0.41,3.28144E-10
-0.42,3.25848E-10
-0.43,3.23762E-10
-0.44,3.2089E-10
-0.45,3.19278E-10
-0.46,3.16262E-10
-0.47,3.13887E-10
-0.48,3.11896E-10
-0.49,3.08907E-10
-0.5,3.07061E-10
-0.51,3.04163E-10
-0.52,3.01336E-10
-0.53,2.99569E-10
-0.54,2.96155E-10
-0.55,2.94218E-10
-0.56,2.915E-10
-0.57,2.8887E-10
-0.58,2.86979E-10
-0.59,2.83856E-10
-0.6,2.82E-10
-0.61,2.79399E-10
-0.62,2.77017E-10
-0.63,2.75099E-10
-0.64,2.72407E-10
-0.65,2.70374E-10
-0.66,2.67852E-10
-0.67,2.66039E-10
-0.68,2.64228E-10
-0.69,2.61196E-10
-0.7,2.59658E-10
-0.71,2.57501E-10
-0.72,2.55665E-10
-0.73,2.54346E-10
-0.74,2.51639E-10
-0.75,2.49986E-10
-0.76,2.47923E-10
-0.77,2.45889E-10
-0.78,2.44441E-10
-0.79,2.42315E-10
-0.8,2.41004E-10
-0.81,2.38792E-10
-0.82,2.37505E-10
-0.83,2.36036E-10
-0.84,2.34152E-10
-0.85,2.32918E-10
-0.86,2.30874E-10
-0.87,2.29872E-10
-0.88,2.28198E-10
-0.89,2.26301E-10
-0.9,2.25604E-10
-0.91,2.23796E-10
-0.92,2.22785E-10
-0.93,2.21621E-10
-0.94,2.19817E-10
-0.95,2.18829E-10
-0.96,2.17332E-10
-0.97,2.16292E-10
-0.98,2.15359E-10
-0.99,2.13766E-10
-1,2.13109E-10
-1.01,2.11832E-10
-1.02,2.10693E-10
-1.03,2.09697E-10
-1.04,2.08402E-10
-1.05,2.07857E-10
-1.06,2.06147E-10
-1.07,2.05365E-10
-1.08,2.04557E-10
-1.09,2.03385E-10
-1.1,2.02665E-10
-1.11,2.01373E-10
-1.12,2.00456E-10
-1.13,1.99597E-10
-1.14,1.98625E-10
-1.15,1.97927E-10
-1.16,1.96741E-10
-1.17,1.96175E-10
-1.18,1.95473E-10
-1.19,1.94186E-10
-1.2,1.93735E-10
-1.21,1.92869E-10
-1.22,1.92004E-10
-1.23,1.91392E-10
-1.24,1.90121E-10
-1.25,1.89712E-10
-1.26,1.88771E-10
-1.27,1.88253E-10
-1.28,1.87449E-10
-1.29,1.86612E-10
-1.3,1.85891E-10
-1.31,1.84948E-10
-1.32,1.84458E-10
-1.33,1.83858E-10
-1.34,1.83093E-10
-1.35,1.82538E-10
-1.36,1.81521E-10
-1.37,1.81109E-10
-1.38,1.8032E-10
-1.39,1.79678E-10
-1.4,1.79257E-10
-1.41,1.78552E-10
-1.42,1.77963E-10
-1.43,1.77193E-10
-1.44,1.7669E-10
-1.45,1.76312E-10
-1.46,1.75315E-10
-1.47,1.74808E-10
-1.48,1.74044E-10
-1.49,1.7365E-10
-1.5,1.73006E-10
-1.51,1.72608E-10
-1.52,1.72265E-10
-1.53,1.71404E-10
-1.54,1.70848E-10
-1.55,1.70423E-10
-1.56,1.69819E-10
-1.57,1.6946E-10
-1.58,1.69007E-10
-1.59,1.68134E-10
-1.6,1.67847E-10
-1.61,1.67396E-10
-1.62,1.66858E-10
-1.63,1.66336E-10
-1.64,1.65675E-10
-1.65,1.65251E-10
-1.66,1.64735E-10
-1.67,1.64391E-10
-1.68,1.6395E-10
-1.69,1.63458E-10
-1.7,1.63147E-10
-1.71,1.62228E-10
-1.72,1.6217E-10
-1.73,1.615E-10
-1.74,1.61068E-10
-1.75,1.60771E-10
-1.76,1.60071E-10
-1.77,1.60046E-10
-1.78,1.59341E-10
-1.79,1.58918E-10
-1.8,1.58422E-10
-1.81,1.58048E-10
-1.82,1.5785E-10
-1.83,1.57248E-10
-1.84,1.57056E-10
-1.85,1.56469E-10
-1.86,1.56423E-10
-1.87,1.55856E-10
-1.88,1.55376E-10
-1.89,1.5507E-10
-1.9,1.54457E-10
-1.91,1.54277E-10
-1.92,1.53747E-10
-1.93,1.5343E-10
-1.94,1.53037E-10
-1.95,1.52531E-10
-1.96,1.52465E-10
-1.97,1.52029E-10
-1.98,1.51631E-10
-1.99,1.51547E-10
-2,1.50943E-10
-2,1.48122E-10
-1.99,1.47735E-10
-1.98,1.45722E-10
-1.97,1.48269E-10
-1.96,1.47576E-10
-1.95,1.49845E-10
-1.94,1.50747E-10
-1.93,1.4854E-10
-1.92,1.51159E-10
-1.91,1.532E-10
-1.9,1.5248E-10
-1.89,1.53632E-10
-1.88,1.52626E-10
-1.87,1.53943E-10
-1.86,1.56437E-10
-1.85,1.54129E-10
-1.84,1.54675E-10
-1.83,1.56326E-10
-1.82,1.57033E-10
-1.81,1.59448E-10
-1.8,1.58152E-10
-1.79,1.57756E-10
-1.78,1.6157E-10
-1.77,1.60039E-10
-1.76,1.62619E-10
-1.75,1.6195E-10
-1.74,1.60978E-10
-1.73,1.64629E-10
-1.72,1.65729E-10
-1.71,1.63162E-10
-1.7,1.66131E-10
-1.69,1.65439E-10
-1.68,1.66493E-10
-1.67,1.69138E-10
-1.66,1.68264E-10
-1.65,1.69642E-10
-1.64,1.70101E-10
-1.63,1.69451E-10
-1.62,1.71167E-10
-1.61,1.74018E-10
-1.6,1.72366E-10
-1.59,1.72861E-10
-1.58,1.73866E-10
-1.57,1.74037E-10
-1.56,1.77352E-10
-1.55,1.78674E-10
-1.54,1.77491E-10
-1.53,1.79401E-10
-1.52,1.79363E-10
-1.51,1.78571E-10
-1.5,1.81276E-10
-1.49,1.83871E-10
-1.48,1.82329E-10
-1.47,1.84984E-10
-1.46,1.84376E-10
-1.45,1.83473E-10
-1.44,1.85143E-10
-1.43,1.87508E-10
-1.42,1.85745E-10
-1.41,1.84479E-10
-1.4,1.8768E-10
-1.39,1.85422E-10
-1.38,1.8708E-10
-1.37,1.89097E-10
-1.36,1.86877E-10
-1.35,1.86043E-10
-1.34,1.8815E-10
-1.33,1.86662E-10
-1.32,1.8853E-10
-1.31,1.89631E-10
-1.3,1.87534E-10
-1.29,1.8926E-10
-1.28,1.88044E-10
-1.27,1.86413E-10
-1.26,1.88319E-10
-1.25,1.90371E-10
-1.24,1.88427E-10
-1.23,1.90176E-10
-1.22,1.88362E-10
-1.21,1.8642E-10
-1.2,1.88229E-10
-1.19,1.90456E-10
-1.18,1.87638E-10
-1.17,1.89432E-10
-1.16,1.90264E-10
-1.15,1.87568E-10
-1.14,1.87577E-10
-1.13,1.90241E-10
-1.12,1.89949E-10
-1.11,1.88493E-10
-1.1,1.90353E-10
-1.09,1.89831E-10
-1.08,1.876E-10
-1.07,1.87812E-10
-1.06,1.89989E-10
-1.05,1.90246E-10
-1.04,1.88974E-10
-1.03,1.90632E-10
-1.02,1.90158E-10
-1.01,1.88067E-10
-1,1.87888E-10
-0.99,1.8959E-10
-0.98,1.87615E-10
-0.97,1.88948E-10
-0.96,1.91211E-10
-0.95,1.90605E-10
-0.94,1.89159E-10
-0.93,1.90627E-10
-0.92,1.90047E-10
-0.91,1.87358E-10
-0.9,1.88417E-10
-0.89,1.90938E-10
-0.88,1.88003E-10
-0.87,1.88789E-10
-0.86,1.91413E-10
-0.85,1.90764E-10
-0.84,1.89249E-10
-0.83,1.911E-10
-0.82,1.91386E-10
-0.81,1.88818E-10
-0.8,1.87972E-10
-0.79,1.89237E-10
-0.78,1.89081E-10
-0.77,1.88443E-10
-0.76,1.89247E-10
-0.75,1.91485E-10
-0.74,1.91729E-10
-0.73,1.9023E-10
-0.72,1.89867E-10
-0.71,1.91354E-10
-0.7,1.90611E-10
-0.69,1.89082E-10
-0.68,1.87839E-10
-0.67,1.90102E-10
-0.66,1.91706E-10
-0.65,1.89682E-10
-0.64,1.90023E-10
-0.63,1.91741E-10
-0.62,1.92412E-10
-0.61,1.91526E-10
-0.6,1.90638E-10
-0.59,1.93155E-10
-0.58,1.92891E-10
-0.57,1.9049E-10
-0.56,1.89415E-10
-0.55,1.92067E-10
-0.54,1.91545E-10
-0.53,1.90031E-10
-0.52,1.92842E-10
-0.51,1.95067E-10
-0.5,1.9653E-10
-0.49,1.94459E-10
-0.48,1.97589E-10
-0.47,1.98659E-10
-0.46,1.9873E-10
-0.45,1.97273E-10
-0.44,2.01241E-10
-0.43,2.02321E-10
-0.42,2.01542E-10
-0.41,2.02799E-10
-0.4,2.06599E-10
-0.39,2.05552E-10
-0.38,2.07472E-10
-0.37,2.09522E-10
-0.36,2.12945E-10
-0.35,2.14217E-10
-0.34,2.12879E-10
-0.33,2.16732E-10
-0.32,2.18086E-10
-0.31,2.18989E-10
-0.3,2.18147E-10
-0.29,2.22317E-10
-0.28,2.24322E-10
-0.27,2.24135E-10
-0.26,2.24309E-10
-0.25,2.27181E-10
-0.24,2.29851E-10
-0.23,2.32095E-10
-0.22,2.31775E-10
-0.21,2.3499E-10
-0.2,2.38451E-10
-0.19,2.40073E-10
-0.18,2.40942E-10
-0.17,2.42859E-10
-0.16,2.46189E-10
-0.15,2.50483E-10
-0.14,2.51192E-10
-0.13,2.51634E-10
-0.12,2.54832E-10
-0.11,2.58485E-10
-0.1,2.60765E-10
-0.09,2.62711E-10
-0.08,2.63282E-10
-0.07,2.67078E-10
-0.06,2.70839E-10
-0.05,2.72622E-10
-0.04,2.74205E-10
-0.03,2.75568E-10
-0.02,2.80777E-10
-0.01,2.84426E-10
0,2.855E-10
0.01,2.87433E-10
0.02,2.89705E-10
0.03,2.93124E-10
0.04,2.99027E-10
0.05,2.99415E-10
0.06,3.02759E-10
0.07,3.06606E-10
0.08,3.10276E-10
0.09,3.15052E-10
0.1,3.18668E-10
0.11,3.1921E-10
0.12,3.23521E-10
0.13,3.27901E-10
0.14,3.32234E-10
0.15,3.34286E-10
0.16,3.34945E-10
0.17,3.38754E-10
0.18,3.43014E-10
0.19,3.47298E-10
0.2,3.49215E-10
0.21,3.48514E-10
0.22,3.52147E-10
0.23,3.55516E-10
0.24,3.59762E-10
0.25,3.62341E-10
0.26,3.61177E-10
0.27,3.62783E-10
0.28,3.65282E-10
0.29,3.68407E-10
0.3,3.7014E-10
0.31,3.73288E-10
0.32,3.74181E-10
0.33,3.74807E-10
0.34,3.76413E-10
0.35,3.77379E-10
0.36,3.79526E-10
0.37,3.82397E-10
0.38,3.84626E-10
0.39,3.85104E-10
0.4,3.85734E-10
0.41,3.86011E-10
0.42,3.88111E-10
0.43,3.91107E-10
0.44,3.91992E-10
0.45,3.93655E-10
0.46,3.95325E-10
0.47,3.91685E-10
0.48,3.9268E-10
0.49,3.92956E-10
0.5,3.93932E-10
0.51,3.95828E-10
0.52,3.99475E-10
0.53,3.99577E-10
0.54,4.0096E-10
0.55,4.01558E-10
0.56,4.02678E-10
0.57,4.00156E-10
0.58,4.01993E-10
0.59,4.0223E-10
0.6,4.02971E-10
0.61,4.02003E-10
0.62,4.02224E-10
0.63,4.0244E-10
0.64,4.02396E-10
0.65,4.0332E-10
0.66,4.04371E-10
0.67,4.06812E-10
0.68,4.07304E-10
0.69,4.0651E-10
0.7,4.06657E-10
0.71,4.06419E-10
0.72,4.08066E-10
0.73,4.09586E-10
0.74,4.09505E-10
0.75,4.10639E-10
0.76,4.11145E-10
0.77,4.10587E-10
0.78,4.09805E-10
0.79,4.08995E-10
0.8,4.10798E-10
0.81,4.09989E-10
0.82,4.12031E-10
0.83,4.08928E-10
0.84,4.08237E-10
0.85,4.08622E-10
0.86,4.09012E-10
0.87,4.10419E-10
0.88,4.1119E-10
0.89,4.12028E-10
0.9,4.11788E-10
0.91,4.118E-10
0.92,4.11296E-10
0.93,4.11275E-10
0.94,4.13257E-10
0.95,4.13947E-10
0.96,4.14542E-10
0.97,4.15201E-10
0.98,4.14861E-10
0.99,4.12611E-10
1,4.12277E-10
1.01,4.11694E-10
1.02,4.10995E-10
1.03,4.12008E-10
1.04,4.1187E-10
1.05,4.16511E-10
1.06,4.16185E-10
1.07,4.16432E-10
1.08,4.16406E-10
1.09,4.17213E-10
1.1,4.15439E-10
1.11,4.1457E-10
1.12,4.14505E-10
1.13,4.14614E-10
1.14,4.15192E-10
1.15,4.16487E-10
1.16,4.15521E-10
1.17,4.14094E-10
1.18,4.1464E-10
1.19,4.14705E-10
1.2,4.14307E-10
1.21,4.17571E-10
1.22,4.18481E-10
1.23,4.17746E-10
1.24,4.17501E-10
1.25,4.1573E-10
1.26,4.165E-10
1.27,4.16412E-10
1.28,4.18075E-10
1.29,4.18643E-10
1.3,4.15143E-10
1.31,4.15144E-10
1.32,4.15074E-10
1.33,4.14906E-10
1.34,4.15283E-10
1.35,4.16526E-10
1.36,4.17591E-10
1.37,4.17425E-10
1.38,4.16121E-10
1.39,4.15489E-10
1.4,4.15268E-10
1.41,4.15011E-10
1.42,4.18992E-10
1.43,4.18735E-10
1.44,4.19766E-10
1.45,4.17974E-10
1.46,4.17677E-10
1.47,4.17605E-10
1.48,4.18866E-10
1.49,4.1822E-10
1.5,4.19899E-10
1.51,4.20207E-10
1.52,4.19902E-10
1.53,4.17584E-10
1.54,4.17043E-10
1.55,4.17955E-10
1.56,4.18411E-10
1.57,4.19229E-10
1.58,4.186E-10
1.59,4.17364E-10
1.6,4.17138E-10
1.61,4.1694E-10
1.62,4.16447E-10
1.63,4.18901E-10
1.64,4.19521E-10
1.65,4.1837E-10
1.66,4.17759E-10
1.67,4.16428E-10
1.68,4.16175E-10
1.69,4.16464E-10
1.7,4.196E-10
1.71,4.20814E-10
1.72,4.20409E-10
1.73,4.20976E-10
1.74,4.19236E-10
1.75,4.1943E-10
1.76,4.19268E-10
1.77,4.19167E-10
1.78,4.20205E-10
1.79,4.20597E-10
1.8,4.20033E-10
1.81,4.17756E-10
1.82,4.17171E-10
1.83,4.16654E-10
1.84,4.16695E-10
1.85,4.16961E-10
1.86,4.21632E-10
1.87,4.20267E-10
1.88,4.20402E-10
1.89,4.20189E-10
1.9,4.19339E-10
1.91,4.19688E-10
1.92,4.19684E-10
1.93,4.20591E-10
1.94,4.21222E-10
1.95,4.20161E-10
1.96,4.18281E-10
1.97,4.1755E-10
1.98,4.17267E-10
1.99,4.17955E-10
2,4.20486E-10
2,4.19434E-10
1.99,4.20117E-10
1.98,4.1932E-10
1.97,4.19285E-10
1.96,4.17719E-10
1.95,4.17113E-10
1.94,4.20174E-10
1.93,4.21918E-10
1.92,4.20596E-10
1.91,4.21096E-10
1.9,4.20301E-10
1.89,4.20023E-10
1.88,4.19308E-10
1.87,4.19294E-10
1.86,4.20014E-10
1.85,4.21315E-10
1.84,4.19512E-10
1.83,4.18673E-10
1.82,4.17724E-10
1.81,4.17403E-10
1.8,4.1886E-10
1.79,4.2108E-10
1.78,4.2173E-10
1.77,4.21586E-10
1.76,4.21172E-10
1.75,4.20778E-10
1.74,4.18612E-10
1.73,4.17911E-10
1.72,4.18821E-10
1.71,4.18988E-10
1.7,4.19478E-10
1.69,4.19186E-10
1.68,4.19747E-10
1.67,4.18532E-10
1.66,4.18138E-10
1.65,4.17128E-10
1.64,4.20225E-10
1.63,4.20642E-10
1.62,4.21066E-10
1.61,4.22011E-10
1.6,4.21084E-10
1.59,4.21603E-10
1.58,4.18301E-10
1.57,4.19416E-10
1.56,4.1807E-10
1.55,4.18159E-10
1.54,4.18649E-10
1.53,4.19909E-10
