Setup title,"C-V 3v_50s_dark"
-0.77,1.93844E-10
-0.76,1.94022E-10
-0.75,1.93695E-10
-0.74,1.93978E-10
-0.73,1.93869E-10
-0.72,1.94037E-10
-0.71,1.94342E-10
-0.7,1.94245E-10
-0.69,1.94168E-10
-0.68,1.94198E-10
-0.67,1.94223E-10
-0.66,1.94021E-10
-0.65,1.94477E-10
-0.64,1.9442E-10
-0.63,1.94233E-10
-0.62,1.94581E-10
-0.61,1.94256E-10
-0.6,1.94464E-10
-0.59,1.94281E-10
-0.58,1.9424E-10
-0.57,1.94715E-10
-0.56,1.94383E-10
-0.55,1.94433E-10
-0.54,1.94327E-10
-0.53,1.94507E-10
-0.52,1.94717E-10
-0.51,1.94516E-10
-0.5,1.94673E-10
-0.49,1.94564E-10
-0.48,1.94628E-10
-0.47,1.94845E-10
-0.46,1.94331E-10
-0.45,1.94732E-10
-0.44,1.94573E-10
-0.43,1.9471E-10
-0.42,1.94935E-10
-0.41,1.94938E-10
-0.4,1.95021E-10
-0.39,1.9488E-10
-0.38,1.95132E-10
-0.37,1.94961E-10
-0.36,1.94958E-10
-0.35,1.95315E-10
-0.34,1.94904E-10
-0.33,1.95156E-10
-0.32,1.95092E-10
-0.31,1.95103E-10
-0.3,1.95154E-10
-0.29,1.95186E-10
-0.28,1.9531E-10
-0.27,1.95092E-10
-0.26,1.95289E-10
-0.25,1.95372E-10
-0.24,1.95239E-10
-0.23,1.95538E-10
-0.22,1.95298E-10
-0.21,1.95463E-10
-0.2,1.95686E-10
-0.19,1.95515E-10
-0.18,1.95932E-10
-0.17,1.95508E-10
-0.16,1.95962E-10
-0.15,1.96203E-10
-0.14,1.9573E-10
-0.13,1.96351E-10
-0.12,1.95769E-10
-0.11,1.96272E-10
-0.1,1.96254E-10
-0.09,1.9661E-10
-0.08,1.96746E-10
-0.07,1.96615E-10
-0.06,1.96651E-10
-0.05,1.96641E-10
-0.04,1.9696E-10
-0.03,1.97217E-10
-0.02,1.97167E-10
-0.01,1.97399E-10
0,1.9727E-10
0.01,1.97583E-10
0.02,1.98E-10
0.03,1.97681E-10
0.04,1.98287E-10
0.05,1.98303E-10
0.06,1.98666E-10
0.07,1.99134E-10
0.08,1.9918E-10
0.09,1.99621E-10
0.1,1.99882E-10
0.11,2.0032E-10
0.12,2.00835E-10
0.13,2.0105E-10
0.14,2.01782E-10
0.15,2.02433E-10
0.16,2.03208E-10
0.17,2.04054E-10
0.18,2.04434E-10
0.19,2.05637E-10
0.2,2.06396E-10
0.21,2.07205E-10
0.22,2.08343E-10
0.23,2.08985E-10
0.24,2.10328E-10
0.25,2.11085E-10
0.26,2.12136E-10
0.27,2.13128E-10
0.28,2.14012E-10
0.29,2.15344E-10
0.3,2.1642E-10
0.31,2.17636E-10
0.32,2.18576E-10
0.33,2.19566E-10
0.34,2.21066E-10
0.35,2.22169E-10
0.36,2.23746E-10
0.37,2.24635E-10
0.38,2.26019E-10
0.39,2.27624E-10
0.4,2.28715E-10
0.41,2.30355E-10
0.42,2.31486E-10
0.43,2.33181E-10
0.44,2.35008E-10
0.45,2.3588E-10
0.46,2.37667E-10
0.47,2.38985E-10
0.48,2.40796E-10
0.49,2.42806E-10
0.5,2.43942E-10
0.51,2.46135E-10
0.52,2.47233E-10
0.53,2.4926E-10
0.54,2.51284E-10
0.55,2.52822E-10
0.56,2.55053E-10
0.57,2.56913E-10
0.58,2.58975E-10
0.59,2.60985E-10
0.6,2.63054E-10
0.61,2.65766E-10
0.62,2.67305E-10
0.63,2.70054E-10
0.64,2.72149E-10
0.65,2.74441E-10
0.66,2.77157E-10
0.67,2.78897E-10
0.68,2.82074E-10
0.69,2.84066E-10
0.7,2.864E-10
0.71,2.9009E-10
0.72,2.91582E-10
0.73,2.94684E-10
0.74,2.96991E-10
0.75,2.99533E-10
0.76,3.02873E-10
0.77,3.04494E-10
0.78,3.07968E-10
0.79,3.10355E-10
0.8,3.12869E-10
0.81,3.15944E-10
0.82,3.17932E-10
0.83,3.21146E-10
0.84,3.23026E-10
0.85,3.25749E-10
0.86,3.28632E-10
0.87,3.30396E-10
0.88,3.33293E-10
0.89,3.34964E-10
0.9,3.3759E-10
0.91,3.40005E-10
0.92,3.41322E-10
0.93,3.43915E-10
0.94,3.45352E-10
0.95,3.47789E-10
0.96,3.49841E-10
0.97,3.50925E-10
0.98,3.53391E-10
0.99,3.5469E-10
1,3.56322E-10
1.01,3.58032E-10
1.02,3.59354E-10
1.03,3.61085E-10
1.04,3.62095E-10
1.05,3.6363E-10
1.06,3.65291E-10
1.07,3.66243E-10
1.08,3.67798E-10
1.09,3.68813E-10
1.1,3.70033E-10
1.11,3.7107E-10
1.12,3.71948E-10
1.13,3.73202E-10
1.14,3.73934E-10
1.15,3.75355E-10
1.16,3.75985E-10
1.17,3.77073E-10
1.18,3.78034E-10
1.19,3.78489E-10
1.2,3.79799E-10
1.21,3.80389E-10
1.22,3.81124E-10
1.23,3.81736E-10
1.24,3.82267E-10
1.25,3.83207E-10
1.26,3.8337E-10
1.27,3.84303E-10
1.28,3.85068E-10
1.29,3.85498E-10
1.3,3.86269E-10
1.31,3.86563E-10
1.32,3.87228E-10
1.33,3.87758E-10
1.34,3.88313E-10
1.35,3.89046E-10
1.36,3.89312E-10
1.37,3.89832E-10
1.38,3.90457E-10
1.39,3.90502E-10
1.4,3.9116E-10
1.41,3.91341E-10
1.42,3.91862E-10
1.43,3.92338E-10
1.44,3.92455E-10
1.45,3.92897E-10
1.46,3.9319E-10
1.47,3.93749E-10
1.48,3.9405E-10
1.49,3.94309E-10
1.5,3.94615E-10
1.51,3.94847E-10
1.52,3.95243E-10
1.53,3.95694E-10
1.54,3.95946E-10
1.55,3.9616E-10
1.56,3.96336E-10
1.57,3.96564E-10
1.58,3.96597E-10
1.59,3.97155E-10
1.6,3.97643E-10
1.61,3.97631E-10
1.62,3.98035E-10
1.63,3.97921E-10
1.64,3.98337E-10
1.65,3.98731E-10
1.66,3.98629E-10
1.67,3.99108E-10
1.68,3.99181E-10
1.69,3.9952E-10
1.7,3.99542E-10
1.71,3.99617E-10
1.72,4.00007E-10
1.73,3.99876E-10
1.74,4.00451E-10
1.75,4.00413E-10
1.76,4.00398E-10
1.77,4.00818E-10
1.78,4.00694E-10
1.79,4.01095E-10
1.8,4.01149E-10
1.81,4.01305E-10
1.82,4.01533E-10
1.83,4.01635E-10
1.84,4.02006E-10
1.85,4.01596E-10
1.86,4.02114E-10
1.87,4.01946E-10
1.88,4.02273E-10
1.89,4.02697E-10
1.9,4.02553E-10
1.91,4.02479E-10
1.92,4.02786E-10
1.93,4.02709E-10
1.94,4.0294E-10
1.95,4.03044E-10
1.96,4.03269E-10
1.97,4.03209E-10
1.98,4.03597E-10
1.99,4.03559E-10
2,4.03554E-10
2,4.03763E-10
1.99,4.0381E-10
1.98,4.03797E-10
1.97,4.03609E-10
1.96,4.03885E-10
1.95,4.03669E-10
1.94,4.03864E-10
1.93,4.03704E-10
1.92,4.03785E-10
1.91,4.03944E-10
1.9,4.0391E-10
1.89,4.03945E-10
1.88,4.03974E-10
1.87,4.03935E-10
1.86,4.03667E-10
1.85,4.03912E-10
1.84,4.03559E-10
1.83,4.03907E-10
1.82,4.03922E-10
1.81,4.04112E-10
1.8,4.03781E-10
1.79,4.03598E-10
1.78,4.03813E-10
1.77,4.03782E-10
1.76,4.03693E-10
1.75,4.03747E-10
1.74,4.03774E-10
1.73,4.03691E-10
1.72,4.03833E-10
1.71,4.03674E-10
1.7,4.03875E-10
1.69,4.0387E-10
1.68,4.03824E-10
1.67,4.03843E-10
1.66,4.03613E-10
1.65,4.0364E-10
1.64,4.03316E-10
1.63,4.03956E-10
1.62,4.03733E-10
1.61,4.03457E-10
1.6,4.03483E-10
1.59,4.03351E-10
1.58,4.03582E-10
1.57,4.03411E-10
1.56,4.03404E-10
1.55,4.03626E-10
1.54,4.03112E-10
1.53,4.03286E-10
1.52,4.03417E-10
1.51,4.03271E-10
1.5,4.03233E-10
1.49,4.03337E-10
1.48,4.0345E-10
1.47,4.03173E-10
1.46,4.03406E-10
1.45,4.03501E-10
1.44,4.03209E-10
1.43,4.03047E-10
1.42,4.0302E-10
1.41,4.02987E-10
1.4,4.03072E-10
1.39,4.02867E-10
1.38,4.02996E-10
1.37,4.02746E-10
1.36,4.02885E-10
1.35,4.02856E-10
1.34,4.02636E-10
1.33,4.03046E-10
1.32,4.02337E-10
1.31,4.02784E-10
1.3,4.0274E-10
1.29,4.02519E-10
1.28,4.02459E-10
1.27,4.02547E-10
1.26,4.02557E-10
1.25,4.02451E-10
1.24,4.02367E-10
1.23,4.02438E-10
1.22,4.02411E-10
1.21,4.02389E-10
1.2,4.02304E-10
1.19,4.02179E-10
1.18,4.02262E-10
1.17,4.01703E-10
1.16,4.02042E-10
1.15,4.01651E-10
1.14,4.01809E-10
1.13,4.02012E-10
1.12,4.01599E-10
1.11,4.01748E-10
1.1,4.01725E-10
1.09,4.01754E-10
1.08,4.01768E-10
1.07,4.01332E-10
1.06,4.01727E-10
1.05,4.01671E-10
1.04,4.01505E-10
1.03,4.01325E-10
1.02,4.01369E-10
1.01,4.01212E-10
1,4.00939E-10
0.99,4.01222E-10
0.98,4.01063E-10
0.97,4.01081E-10
0.96,4.00902E-10
0.95,4.01002E-10
0.94,4.00679E-10
0.93,4.00722E-10
0.92,4.00572E-10
0.91,4.00396E-10
0.9,4.00475E-10
0.89,4.00467E-10
0.88,4.00349E-10
0.87,4.00161E-10
0.86,4.00122E-10
0.85,4.00305E-10
0.84,4.00019E-10
0.83,4.00104E-10
0.82,3.99789E-10
0.81,3.99943E-10
0.8,3.99788E-10
0.79,3.99541E-10
0.78,3.99935E-10
0.77,3.99181E-10
0.76,3.9974E-10
0.75,3.99434E-10
0.74,3.9923E-10
0.73,3.99245E-10
0.72,3.99009E-10
0.71,3.99445E-10
0.7,3.99226E-10
0.69,3.99089E-10
0.68,3.98756E-10
0.67,3.98574E-10
0.66,3.98744E-10
0.65,3.98372E-10
0.64,3.98502E-10
0.63,3.9822E-10
0.62,3.98198E-10
0.61,3.98308E-10
0.6,3.97968E-10
0.59,3.9793E-10
0.58,3.97934E-10
0.57,3.97536E-10
0.56,3.97586E-10
0.55,3.97622E-10
0.54,3.9756E-10
0.53,3.97399E-10
0.52,3.97185E-10
0.51,3.97048E-10
0.5,3.96705E-10
0.49,3.96673E-10
0.48,3.96596E-10
0.47,3.96464E-10
0.46,3.96287E-10
0.45,3.96061E-10
0.44,3.96038E-10
0.43,3.96016E-10
0.42,3.95786E-10
0.41,3.95716E-10
0.4,3.95558E-10
0.39,3.95344E-10
0.38,3.95296E-10
0.37,3.94957E-10
0.36,3.95166E-10
0.35,3.94622E-10
0.34,3.94875E-10
0.33,3.94135E-10
0.32,3.9434E-10
0.31,3.94006E-10
0.3,3.93974E-10
0.29,3.93701E-10
0.28,3.93448E-10
0.27,3.93253E-10
0.26,3.9317E-10
0.25,3.92907E-10
0.24,3.92597E-10
0.23,3.92333E-10
0.22,3.92068E-10
0.21,3.91956E-10
0.2,3.91424E-10
0.19,3.9135E-10
0.18,3.91196E-10
0.17,3.91131E-10
0.16,3.90542E-10
0.15,3.90444E-10
0.14,3.90232E-10
0.13,3.8984E-10
0.12,3.89508E-10
0.11,3.89494E-10
0.1,3.89125E-10
0.09,3.88624E-10
0.08,3.88255E-10
0.07,3.88084E-10
0.06,3.87446E-10
0.05,3.87443E-10
0.04,3.86932E-10
0.03,3.8632E-10
0.02,3.8663E-10
0.01,3.85799E-10
0,3.85523E-10
-0.01,3.85193E-10
-0.02,3.84359E-10
-0.03,3.84242E-10
-0.04,3.83439E-10
-0.05,3.83113E-10
-0.06,3.82666E-10
-0.07,3.82229E-10
-0.08,3.81888E-10
-0.09,3.81288E-10
-0.1,3.80591E-10
-0.11,3.80311E-10
-0.12,3.79347E-10
-0.13,3.78964E-10
-0.14,3.78578E-10
-0.15,3.77823E-10
-0.16,3.77521E-10
-0.17,3.7642E-10
-0.18,3.7596E-10
-0.19,3.74852E-10
-0.2,3.74219E-10
-0.21,3.73514E-10
-0.22,3.72496E-10
-0.23,3.71616E-10
-0.24,3.69851E-10
-0.25,3.68308E-10
-0.26,3.66253E-10
-0.27,3.64757E-10
-0.28,3.62578E-10
-0.29,3.58349E-10
-0.3,3.54024E-10
-0.31,3.50018E-10
-0.32,3.45937E-10
-0.33,3.41956E-10
-0.34,3.36731E-10
-0.35,3.32901E-10
-0.36,3.28088E-10
-0.37,3.23791E-10
-0.38,3.19169E-10
-0.39,3.14059E-10
-0.4,3.10178E-10
-0.41,3.04879E-10
-0.42,3.00577E-10
-0.43,2.9584E-10
-0.44,2.91295E-10
-0.45,2.87629E-10
-0.46,2.83258E-10
-0.47,2.79238E-10
-0.48,2.76044E-10
-0.49,2.71669E-10
-0.5,2.69042E-10
-0.51,2.65065E-10
-0.52,2.62164E-10
-0.53,2.59103E-10
-0.54,2.56035E-10
-0.55,2.53467E-10
-0.56,2.50363E-10
-0.57,2.48121E-10
-0.58,2.45639E-10
-0.59,2.42841E-10
-0.6,2.41186E-10
-0.61,2.3864E-10
-0.62,2.37116E-10
-0.63,2.34835E-10
-0.64,2.32492E-10
-0.65,2.3126E-10
-0.66,2.28976E-10
-0.67,2.27607E-10
-0.68,2.25553E-10
-0.69,2.24014E-10
-0.7,2.23035E-10
-0.71,2.21078E-10
-0.72,2.19778E-10
-0.73,2.18421E-10
-0.74,2.16981E-10
-0.75,2.15594E-10
-0.76,2.14056E-10
-0.77,2.13111E-10
-0.78,2.11668E-10
-0.79,2.10399E-10
-0.8,2.09327E-10
-0.81,2.07701E-10
-0.82,2.07079E-10
-0.83,2.05911E-10
-0.84,2.04849E-10
-0.85,2.03711E-10
-0.86,2.02493E-10
-0.87,2.0179E-10
-0.88,2.00435E-10
-0.89,1.99523E-10
-0.9,1.98734E-10
-0.91,1.97638E-10
-0.92,1.96908E-10
-0.93,1.95744E-10
-0.94,1.9496E-10
-0.95,1.94068E-10
-0.96,1.93232E-10
-0.97,1.92359E-10
-0.98,1.9109E-10
-0.99,1.90738E-10
-1,1.89976E-10
-1.01,1.89035E-10
-1.02,1.88331E-10
-1.03,1.87358E-10
-1.04,1.86773E-10
-1.05,1.86098E-10
-1.06,1.85034E-10
-1.07,1.84468E-10
-1.08,1.83782E-10
-1.09,1.83142E-10
-1.1,1.82566E-10
-1.11,1.81522E-10
-1.12,1.81085E-10
-1.13,1.80169E-10
-1.14,1.79678E-10
-1.15,1.78984E-10
-1.16,1.78309E-10
-1.17,1.77857E-10
-1.18,1.77053E-10
-1.19,1.76605E-10
-1.2,1.75757E-10
-1.21,1.75408E-10
-1.22,1.74911E-10
-1.23,1.74061E-10
-1.24,1.73474E-10
-1.25,1.72892E-10
-1.26,1.72591E-10
-1.27,1.71849E-10
-1.28,1.71119E-10
-1.29,1.70762E-10
-1.3,1.70116E-10
-1.31,1.69727E-10
-1.32,1.6911E-10
-1.33,1.68521E-10
-1.34,1.68132E-10
-1.35,1.67554E-10
-1.36,1.67166E-10
-1.37,1.66569E-10
-1.38,1.66193E-10
-1.39,1.65589E-10
-1.4,1.65059E-10
-1.41,1.64897E-10
-1.42,1.64227E-10
-1.43,1.63585E-10
-1.44,1.63468E-10
-1.45,1.62727E-10
-1.46,1.62473E-10
-1.47,1.61825E-10
-1.48,1.61403E-10
-1.49,1.61068E-10
-1.5,1.60473E-10
-1.51,1.60315E-10
-1.52,1.59832E-10
-1.53,1.59251E-10
-1.54,1.58806E-10
-1.55,1.58362E-10
-1.56,1.57995E-10
-1.57,1.57744E-10
-1.58,1.5736E-10
-1.59,1.56698E-10
-1.6,1.56566E-10
-1.61,1.56005E-10
-1.62,1.55663E-10
-1.63,1.55248E-10
-1.64,1.54891E-10
-1.65,1.54644E-10
-1.66,1.54044E-10
-1.67,1.53732E-10
-1.68,1.53425E-10
-1.69,1.53111E-10
-1.7,1.52656E-10
-1.71,1.52169E-10
-1.72,1.51817E-10
-1.73,1.51462E-10
-1.74,1.51116E-10
-1.75,1.5069E-10
-1.76,1.50497E-10
-1.77,1.50179E-10
-1.78,1.49768E-10
-1.79,1.49481E-10
-1.8,1.49115E-10
-1.81,1.48832E-10
-1.82,1.48589E-10
-1.83,1.48183E-10
-1.84,1.47855E-10
-1.85,1.47589E-10
-1.86,1.47037E-10
-1.87,1.46706E-10
-1.88,1.46526E-10
-1.89,1.46272E-10
-1.9,1.45884E-10
-1.91,1.45607E-10
-1.92,1.45492E-10
-1.93,1.44913E-10
-1.94,1.44746E-10
-1.95,1.44402E-10
-1.96,1.44115E-10
-1.97,1.43935E-10
-1.98,1.43259E-10
-1.99,1.43172E-10
-2,1.4318E-10
-2,1.51499E-10
-1.99,1.51911E-10
-1.98,1.5247E-10
-1.97,1.52779E-10
-1.96,1.53217E-10
-1.95,1.53526E-10
-1.94,1.52056E-10
-1.93,1.50134E-10
-1.92,1.50244E-10
-1.91,1.51031E-10
-1.9,1.513E-10
-1.89,1.52677E-10
-1.88,1.53378E-10
-1.87,1.53645E-10
-1.86,1.54748E-10
-1.85,1.55553E-10
-1.84,1.56052E-10
-1.83,1.56703E-10
-1.82,1.57313E-10
-1.81,1.57933E-10
-1.8,1.58855E-10
-1.79,1.58908E-10
-1.78,1.59897E-10
-1.77,1.61246E-10
-1.76,1.61705E-10
-1.75,1.62034E-10
-1.74,1.62809E-10
-1.73,1.6343E-10
-1.72,1.63962E-10
-1.71,1.64412E-10
-1.7,1.65064E-10
-1.69,1.66671E-10
-1.68,1.66713E-10
-1.67,1.67865E-10
-1.66,1.69092E-10
-1.65,1.69618E-10
-1.64,1.70339E-10
-1.63,1.71359E-10
-1.62,1.71553E-10
-1.61,1.72148E-10
-1.6,1.73258E-10
-1.59,1.73521E-10
-1.58,1.74653E-10
-1.57,1.7585E-10
-1.56,1.76272E-10
-1.55,1.77143E-10
-1.54,1.77953E-10
-1.53,1.79069E-10
-1.52,1.79424E-10
-1.51,1.80223E-10
-1.5,1.81551E-10
-1.49,1.81528E-10
-1.48,1.83403E-10
-1.47,1.83464E-10
-1.46,1.842E-10
-1.45,1.84747E-10
-1.44,1.85434E-10
-1.43,1.85833E-10
-1.42,1.85956E-10
-1.41,1.86894E-10
-1.4,1.86706E-10
-1.39,1.86851E-10
-1.38,1.87174E-10
-1.37,1.86939E-10
-1.36,1.87555E-10
-1.35,1.87376E-10
-1.34,1.87544E-10
-1.33,1.87747E-10
-1.32,1.88058E-10
-1.31,1.87449E-10
-1.3,1.88061E-10
-1.29,1.87853E-10
-1.28,1.87814E-10
-1.27,1.87958E-10
-1.26,1.87797E-10
-1.25,1.87701E-10
-1.24,1.88842E-10
-1.23,1.87895E-10
-1.22,1.88376E-10
-1.21,1.88303E-10
-1.2,1.88249E-10
-1.19,1.88381E-10
-1.18,1.88151E-10
-1.17,1.88461E-10
-1.16,1.88443E-10
-1.15,1.88916E-10
-1.14,1.88074E-10
-1.13,1.89243E-10
-1.12,1.88469E-10
-1.11,1.88969E-10
-1.1,1.88737E-10
-1.09,1.88118E-10
-1.08,1.88596E-10
-1.07,1.88909E-10
-1.06,1.88561E-10
-1.05,1.89019E-10
-1.04,1.88577E-10
-1.03,1.88766E-10
-1.02,1.89441E-10
-1.01,1.89103E-10
-1,1.89903E-10
-0.99,1.90685E-10
-0.98,1.91399E-10
-0.97,1.90986E-10
-0.96,1.90564E-10
-0.95,1.89972E-10
-0.94,1.90439E-10
-0.93,1.90152E-10
-0.92,1.90424E-10
-0.91,1.9028E-10
-0.9,1.90418E-10
-0.89,1.90602E-10
-0.88,1.90408E-10
-0.87,1.90248E-10
-0.86,1.90241E-10
-0.85,1.90033E-10
-0.84,1.90117E-10
-0.83,1.90204E-10
-0.82,1.89948E-10
-0.81,1.90125E-10
-0.8,1.90576E-10
-0.79,1.90203E-10
-0.78,1.90255E-10
-0.77,1.9078E-10
-0.76,1.90593E-10
-0.75,1.90546E-10
-0.74,1.90311E-10
-0.73,1.90799E-10
-0.72,1.90741E-10
-0.71,1.9076E-10
-0.7,1.91039E-10
-0.69,1.90951E-10
-0.68,1.91405E-10
-0.67,1.92014E-10
-0.66,1.91873E-10
-0.65,1.92249E-10
-0.64,1.93118E-10
-0.63,1.92975E-10
-0.62,1.93563E-10
-0.61,1.94712E-10
-0.6,1.95321E-10
-0.59,1.96435E-10
-0.58,1.97222E-10
-0.57,1.98582E-10
-0.56,1.99717E-10
-0.55,2.01128E-10
-0.54,2.02568E-10
-0.53,2.03786E-10
-0.52,2.04935E-10
-0.51,2.05861E-10
-0.5,2.07474E-10
-0.49,2.08704E-10
-0.48,2.10307E-10
-0.47,2.11778E-10
-0.46,2.13076E-10
-0.45,2.14671E-10
-0.44,2.16437E-10
-0.43,2.18079E-10
-0.42,2.19222E-10
-0.41,2.20581E-10
-0.4,2.22295E-10
-0.39,2.23767E-10
-0.38,2.25258E-10
-0.37,2.26867E-10
-0.36,2.29411E-10
-0.35,2.30583E-10
-0.34,2.32535E-10
-0.33,2.34318E-10
-0.32,2.36577E-10
-0.31,2.38213E-10
-0.3,2.40649E-10
-0.29,2.42474E-10
-0.28,2.45216E-10
-0.27,2.4705E-10
-0.26,2.49283E-10
-0.25,2.50359E-10
-0.24,2.52704E-10
-0.23,2.55605E-10
-0.22,2.57311E-10
-0.21,2.59311E-10
-0.2,2.62071E-10
-0.19,2.64106E-10
-0.18,2.66535E-10
-0.17,2.70169E-10
-0.16,2.71944E-10
-0.15,2.75677E-10
-0.14,2.7698E-10
-0.13,2.80934E-10
-0.12,2.82652E-10
-0.11,2.86483E-10
-0.1,2.88658E-10
-0.09,2.92343E-10
-0.08,2.94797E-10
-0.07,2.98554E-10
-0.06,3.00769E-10
-0.05,3.03723E-10
-0.04,3.07671E-10
-0.03,3.10215E-10
-0.02,3.13441E-10
-0.01,3.17008E-10
0,3.19562E-10
0.01,3.22415E-10
0.02,3.24664E-10
0.03,3.29134E-10
0.04,3.31564E-10
0.05,3.35636E-10
0.06,3.38101E-10
0.07,3.41384E-10
0.08,3.43905E-10
0.09,3.46776E-10
0.1,3.50101E-10
0.11,3.51677E-10
0.12,3.54826E-10
0.13,3.56423E-10
0.14,3.59296E-10
0.15,3.62087E-10
0.16,3.63982E-10
0.17,3.66274E-10
0.18,3.68339E-10
0.19,3.69717E-10
0.2,3.72041E-10
0.21,3.73957E-10
0.22,3.763E-10
0.23,3.7698E-10
0.24,3.78677E-10
0.25,3.80905E-10
0.26,3.81828E-10
0.27,3.8306E-10
0.28,3.84982E-10
0.29,3.86347E-10
0.3,3.87411E-10
0.31,3.88196E-10
0.32,3.89477E-10
0.33,3.90476E-10
0.34,3.91558E-10
0.35,3.9265E-10
0.36,3.93446E-10
0.37,3.93929E-10
0.38,3.94494E-10
0.39,3.95334E-10
0.4,3.95886E-10
0.41,3.9623E-10
0.42,3.97046E-10
0.43,3.9839E-10
0.44,3.98638E-10
0.45,3.99284E-10
0.46,3.99704E-10
0.47,3.99352E-10
0.48,4.00767E-10
0.49,4.01571E-10
0.5,4.0209E-10
0.51,4.02193E-10
0.52,4.02238E-10
0.53,4.02786E-10
0.54,4.04061E-10
0.55,4.04297E-10
0.56,4.04437E-10
0.57,4.04821E-10
0.58,4.04921E-10
0.59,4.0639E-10
0.6,4.063E-10
0.61,4.07099E-10
0.62,4.0643E-10
0.63,4.0687E-10
0.64,4.07873E-10
0.65,4.07346E-10
0.66,4.07694E-10
0.67,4.08123E-10
0.68,4.08143E-10
0.69,4.08192E-10
0.7,4.08254E-10
0.71,4.08762E-10
0.72,4.09706E-10
0.73,4.0976E-10
0.74,4.09339E-10
0.75,4.10734E-10
0.76,4.09561E-10
0.77,4.10445E-10
0.78,4.09964E-10
0.79,4.10744E-10
0.8,4.10756E-10
0.81,4.11224E-10
0.82,4.11478E-10
0.83,4.11485E-10
0.84,4.10924E-10
0.85,4.11846E-10
0.86,4.12279E-10
0.87,4.11401E-10
0.88,4.11563E-10
0.89,4.12955E-10
0.9,4.12013E-10
0.91,4.12224E-10
0.92,4.12282E-10
0.93,4.12768E-10
0.94,4.1277E-10
0.95,4.12676E-10
0.96,4.12753E-10
0.97,4.12489E-10
0.98,4.13148E-10
0.99,4.13163E-10
1,4.13212E-10
1.01,4.139E-10
1.02,4.13248E-10
1.03,4.13959E-10
1.04,4.13957E-10
1.05,4.1334E-10
1.06,4.14E-10
1.07,4.14219E-10
1.08,4.14631E-10
1.09,4.14453E-10
1.1,4.14347E-10
1.11,4.14589E-10
1.12,4.14066E-10
1.13,4.14046E-10
1.14,4.14778E-10
1.15,4.1467E-10
1.16,4.14449E-10
1.17,4.15145E-10
1.18,4.14824E-10
1.19,4.14504E-10
1.2,4.15757E-10
1.21,4.14875E-10
1.22,4.15303E-10
1.23,4.15386E-10
1.24,4.15532E-10
1.25,4.15505E-10
1.26,4.15738E-10
1.27,4.15192E-10
1.28,4.15143E-10
1.29,4.15298E-10
1.3,4.15902E-10
1.31,4.15971E-10
1.32,4.14363E-10
1.33,4.16117E-10
1.34,4.16049E-10
1.35,4.15909E-10
1.36,4.1578E-10
1.37,4.16913E-10
1.38,4.16257E-10
1.39,4.16511E-10
1.4,4.15995E-10
1.41,4.15757E-10
1.42,4.16714E-10
1.43,4.16116E-10
1.44,4.16039E-10
1.45,4.17001E-10
1.46,4.16927E-10
1.47,4.1654E-10
1.48,4.16617E-10
1.49,4.16382E-10
1.5,4.1698E-10
1.51,4.16325E-10
1.52,4.16944E-10
1.53,4.16899E-10
1.54,4.16547E-10
1.55,4.16558E-10
1.56,4.17735E-10
1.57,4.16364E-10
1.58,4.16769E-10
1.59,4.17232E-10
1.6,4.17026E-10
1.61,4.17569E-10
1.62,4.17345E-10
1.63,4.17789E-10
1.64,4.17962E-10
1.65,4.17352E-10
1.66,4.17381E-10
1.67,4.17056E-10
1.68,4.1717E-10
1.69,4.17311E-10
1.7,4.17763E-10
1.71,4.17293E-10
1.72,4.17995E-10
1.73,4.17659E-10
1.74,4.17386E-10
1.75,4.18197E-10
1.76,4.17562E-10
1.77,4.17776E-10
1.78,4.178E-10
1.79,4.16692E-10
1.8,4.17848E-10
1.81,4.17494E-10
1.82,4.17302E-10
1.83,4.17542E-10
1.84,4.17498E-10
1.85,4.18148E-10
1.86,4.17985E-10
1.87,4.17227E-10
1.88,4.17986E-10
1.89,4.18117E-10
1.9,4.1809E-10
1.91,4.17891E-10
1.92,4.17907E-10
1.93,4.17946E-10
1.94,4.18198E-10
1.95,4.17889E-10
1.96,4.18387E-10
1.97,4.17819E-10
1.98,4.17619E-10
1.99,4.18099E-10
2,4.17778E-10
2,4.17579E-10
1.99,4.1821E-10
1.98,4.17811E-10
1.97,4.17661E-10
1.96,4.18055E-10
1.95,4.18242E-10
1.94,4.18143E-10
1.93,4.17695E-10
1.92,4.19352E-10
1.91,4.18028E-10
1.9,4.1886E-10
1.89,4.18147E-10
1.88,4.1781E-10
1.87,4.18113E-10
1.86,4.18137E-10
1.85,4.1817E-10
1.84,4.18404E-10
1.83,4.18289E-10
1.82,4.18205E-10
1.81,4.17927E-10
1.8,4.18168E-10
1.79,4.18389E-10
1.78,4.17732E-10
1.77,4.18513E-10
1.76,4.18377E-10
1.75,4.18017E-10
1.74,4.17793E-10
1.73,4.18267E-10
1.72,4.18809E-10
1.71,4.17359E-10
1.7,4.18009E-10
1.69,4.18238E-10
1.68,4.17881E-10
1.67,4.17957E-10
1.66,4.18146E-10
1.65,4.18559E-10
1.64,4.18015E-10
1.63,4.17928E-10
1.62,4.17558E-10
1.61,4.18419E-10
1.6,4.17853E-10
1.59,4.17729E-10
1.58,4.18607E-10
1.57,4.18145E-10
1.56,4.17476E-10
1.55,4.17713E-10
1.54,4.17445E-10
1.53,4.17929E-10
