Setup title,"I/V Sweep-Solar cell"
1.49,4.818E-10
1.48,4.105E-10
1.47,3.807E-10
1.46,3.402E-10
1.45,3.189E-10
1.44,2.867E-10
1.43,2.663E-10
1.42,2.618E-10
1.41,2.466E-10
1.4,2.305E-10
1.39,2.079E-10
1.38,1.971E-10
1.37,1.908E-10
1.36,1.845E-10
1.35,1.705E-10
1.34,1.7E-10
1.33,1.54E-10
1.32,1.44E-10
1.31,1.427E-10
1.3,1.342E-10
1.29,1.3E-10
1.28,1.294E-10
1.27,1.236E-10
1.26,1.24E-10
1.25,1.116E-10
1.24,1.033E-10
1.23,9.88E-11
1.22,9.7E-11
1.21,1E-10
1.2,9.28E-11
1.19,9.56E-11
1.18,8.18E-11
1.17,8.2E-11
1.16,7.31E-11
1.15,7.45E-11
1.14,7.45E-11
1.13,7.23E-11
1.12,6.5E-11
1.11,5.93E-11
1.1,6.45E-11
1.09,6.48E-11
1.08,5.35E-11
1.07,5.57E-11
1.06,5.84E-11
1.05,5.06E-11
1.04,4.62E-11
1.03,4.18E-11
1.02,4.78E-11
1.01,3.86E-11
1,4.14E-11
0.99,4.05E-11
0.98,3.35E-11
0.97,3.37E-11
0.96,3.51E-11
0.95,3.47E-11
0.94,2.87E-11
0.93,3.56E-11
0.92,3.14E-11
0.91,1.64E-11
0.9,2.29E-11
0.89,2.58E-11
0.88,2.47E-11
0.87,1.93E-11
0.86,1.3E-11
0.85,2.32E-11
0.84,2.31E-11
0.83,1.09E-11
0.82,2.12E-11
0.81,1.62E-11
0.8,1.77E-11
0.79,1.55E-11
0.78,1.37E-11
0.77,7.7E-12
0.76,7.6E-12
0.75,6E-12
0.74,1.32E-11
0.73,1.33E-11
0.72,5.1E-12
0.71,5.3E-12
0.7,-3.7E-12
0.69,1.06E-11
0.68,-4E-13
0.67,5.8E-12
0.66,-1E-13
0.65,1.3E-12
0.64,3.4E-12
0.63,3.8E-12
0.62,-1E-12
0.61,-5E-12
0.6,3.3E-12
0.59,-4.8E-12
0.58,6.3E-12
0.57,-7.9E-12
0.56,-9.7E-12
0.55,2.2E-12
0.54,1E-13
0.53,-1.18E-11
0.52,-2.8E-12
0.51,-7.2E-12
0.5,-2.6E-12
0.49,-1.07E-11
0.48,-1.32E-11
0.47,-3.5E-12
0.46,-4.3E-12
0.45,-1.78E-11
0.44,-1.4E-11
0.43,-1.86E-11
0.42,-1.26E-11
0.41,-7.5E-12
0.4,-1.16E-11
0.39,-1.79E-11
0.38,-1.64E-11
0.37,-1.55E-11
0.36,-1.47E-11
0.35,-1.66E-11
0.34,-1.2E-11
0.33,-2.2E-11
0.32,-2.35E-11
0.31,-2.66E-11
0.3,-1.94E-11
0.29,-1.91E-11
0.28,-1.63E-11
0.27,-2.96E-11
0.26,-2.54E-11
0.25,-2.73E-11
0.24,-2.27E-11
0.23,-2.3E-11
0.22,-2.98E-11
0.21,-2.44E-11
0.2,-2.83E-11
0.19,-3.01E-11
0.18,-2.47E-11
0.17,-3.34E-11
0.16,-3.15E-11
0.15,-2.38E-11
0.14,-2.84E-11
0.13,-2.93E-11
0.12,-3.35E-11
0.11,-3.02E-11
0.1,-3.84E-11
0.09,-3.17E-11
0.08,-3.62E-11
0.07,-3.04E-11
0.06,-2.97E-11
0.05,-3.66E-11
0.04,-3.65E-11
0.03,-3.42E-11
0.02,-4.18E-11
0.01,-3.08E-11
0,-3.47E-11
-0.01,-3.98E-11
-0.02,-3.71E-11
-0.03,-4.26E-11
-0.04,-3.77E-11
-0.05,-3.32E-11
-0.06,-4.24E-11
-0.07,-4.41E-11
-0.08,-3.87E-11
-0.09,-3.63E-11
-0.1,-4.47E-11
-0.11,-4.37E-11
-0.12,-3.79E-11
-0.13,-3.39E-11
-0.14,-4.31E-11
-0.15,-4.56E-11
-0.16,-4.41E-11
-0.17,-5.24E-11
-0.18,-4.31E-11
-0.19,-4.38E-11
-0.2,-4.29E-11
