Setup title,"I/V Sweep-Solar cell"
0.98,6.99E-11
0.97,5.76E-11
0.96,6.72E-11
0.95,5.63E-11
0.94,5.48E-11
0.93,3.42E-11
0.92,3.09E-11
0.91,4.19E-11
0.9,3.93E-11
0.89,4.01E-11
0.88,2.48E-11
0.87,1.89E-11
0.86,2.08E-11
0.85,6.7E-12
0.84,2.98E-11
0.83,2.32E-11
0.82,1.12E-11
0.81,4.5E-12
0.8,7.8E-12
0.79,7.2E-12
0.78,1.91E-11
0.77,2.3E-11
0.76,1.46E-11
0.75,2.16E-11
0.74,8.9E-12
0.73,4.5E-12
0.72,-3E-13
0.71,-1.8E-12
0.7,-1.8E-12
0.69,1.09E-11
0.68,1.46E-11
0.67,1.05E-11
0.66,-9E-13
0.65,-4.4E-12
0.64,5.5E-12
0.63,4.8E-12
0.62,1.28E-11
0.61,2.5E-12
0.6,4.2E-12
0.59,-7.1E-12
0.58,-9.1E-12
0.57,4.7E-12
0.56,6.1E-12
0.55,2.5E-12
0.54,4.9E-12
0.53,8E-12
0.52,-9.9E-12
0.51,-1.36E-11
0.5,-1.35E-11
0.49,-1.83E-11
0.48,-1.1E-12
0.47,2E-12
0.46,2.2E-12
0.45,-2.3E-12
0.44,-3.5E-12
0.43,-1.45E-11
0.42,-1.16E-11
0.41,-2.5E-12
0.4,1.4E-12
0.39,-4.4E-12
0.38,-1.58E-11
0.37,-2.05E-11
0.36,-1.02E-11
0.35,-1.73E-11
0.34,-2.18E-11
0.33,-5.7E-12
0.32,-1.7E-12
0.31,-8.1E-12
0.3,-2E-13
0.29,-1.59E-11
0.28,-2.23E-11
0.27,-1.58E-11
0.26,-6E-12
0.25,-1.24E-11
0.24,-1.94E-11
0.23,-7.6E-12
0.22,-6.7E-12
0.21,-1.07E-11
0.2,-1.11E-11
0.19,-4E-12
0.18,-2.23E-11
0.17,-1.789E-10
0.16,-5.47E-10
0.15,-4.764E-10
0.14,-4.606E-10
0.13,-4.3E-10
0.12,-4.236E-10
0.11,-4.192E-10
0.1,-3.904E-10
0.09,-3.761E-10
0.08,-3.555E-10
0.07,-3.671E-10
0.06,-4.029E-10
0.05,-3.61E-10
0.04,-3.744E-10
0.03,-3.566E-10
0.02,-3.823E-10
0.01,-3.861E-10
0,-4.15E-10
-0.01,-3.925E-10
-0.02,-4.006E-10
-0.03,-4.213E-10
-0.04,-4.229E-10
-0.05,-4.359E-10
-0.06,-4.356E-10
-0.07,-4.413E-10
-0.08,-4.461E-10
-0.09,-4.626E-10
-0.1,-4.807E-10
-0.11,-4.865E-10
-0.12,-4.852E-10
-0.13,-4.756E-10
-0.14,-4.921E-10
-0.15,-5.032E-10
-0.16,-5.084E-10
-0.17,-5.173E-10
-0.18,-5.339E-10
-0.19,-5.375E-10
-0.2,-5.323E-10
