Setup title,"I/V Sweep-Solar cell"
0.98,2.887E-10
0.97,2.816E-10
0.96,2.639E-10
0.95,2.445E-10
0.94,2.358E-10
0.93,2.131E-10
0.92,1.986E-10
0.91,1.885E-10
0.9,1.812E-10
0.89,1.802E-10
0.88,1.745E-10
0.87,1.753E-10
0.86,1.483E-10
0.85,1.569E-10
0.84,1.362E-10
0.83,1.293E-10
0.82,1.276E-10
0.81,1.321E-10
0.8,1.3E-10
0.79,1.11E-10
0.78,1.022E-10
0.77,1.136E-10
0.76,9.27E-11
0.75,1.107E-10
0.74,9.33E-11
0.73,8.59E-11
0.72,7.98E-11
0.71,7.57E-11
0.7,7.44E-11
0.69,8.45E-11
0.68,8.24E-11
0.67,7.43E-11
0.66,7.89E-11
0.65,6.3E-11
0.64,5.85E-11
0.63,5.35E-11
0.62,5.09E-11
0.61,5.59E-11
0.6,6E-11
0.59,5.94E-11
0.58,5.13E-11
0.57,5.44E-11
0.56,3.92E-11
0.55,3.85E-11
0.54,5.3E-11
0.53,3.82E-11
0.52,3.39E-11
0.51,4.04E-11
0.5,4.21E-11
0.49,3.86E-11
0.48,3.55E-11
0.47,4.05E-11
0.46,2.17E-11
0.45,1.92E-11
0.44,3.43E-11
0.43,2.01E-11
0.42,1.68E-11
0.41,1.26E-11
0.4,2.59E-11
0.39,2.52E-11
0.38,8.3E-12
0.37,1.62E-11
0.36,1.76E-11
0.35,2.46E-11
0.34,4.1E-12
0.33,7.7E-12
0.32,1.67E-11
0.31,1.67E-11
0.3,-1.1E-12
0.29,-2.7E-12
0.28,-3.8E-12
0.27,8.2E-12
0.26,1.04E-11
0.25,8.4E-12
0.24,5.6E-12
0.23,-8.6E-12
0.22,-6E-12
0.21,2.9E-12
0.2,-8.3E-12
0.19,-1.33E-11
0.18,-1E-12
0.17,-2.3E-12
0.16,7.6E-12
0.15,3.8E-12
0.14,3.6E-12
0.13,-1.42E-11
0.12,-1.3E-11
0.11,-1.5E-11
0.1,-1.72E-11
0.09,-5.2E-12
0.08,-2.2E-12
0.07,1.4E-12
0.06,-1.39E-11
0.05,-3.9E-12
0.04,-1.74E-11
0.03,-2.08E-11
0.02,-2.51E-11
0.01,-1.7E-11
0,-1.97E-11
-0.01,-8E-12
-0.02,-1.21E-11
-0.03,-2.3E-12
-0.04,-2.19E-11
-0.05,-2.27E-11
-0.06,-7.8E-12
-0.07,-1.48E-11
-0.08,-2.32E-11
-0.09,-1.2E-11
-0.1,-1.08E-11
-0.11,-2.46E-11
-0.12,-2.86E-11
-0.13,-3.14E-11
-0.14,-1.73E-11
-0.15,-1.96E-11
-0.16,-1.97E-11
-0.17,-1.11E-11
-0.18,-3.25E-11
-0.19,-1.51E-11
-0.2,-3.18E-11
-0.2,-1.2E-11
-0.19,-2.07E-11
-0.18,-2.79E-11
-0.17,-1.42E-11
-0.16,-1.08E-11
-0.15,-5.9E-12
-0.14,-6E-12
-0.13,4E-13
-0.12,-1.41E-11
-0.11,-7.3E-12
-0.1,-1.14E-11
-0.09,-1.4E-11
-0.08,-5E-13
-0.07,1.7E-12
-0.06,3.6E-12
-0.05,4E-12
-0.04,-9.2E-12
-0.03,-8E-12
-0.02,-7.4E-12
-0.01,-7.8E-12
0,7.6E-12
0.01,-9.3E-12
0.02,9.3E-12
0.03,-7.8E-12
0.04,-5.5E-12
0.05,-7E-13
0.06,-2.7E-12
0.07,-6.6E-12
0.08,8.9E-12
0.09,1.09E-11
0.1,9.7E-12
0.11,1.02E-11
0.12,1.68E-11
0.13,5.6E-12
0.14,2.4E-12
0.15,1.1E-12
0.16,1.1E-12
0.17,1.41E-11
0.18,1.48E-11
0.19,2E-11
0.2,1.66E-11
0.21,1.86E-11
0.22,6.6E-12
0.23,4.3E-12
0.24,6.4E-12
0.25,1.85E-11
0.26,2.1E-11
0.27,1.49E-11
0.28,2.13E-11
0.29,1.26E-11
0.3,1.08E-11
0.31,2.7E-11
0.32,3E-11
0.33,2.89E-11
0.34,3.05E-11
0.35,3.4E-11
0.36,1.68E-11
0.37,1.87E-11
0.38,4.09E-11
0.39,2.57E-11
0.4,2.46E-11
0.41,2.92E-11
0.42,3.94E-11
0.43,4.42E-11
0.44,4.67E-11
0.45,4.63E-11
0.46,3.81E-11
0.47,4.2E-11
0.48,4.46E-11
0.49,4.16E-11
0.5,5.84E-11
0.51,6.47E-11
0.52,6.31E-11
0.53,5.66E-11
0.54,5.01E-11
0.55,5.02E-11
0.56,5.47E-11
0.57,6.36E-11
0.58,6.83E-11
0.59,5.74E-11
0.6,6.28E-11
0.61,7.28E-11
0.62,7.89E-11
0.63,6.62E-11
0.64,7.96E-11
0.65,8.57E-11
0.66,8.39E-11
0.67,7.98E-11
0.68,8.11E-11
0.69,9.25E-11
0.7,8.78E-11
0.71,8.81E-11
0.72,1.048E-10
0.73,1E-10
0.74,1.072E-10
0.75,1.135E-10
0.76,1.03E-10
0.77,1.067E-10
0.78,1.154E-10
0.79,1.132E-10
0.8,1.304E-10
0.81,1.303E-10
0.82,1.404E-10
0.83,1.321E-10
0.84,1.331E-10
0.85,1.471E-10
0.86,1.416E-10
0.87,1.522E-10
0.88,1.628E-10
0.89,1.626E-10
0.9,1.691E-10
0.91,1.742E-10
0.92,1.63E-10
0.93,1.638E-10
0.94,1.732E-10
0.95,1.746E-10
0.96,1.804E-10
0.97,1.977E-10
0.98,2.006E-10
0.99,1.972E-10
1,2.105E-10
