Setup title,"I/V Sweep-Solar cell"
0.98,4.3E-12
0.97,2.6E-12
0.96,5E-12
0.95,4.4E-12
0.94,1.1E-12
0.93,2.7E-12
0.92,3.2E-12
0.91,2.1E-12
0.9,2.6E-12
0.89,3.4E-12
0.88,1.7E-12
0.87,2E-12
0.86,2.7E-12
0.85,2.8E-12
0.84,3.2E-12
0.83,2.4E-12
0.82,3.8E-12
0.81,2.8E-12
0.8,2.7E-12
0.79,4.8E-12
0.78,2.5E-12
0.77,4.4E-12
0.76,3E-12
0.75,3.3E-12
0.74,3.9E-12
0.73,3.6E-12
0.72,2.1E-12
0.71,4.5E-12
0.7,3.7E-12
0.69,3.9E-12
0.68,3.7E-12
0.67,2.4E-12
0.66,4.3E-12
0.65,2.7E-12
0.64,1.8E-12
0.63,2.6E-12
0.62,3.2E-12
0.61,4.4E-12
0.6,3.1E-12
0.59,3.5E-12
0.58,3.2E-12
0.57,1.7E-12
0.56,2E-12
0.55,4.5E-12
0.54,4.8E-12
0.53,5.4E-12
0.52,2.5E-12
0.51,1.4E-12
0.5,5.6E-12
0.49,3.9E-12
0.48,1.7E-12
0.47,3.6E-12
0.46,3.3E-12
0.45,4.5E-12
0.44,4E-13
0.43,3E-12
0.42,4.6E-12
0.41,1E-12
0.4,3.3E-12
0.39,4.8E-12
0.38,2.9E-12
0.37,3.7E-12
0.36,2.8E-12
0.35,4.3E-12
0.34,4.7E-12
0.33,2.3E-12
0.32,4.6E-12
0.31,2.8E-12
0.3,5.7E-12
0.29,1.4E-12
0.28,1.4E-12
0.27,4.6E-12
0.26,3.7E-12
0.25,1.4E-12
0.24,5E-13
0.23,2.9E-12
0.22,1.7E-12
0.21,2.4E-12
0.2,3.8E-12
0.19,5.6E-12
0.18,1.3E-12
0.17,3.1E-12
0.16,4.4E-12
0.15,4.6E-12
0.14,6E-13
0.13,4.9E-12
0.12,3.6E-12
0.11,4.7E-12
0.1,5.1E-12
0.09,1.2E-12
0.08,2.4E-12
0.07,4.5E-12
0.06,-1E-13
0.05,3.5E-12
0.04,3.7E-12
0.03,3E-12
0.02,3E-12
0.01,7E-13
0,2.6E-12
-0.01,5.1E-12
-0.02,3.8E-12
-0.03,3E-12
-0.04,-3E-13
-0.05,5E-13
-0.06,4.3E-12
-0.07,4.6E-12
-0.08,-3E-13
-0.09,1.1E-12
-0.1,3.8E-12
-0.11,1.1E-12
-0.12,-6E-13
-0.13,3.6E-12
-0.14,5.8E-12
-0.15,2.6E-12
-0.16,7E-13
-0.17,5.6E-12
-0.18,-6E-13
-0.19,4E-12
-0.2,-1.5E-12
-0.2,3.1E-12
-0.19,1.9E-12
-0.18,4E-13
-0.17,4.2E-12
-0.16,5E-13
-0.15,1.7E-12
-0.14,3.5E-12
-0.13,6.2E-12
-0.12,7E-13
-0.11,0
-0.1,3.1E-12
-0.09,7E-13
-0.08,1.6E-12
-0.07,4.6E-12
-0.06,5E-12
-0.05,1.8E-12
-0.04,-1.2E-12
-0.03,3E-12
-0.02,1.2E-12
-0.01,-2E-13
0,5.2E-12
0.01,-2.3E-12
0.02,2.2E-12
0.03,2.2E-12
0.04,3.6E-12
0.05,5.2E-12
0.06,9E-13
0.07,1.3E-12
0.08,-1.3E-12
0.09,1E-13
0.1,3.3E-12
0.11,3.7E-12
0.12,6.5E-12
0.13,-3E-13
0.14,-4E-13
0.15,5.1E-12
0.16,2.4E-12
0.17,1E-13
0.18,5.4E-12
0.19,1.9E-12
0.2,4.9E-12
0.21,-1E-13
0.22,2.9E-12
0.23,1.7E-12
0.24,4E-13
0.25,5.1E-12
0.26,1.7E-12
0.27,4.9E-12
0.28,2.8E-12
0.29,4E-13
0.3,-2.1E-12
0.31,-1.7E-12
0.32,5E-12
0.33,4.7E-12
0.34,3E-13
0.35,-1.5E-12
0.36,-3E-13
0.37,4.5E-12
0.38,4.3E-12
0.39,6E-13
0.4,2E-13
0.41,2.5E-12
0.42,4.2E-12
0.43,5.5E-12
0.44,6.3E-12
0.45,8E-13
0.46,2.2E-12
0.47,-1.6E-12
0.48,5.3E-12
0.49,6E-12
0.5,1.4E-12
0.51,4.4E-12
0.52,-2.1E-12
0.53,4.5E-12
0.54,9E-13
0.55,4.4E-12
0.56,-9E-13
0.57,3.7E-12
0.58,7.3E-12
0.59,3.6E-12
0.6,1E-12
0.61,-1.1E-12
0.62,-9E-13
0.63,5.3E-12
0.64,5.6E-12
0.65,-5E-13
0.66,3.8E-12
0.67,3E-12
0.68,4.5E-12
0.69,-1.1E-12
0.7,1E-12
0.71,-1.1E-12
0.72,4.2E-12
0.73,5.8E-12
0.74,1E-12
0.75,8E-13
0.76,-1E-13
0.77,4.7E-12
0.78,5.2E-12
0.79,5.6E-12
0.8,1.2E-12
0.81,1.6E-12
0.82,-7E-13
0.83,3.6E-12
0.84,5.6E-12
0.85,7E-12
0.86,4E-13
0.87,1E-12
0.88,4.9E-12
0.89,3.7E-12
0.9,-1E-13
0.91,2E-13
0.92,3.2E-12
0.93,3.6E-12
0.94,6.8E-12
0.95,6E-13
0.96,-2.8E-12
0.97,5.9E-12
0.98,3E-13
0.99,-2E-13
1,4.7E-12
