Setup title,"I/V Sweep-Solar cell"
1.49,4.918E-10
1.48,4.387E-10
1.47,4.076E-10
1.46,3.85E-10
1.45,3.639E-10
1.44,3.578E-10
1.43,3.41E-10
1.42,3.306E-10
1.41,3.213E-10
1.4,3.104E-10
1.39,2.993E-10
1.38,2.965E-10
1.37,2.924E-10
1.36,2.742E-10
1.35,2.745E-10
1.34,2.69E-10
1.33,2.536E-10
1.32,2.468E-10
1.31,2.472E-10
1.3,2.332E-10
1.29,2.342E-10
1.28,2.237E-10
1.27,2.2E-10
1.26,2.187E-10
1.25,2.074E-10
1.24,2.024E-10
1.23,1.943E-10
1.22,1.941E-10
1.21,1.92E-10
1.2,1.836E-10
1.19,1.833E-10
1.18,1.78E-10
1.17,1.687E-10
1.16,1.647E-10
1.15,1.655E-10
1.14,1.609E-10
1.13,1.538E-10
1.12,1.565E-10
1.11,1.49E-10
1.1,1.431E-10
1.09,1.383E-10
1.08,1.37E-10
1.07,1.419E-10
1.06,1.266E-10
1.05,1.305E-10
1.04,1.255E-10
1.03,1.178E-10
1.02,1.172E-10
1.01,1.145E-10
1,1.119E-10
0.99,1.111E-10
0.98,1.075E-10
0.97,9.89E-11
0.96,9.95E-11
0.95,9.36E-11
0.94,9.53E-11
0.93,9.5E-11
0.92,8.65E-11
0.91,8.8E-11
0.9,8.41E-11
0.89,8.17E-11
0.88,7.94E-11
0.87,7.39E-11
0.86,7.39E-11
0.85,7.41E-11
0.84,6.51E-11
0.83,7.11E-11
0.82,6.32E-11
0.81,6.05E-11
0.8,5.95E-11
0.79,5.7E-11
0.78,6.12E-11
0.77,5.58E-11
0.76,5.54E-11
0.75,4.92E-11
0.74,5.11E-11
0.73,4.47E-11
0.72,4.63E-11
0.71,4.81E-11
0.7,4.75E-11
0.69,4.48E-11
0.68,4.16E-11
0.67,3.8E-11
0.66,3.47E-11
0.65,3.92E-11
0.64,3.8E-11
0.63,3.69E-11
0.62,3.56E-11
0.61,2.9E-11
0.6,3.24E-11
0.59,2.73E-11
0.58,2.75E-11
0.57,2.84E-11
0.56,2.92E-11
0.55,2.59E-11
0.54,2.58E-11
0.53,2.61E-11
0.52,2.03E-11
0.51,1.8E-11
0.5,1.99E-11
0.49,1.37E-11
0.48,1.97E-11
0.47,1.94E-11
0.46,1.85E-11
0.45,1.68E-11
0.44,1.29E-11
0.43,1.37E-11
0.42,9.3E-12
0.41,1.65E-11
0.4,1.36E-11
0.39,1.4E-11
0.38,1.36E-11
0.37,8.7E-12
0.36,8.8E-12
0.35,4.4E-12
0.34,7.6E-12
0.33,1.09E-11
0.32,1.13E-11
0.31,6.4E-12
0.3,7.5E-12
0.29,6.5E-12
0.28,4.1E-12
0.27,7.1E-12
0.26,7.8E-12
0.25,4.8E-12
0.24,5.6E-12
0.23,2.9E-12
0.22,2.2E-12
0.21,2.5E-12
0.2,-3E-13
0.19,3.3E-12
0.18,2.2E-12
0.17,5E-12
0.16,-1.8E-12
0.15,-6E-12
0.14,4.1E-12
0.13,7E-13
0.12,-3.7E-12
0.11,3E-12
0.1,2.4E-12
0.09,-7E-13
0.08,-1.4E-12
0.07,-4E-12
0.06,-4.7E-12
0.05,-3.6E-12
0.04,-2.2E-12
0.03,9E-13
0.02,-5E-12
0.01,-2.9E-12
0,-3E-13
-0.01,-1.7E-12
-0.02,-2.1E-12
-0.03,-4E-12
-0.04,-5.1E-12
-0.05,-3.6E-12
-0.06,-6.8E-12
-0.07,-4.1E-12
-0.08,-2E-12
-0.09,-2E-13
-0.1,-7.2E-12
-0.11,-5.7E-12
-0.12,-1.3E-12
-0.13,-9E-12
-0.14,-5.5E-12
-0.15,-5.3E-12
-0.16,-3.2E-12
-0.17,-4.1E-12
-0.18,-5.8E-12
-0.19,-1.01E-11
-0.2,-5.4E-12
