Setup title,"I/V Sweep-Solar cell"
-0.69,-4.9973E-10
-0.68,-4.4977E-10
-0.67,-4.14E-10
-0.66,-3.7926E-10
-0.65,-3.5291E-10
-0.64,-3.2896E-10
-0.63,-3.0965E-10
-0.62,-2.8959E-10
-0.61,-2.7568E-10
-0.6,-2.5806E-10
-0.59,-2.4417E-10
-0.58,-2.3113E-10
-0.57,-2.2035E-10
-0.56,-2.0831E-10
-0.55,-1.9825E-10
-0.54,-1.9041E-10
-0.53,-1.7992E-10
-0.52,-1.7109E-10
-0.51,-1.6323E-10
-0.5,-1.5629E-10
-0.49,-1.5032E-10
-0.48,-1.4329E-10
-0.47,-1.3624E-10
-0.46,-1.302E-10
-0.45,-1.2279E-10
-0.44,-1.1482E-10
-0.43,-1.104E-10
-0.42,-1.0559E-10
-0.41,-9.921E-11
-0.4,-9.315E-11
-0.39,-8.786E-11
-0.38,-8.323E-11
-0.37,-7.636E-11
-0.36,-7.053E-11
-0.35,-6.335E-11
-0.34,-5.957E-11
-0.33,-5.405E-11
-0.32,-4.859E-11
-0.31,-4.247E-11
-0.3,-3.498E-11
-0.29,-2.942E-11
-0.28,-2.403E-11
-0.27,-1.618E-11
-0.26,-1.268E-11
-0.25,-8.42E-12
-0.24,-1.62E-12
-0.23,4.94E-12
-0.22,1.042E-11
-0.21,1.712E-11
-0.2,2.55E-11
-0.19,3.036E-11
-0.18,3.842E-11
-0.17,4.628E-11
-0.16,5.076E-11
-0.15,5.881E-11
-0.14,6.371E-11
-0.13,7.235E-11
-0.12,7.784E-11
-0.11,8.347E-11
-0.1,9.079E-11
-0.09,9.75E-11
-0.08,1.0551E-10
-0.07,1.118E-10
-0.06,1.1889E-10
-0.05,1.2584E-10
-0.04,1.3184E-10
-0.03,1.382E-10
-0.02,1.4252E-10
-0.01,1.4928E-10
0,1.5543E-10
0.01,1.6069E-10
0.02,1.6645E-10
0.03,1.7166E-10
0.04,1.7717E-10
0.05,1.825E-10
0.06,1.9033E-10
0.07,1.959E-10
0.08,2.0081E-10
0.09,2.0636E-10
0.1,2.0863E-10
0.11,2.158E-10
0.12,2.2019E-10
0.13,2.2427E-10
0.14,2.2845E-10
0.15,2.3348E-10
0.16,2.3526E-10
0.17,2.3861E-10
0.18,2.4578E-10
0.19,2.4706E-10
0.2,2.51E-10
0.21,2.5373E-10
0.22,2.5944E-10
0.23,2.6388E-10
0.24,2.6822E-10
0.25,2.7399E-10
0.26,2.7613E-10
0.27,2.799E-10
0.28,2.8268E-10
0.29,2.854E-10
0.3,2.9022E-10
0.31,2.9256E-10
0.32,2.9468E-10
0.33,2.9863E-10
0.34,3.0332E-10
0.35,3.0659E-10
0.36,3.0977E-10
0.37,3.1459E-10
0.38,3.1868E-10
0.39,3.2426E-10
0.4,3.2681E-10
0.41,6.6012E-10
0.42,2.31862E-09
0.43,2.45896E-09
0.44,2.60687E-09
0.45,2.51383E-09
0.46,2.5227E-09
0.47,2.54097E-09
0.48,2.5502E-09
0.49,2.56435E-09
0.5,2.59107E-09
0.51,2.57269E-09
0.52,2.57032E-09
0.53,2.57399E-09
0.54,2.57057E-09
0.55,2.53374E-09
0.56,2.56207E-09
0.57,2.51806E-09
0.58,2.48598E-09
0.59,2.44673E-09
0.6,2.4834E-09
0.61,2.66992E-09
0.62,2.69575E-09
0.63,2.79325E-09
0.64,2.79922E-09
0.65,2.84491E-09
0.66,2.87455E-09
0.67,2.84891E-09
0.68,2.92001E-09
0.69,2.91049E-09
0.7,2.90392E-09
