Setup title,"I/V Sweep-Solar cell"
0.98,3.78E-11
0.97,2.76E-11
0.96,1.98E-11
0.95,1.89E-11
0.94,1.33E-11
0.93,2.27E-11
0.92,2.38E-11
0.91,1.19E-11
0.9,1.82E-11
0.89,1.97E-11
0.88,7.8E-12
0.87,8E-12
0.86,1.82E-11
0.85,5.6E-12
0.84,1.36E-11
0.83,1.58E-11
0.82,9.4E-12
0.81,2.4E-12
0.8,-4E-13
0.79,1.19E-11
0.78,9.5E-12
0.77,5.4E-12
0.76,1E-13
0.75,3.4E-12
0.74,-2.7E-12
0.73,8.8E-12
0.72,8.1E-12
0.71,7.3E-12
0.7,2.5E-12
0.69,-3.1E-12
0.68,1.03E-11
0.67,-3.1E-12
0.66,-5.6E-12
0.65,6.6E-12
0.64,8.3E-12
0.63,-4E-12
0.62,6.1E-12
0.61,7.7E-12
0.6,7.2E-12
0.59,-3E-12
0.58,-3.5E-12
0.57,-5.7E-12
0.56,1E-13
0.55,8.1E-12
0.54,6.3E-12
0.53,3.3E-12
0.52,7.9E-12
0.51,-4.5E-12
0.5,-5.2E-12
0.49,4.1E-12
0.48,6.5E-12
0.47,8.7E-12
0.46,-2E-13
0.45,-3.9E-12
0.44,-3.5E-12
0.43,-5.6E-12
0.42,2.2E-12
0.41,7.8E-12
0.4,-6E-12
0.39,-6.1E-12
0.38,3.8E-12
0.37,1.8E-12
0.36,-1.3E-12
0.35,-7.6E-12
0.34,-8.7E-12
0.33,-4.9E-12
0.32,1.6E-12
0.31,3.9E-12
0.3,-9.2E-12
0.29,1.9E-12
0.28,6.7E-12
0.27,6.5E-12
0.26,-5E-12
0.25,-3E-13
0.24,-6.7E-12
0.23,-7.3E-12
0.22,3.1E-12
0.21,5.3E-12
0.2,-1.02E-11
0.19,-8.3E-12
0.18,7.3E-12
0.17,-8.9E-12
0.16,-2.6E-12
0.15,3.3E-12
0.14,2E-12
0.13,-4E-12
0.12,-9.8E-12
0.11,9E-13
0.1,4.1E-12
0.09,-7.2E-12
0.08,-8.6E-12
0.07,7.9E-12
0.06,-6.9E-12
0.05,7.7E-12
0.04,-4.6E-12
0.03,-1E-11
0.02,-8.7E-12
0.01,-1.23E-11
0,-3.4E-12
-0.01,4E-12
-0.02,3.5E-12
-0.03,-8.1E-12
-0.04,-1.43E-11
-0.05,-1.06E-11
-0.06,-1.3E-11
-0.07,1E-12
-0.08,4.1E-12
-0.09,-2.2E-12
-0.1,4.3E-12
-0.11,-1.08E-11
-0.12,-1.54E-11
-0.13,-1E-11
-0.14,-1.62E-11
-0.15,-1.4E-12
-0.16,-4.4E-12
-0.17,-1.7E-12
-0.18,-1.15E-11
-0.19,-1.66E-11
-0.2,-1.72E-11
